,Protein ID,Gene names ,UniProt id,UniProt gene name,Monomer ID
2710,sp|Q06067|ATOS_ECOLI,atoS,Q06067,ATOS_ECOLI,ATOS-MONOMER
2711,sp|Q46799|XDHA_ECOLI,xdhA,Q46799,XDHA_ECOLI,G7485-MONOMER
2712,sp|Q46801|XDHC_ECOLI,xdhC,Q46801,XDHC_ECOLI,G7487-MONOMER
2713,sp|Q46803|YGEW_ECOLI,ygeW,Q46803,YGEW_ECOLI,G7489-MONOMER
2714,sp|Q46822|IDI_ECOLI,idi,Q46822,IDI_ECOLI,IPPISOM-MONOMER
2715,sp|Q46891|OTNI_ECOLI,otnI,Q46891,OTNI_ECOLI,G7420-MONOMER
2716,sp|Q46911|YGCU_ECOLI,ygcU,Q46911,YGCU_ECOLI,G7439-MONOMER
2717,sp|Q47129|FEAR_ECOLI,feaR,Q47129,FEAR_ECOLI,G6706-MONOMER
2718,sp|Q47141|HCAR_ECOLI,hcaR,Q47141,HCAR_ECOLI,G7331-MONOMER
2719,sp|Q47706|UIDC_ECOLI,uidC,Q47706,UIDC_ECOLI,G6866-MONOMER
2720,sp|Q6BEX0|YTFR_ECOLI,ytfR,Q6BEX0,YTFR_ECOLI,YTFR-MONOMER
2721,sp|P03960|KDPB_ECOLI,kdpB,P03960,KDPB_ECOLI,KDPB-MONOMER
2722,sp|P09378|RHAR_ECOLI,rhaR,P09378,RHAR_ECOLI,PD00222
2723,sp|P0A8H3|ZUPT_ECOLI,zupT,P0A8H3,ZUPT_ECOLI,EG11167-MONOMER
2724,sp|P0A8K8|YIHY_ECOLI,yihY,P0A8K8,YIHY_ECOLI,EG11851-MONOMER
2725,sp|P0A9E9|YEIL_ECOLI,yeiL,P0A9E9,YEIL_ECOLI,EG12031-MONOMER
2726,sp|P0A9V8|SQUU_ECOLI,yihU,P0A9V8,SQUU_ECOLI,EG11847-MONOMER
2727,sp|P0AAS9|YBDD_ECOLI,ybdD,P0AAS9,YBDD_ECOLI,MONOMER0-2660
2728,sp|P0AAV6|YBGS_ECOLI,ybgS,P0AAV6,YBGS_ECOLI,G6394-MONOMER
2729,sp|P0ABR5|HCAE_ECOLI,hcaE,P0ABR5,HCAE_ECOLI,PHENYLPRODIOXY-MONOMER
2730,sp|P0ACG8|HSLR_ECOLI,hslR,P0ACG8,HSLR_ECOLI,G7743-MONOMER
2731,sp|P0ACQ0|RBSR_ECOLI,rbsR,P0ACQ0,RBSR_ECOLI,PD03867
2732,sp|P0ACW4|YDCA_ECOLI,ydcA,P0ACW4,YDCA_ECOLI,EG11219-MONOMER
2733,sp|P0ACW6|YDCH_ECOLI,ydcH,P0ACW6,YDCH_ECOLI,EG12865-MONOMER
2734,sp|P0ACX5|FUMD_ECOLI,fumD,P0ACX5,FUMD_ECOLI,G6903-MONOMER
2735,sp|P0AD37|YFEC_ECOLI,yfeC,P0AD37,YFEC_ECOLI,EG11431-MONOMER
2736,sp|P0ADE2|YTFK_ECOLI,ytfK,P0ADE2,YTFK_ECOLI,G7872-MONOMER
2737,sp|P0ADH7|FIME_ECOLI,fimE,P0ADH7,FIME_ECOLI,EG10312-MONOMER
2738,sp|P0AEY8|MDFA_ECOLI,mdfA,P0AEY8,MDFA_ECOLI,CMR-MONOMER
2739,sp|P0AF01|MODB_ECOLI,modB,P0AF01,MODB_ECOLI,MODB-MONOMER
2740,sp|P0AFF4|NUPG_ECOLI,nupG,P0AFF4,NUPG_ECOLI,NUPG-MONOMER
2741,sp|P0AFI0|OXC_ECOLI,oxc,P0AFI0,OXC_ECOLI,G7236-MONOMER
2742,sp|P0AFW2|RMF_ECOLI,rmf,P0AFW2,RMF_ECOLI,EG50004-MONOMER
2743,sp|P0C8J6|GATY_ECOLI,gatY,P0C8J6,GATY_ECOLI,TAGAALDOL2-MONOMER
2744,sp|P0CE51|INSH3_ECOLI,insH3,P0CE51,INSH3_ECOLI,MONOMER0-4235
2745,sp|P11289|YFIL_ECOLI,yfiL,P11289,YFIL_ECOLI,EG12446-MONOMER
2746,sp|P21418|YDFC_ECOLI,ydfC,P21418,YDFC_ECOLI,EG11302-MONOMER
2747,sp|P23840|DIND_ECOLI,dinD,P23840,DIND_ECOLI,EG11193-MONOMER
2748,sp|P25531|YICR_ECOLI,yicR,P25531,YICR_ECOLI,EG11312-MONOMER
2749,sp|P28307|CSGA_ECOLI,csgA,P28307,CSGA_ECOLI,EG11489-MONOMER
2750,sp|P30015|LHR_ECOLI,lhr,P30015,LHR_ECOLI,EG11548-MONOMER
2751,sp|P31440|ADEQ_ECOLI,adeQ,P31440,ADEQ_ECOLI,EG11691-MONOMER
2752,sp|P31447|YIDJ_ECOLI,yidJ,P31447,YIDJ_ECOLI,EG11705-MONOMER
2753,sp|P31678|OTSB_ECOLI,otsB,P31678,OTSB_ECOLI,TREHALOSEPHOSPHASYN-MONOMER
2754,sp|P31991|YDCD_ECOLI,ydcD,P31991,YDCD_ECOLI,EG11760-MONOMER
2755,sp|P32153|FRVX_ECOLI,frvX,P32153,FRVX_ECOLI,EG11862-MONOMER
2756,sp|P32176|FDOG_ECOLI,fdoG,P32176,FDOG_ECOLI,FDOG-MONOMER
2757,sp|P32670|PTFX2_ECOLI,ptsA,P32670,PTFX2_ECOLI,EG11906-MONOMER
2758,sp|P32719|ALSE_ECOLI,alsE,P32719,ALSE_ECOLI,EG11957-MONOMER
2759,sp|P36677|YHDN_ECOLI,yhdN,P36677,YHDN_ECOLI,EG11970-MONOMER
2760,sp|P37327|YFDC_ECOLI,yfdC,P37327,YFDC_ECOLI,G7217-MONOMER
2761,sp|P37619|QPTR_ECOLI,yhhQ,P37619,QPTR_ECOLI,EG12217-MONOMER
2762,sp|P37679|SGBU_ECOLI,sgbU,P37679,SGBU_ECOLI,EG12286-MONOMER
2763,sp|P37758|NARU_ECOLI,narU,P37758,NARU_ECOLI,NARU-MONOMER
2764,sp|P37772|YJFF_ECOLI,yjfF,P37772,YJFF_ECOLI,YJFF-MONOMER
2765,sp|P39293|YJFK_ECOLI,yjfK,P39293,YJFK_ECOLI,G7848-MONOMER
2766,sp|P39300|ULAG_ECOLI,ulaG,P39300,ULAG_ECOLI,G7855-MONOMER
2767,sp|P39343|IDNR_ECOLI,idnR,P39343,IDNR_ECOLI,G7891-MONOMER
2768,sp|P39352|YJHB_ECOLI,yjhB,P39352,YJHB_ECOLI,YJHB-MONOMER
2769,sp|P39360|YJHI_ECOLI,yjhI,P39360,YJHI_ECOLI,G7912-MONOMER
2770,sp|P39370|NANS_ECOLI,nanS,P39370,NANS_ECOLI,G7919-MONOMER
2771,sp|P39399|LGOR_ECOLI,lgoR,P39399,LGOR_ECOLI,G7944-MONOMER
2772,sp|P40876|YCBF_ECOLI,ycbF,P40876,YCBF_ECOLI,EG12397-MONOMER
2773,sp|P42904|PTPB2_ECOLI,agaV,P42904,PTPB2_ECOLI,G7632-MONOMER
2774,sp|P52005|TORY_ECOLI,torY,P52005,TORY_ECOLI,G7023-MONOMER
2775,sp|P52045|SCPB_ECOLI,scpB,P52045,SCPB_ECOLI,G7516-MONOMER
2776,sp|P52130|RNLB_ECOLI,rnlB,P52130,RNLB_ECOLI,G7366-MONOMER
2777,sp|P60932|UPPP_ECOLI,uppP,P60932,UPPP_ECOLI,EG11665-MONOMER
2778,sp|P64493|YOAF_ECOLI,yoaF,P64493,YOAF_ECOLI,G6979-MONOMER
2779,sp|P64517|YODC_ECOLI,yodC,P64517,YODC_ECOLI,G7050-MONOMER
2780,sp|P64559|SDHE_ECOLI,sdhE,P64559,SDHE_ECOLI,G7510-MONOMER
2781,sp|P69506|YTFE_ECOLI,ytfE,P69506,YTFE_ECOLI,G7866-MONOMER
2782,sp|P75733|CHIP_ECOLI,chiP,P75733,CHIP_ECOLI,G6370-MONOMER
2783,sp|P75917|YMDA_ECOLI,ymdA,P75917,YMDA_ECOLI,G6549-MONOMER
2784,sp|P76038|PUUD_ECOLI,puuD,P76038,PUUD_ECOLI,G6645-MONOMER
2785,sp|P76042|YCJN_ECOLI,ycjN,P76042,YCJN_ECOLI,YCJN-MONOMER
2786,sp|P76066|YDAW_ECOLI,ydaW,P76066,YDAW_ECOLI,G6685-MONOMER
2787,sp|P76082|PAAF_ECOLI,paaF,P76082,PAAF_ECOLI,G6714-MONOMER
2788,sp|P76100|YDCK_ECOLI,ydcK,P76100,YDCK_ECOLI,G6741-MONOMER
2789,sp|P76114|MCBR_ECOLI,mcbR,P76114,MCBR_ECOLI,G6761-MONOMER
2790,sp|P76172|YNFD_ECOLI,ynfD,P76172,YNFD_ECOLI,G6844-MONOMER
2791,sp|P76196|YDIL_ECOLI,ydiL,P76196,YDIL_ECOLI,G6915-MONOMER
2792,sp|P76201|YDIQ_ECOLI,ydiQ,P76201,YDIQ_ECOLI,G6920-MONOMER
2793,sp|P76249|LEUE_ECOLI,leuE,P76249,LEUE_ECOLI,G6984-MONOMER
2794,sp|P76254|YEAX_ECOLI,yeaX,P76254,YEAX_ECOLI,G6989-MONOMER
2795,sp|P76345|C56H_ECOLI,yodB,P76345,C56H_ECOLI,G7062-MONOMER
2796,sp|P76461|ATOB_ECOLI,atoB,P76461,ATOB_ECOLI,ACETYL-COA-ACETYLTRANSFER-MONOMER
2797,sp|P76483|YFBM_ECOLI,yfbM,P76483,YFBM_ECOLI,G7179-MONOMER
2798,sp|P76577|PBPC_ECOLI,pbpC,P76577,PBPC_ECOLI,G7322-MONOMER
2799,sp|P76586|YPHH_ECOLI,yphH,P76586,YPHH_ECOLI,G7344-MONOMER
2800,sp|P77170|PINQ_ECOLI,pinQ,P77170,PINQ_ECOLI,G6819-MONOMER
2801,sp|P77187|YAHF_ECOLI,yahF,P77187,YAHF_ECOLI,G6185-MONOMER
2802,sp|P77309|YNEJ_ECOLI,yneJ,P77309,YNEJ_ECOLI,G6812-MONOMER
2803,sp|P77555|ALLD_ECOLI,allD,P77555,ALLD_ECOLI,G6286-MONOMER
2804,sp|P77579|PTFC1_ECOLI,fryC,P77579,PTFC1_ECOLI,MONOMER0-6
2805,sp|P77585|YPDE_ECOLI,ypdE,P77585,YPDE_ECOLI,G7247-MONOMER
2806,sp|P77622|DDPF_ECOLI,ddpF,P77622,DDPF_ECOLI,YDDO-MONOMER
2807,sp|P77754|SPY_ECOLI,spy,P77754,SPY_ECOLI,G6939-MONOMER
2808,sp|P77790|DDPX_ECOLI,ddpX,P77790,DDPX_ECOLI,G6782-MONOMER
2809,sp|P77802|ECPC_ECOLI,ecpC,P77802,ECPC_ECOLI,G6162-MONOMER
2810,sp|Q46812|SSNA_ECOLI,ssnA,Q46812,SSNA_ECOLI,G7498-MONOMER
2811,sp|Q46865|MQSR_ECOLI,mqsR,Q46865,MQSR_ECOLI,G7572-MONOMER
2812,sp|Q46888|LTND_ECOLI,ltnD,Q46888,LTND_ECOLI,G7417-MONOMER
2813,sp|Q46896|CAS1_ECOLI,ygbT,Q46896,CAS1_ECOLI,G7425-MONOMER
2814,sp|Q46897|CAS6_ECOLI,casE,Q46897,CAS6_ECOLI,G7426-MONOMER
2815,sp|Q46915|GUDX_ECOLI,gudX,Q46915,GUDX_ECOLI,G7446-MONOMER
2816,sp|Q47140|HCAF_ECOLI,hcaF,Q47140,HCAF_ECOLI,HCAA2-MONOMER
2817,sp|Q47152|RAYT_ECOLI,rayT,Q47152,RAYT_ECOLI,G6112-MONOMER
2818,sp|Q47208|FDRA_ECOLI,fdrA,Q47208,FDRA_ECOLI,G6287-MONOMER
2819,sp|Q6BF16|DGOA_ECOLI,dgoA,Q6BF16,DGOA_ECOLI,DEHYDDEOXPHOSGALACT-ALDOL-MONOMER
2820,sp|P00816|CYNS_ECOLI,cynS,P00816,CYNS_ECOLI,CYANLY-MONOMER
2821,sp|P06134|ADA_ECOLI,ada,P06134,ADA_ECOLI,PD00230
2822,sp|P08555|DSDX_ECOLI,dsdX,P08555,DSDX_ECOLI,DSDX-MONOMER
2823,sp|P0AA76|DGOT_ECOLI,dgoT,P0AA76,DGOT_ECOLI,YIDT-MONOMER
2824,sp|P0AAF1|POTE_ECOLI,potE,P0AAF1,POTE_ECOLI,POTE-MONOMER
2825,sp|P0AAJ5|FDOH_ECOLI,fdoH,P0AAJ5,FDOH_ECOLI,FDOH-MONOMER
2826,sp|P0AAQ6|YBAA_ECOLI,ybaA,P0AAQ6,YBAA_ECOLI,EG11099-MONOMER
2827,sp|P0AC00|FRLB_ECOLI,frlB,P0AC00,FRLB_ECOLI,G7723-MONOMER
2828,sp|P0ADM0|YIDH_ECOLI,yidH,P0ADM0,YIDH_ECOLI,EG11696-MONOMER
2829,sp|P0AE16|AMPG_ECOLI,ampG,P0AE16,AMPG_ECOLI,AMPG-MONOMER
2830,sp|P0AE63|CHAB_ECOLI,chaB,P0AE63,CHAB_ECOLI,EG12402-MONOMER
2831,sp|P0AE85|CPXP_ECOLI,cpxP,P0AE85,CPXP_ECOLI,G7816-MONOMER
2832,sp|P0AER5|GLTK_ECOLI,gltK,P0AER5,GLTK_ECOLI,GLTK-MONOMER
2833,sp|P0AF32|NARV_ECOLI,narV,P0AF32,NARV_ECOLI,NARV-MONOMER
2834,sp|P0AFE0|NUOJ_ECOLI,nuoJ,P0AFE0,NUOJ_ECOLI,NUOJ-MONOMER
2835,sp|P0AFP2|ATL_ECOLI,atl,P0AFP2,ATL_ECOLI,G6251-MONOMER
2836,sp|P0AFS1|LSRD_ECOLI,lsrD,P0AFS1,LSRD_ECOLI,YDEZ-MONOMER
2837,sp|P15028|FECB_ECOLI,fecB,P15028,FECB_ECOLI,FECB-MONOMER
2838,sp|P16917|RHSB_ECOLI,rhsB,P16917,RHSB_ECOLI,EG10847-MONOMER
2839,sp|P17334|PTQC_ECOLI,chbC,P17334,PTQC_ECOLI,CELB-MONOMER
2840,sp|P18776|DMSB_ECOLI,dmsB,P18776,DMSB_ECOLI,DMSB-MONOMER
2841,sp|P18777|DMSC_ECOLI,dmsC,P18777,DMSC_ECOLI,DMSC-MONOMER
2842,sp|P19317|NARW_ECOLI,narW,P19317,NARW_ECOLI,NARW-MONOMER
2843,sp|P31135|POTH_ECOLI,potH,P31135,POTH_ECOLI,POTH-MONOMER
2844,sp|P31437|YICL_ECOLI,yicL,P31437,YICL_ECOLI,EG11688-MONOMER
2845,sp|P32140|SQUS_ECOLI,yihS,P32140,SQUS_ECOLI,EG11845-MONOMER
2846,sp|P32169|RHAD_ECOLI,rhaD,P32169,RHAD_ECOLI,RHAMNULPALDOL-MONOMER
2847,sp|P32170|RHAA_ECOLI,rhaA,P32170,RHAA_ECOLI,RHAMNISOM-MONOMER
2848,sp|P32685|YJBD_ECOLI,yjbD,P32685,YJBD_ECOLI,EG11922-MONOMER
2849,sp|P32720|ALSC_ECOLI,alsC,P32720,ALSC_ECOLI,YJCV-MONOMER
2850,sp|P33344|YEHE_ECOLI,yehE,P33344,YEHE_ECOLI,EG11991-MONOMER
2851,sp|P33366|YOHD_ECOLI,yohD,P33366,YOHD_ECOLI,EG12017-MONOMER
2852,sp|P33647|CHPB_ECOLI,chpB,P33647,CHPB_ECOLI,EG12096-MONOMER
2853,sp|P36547|EUTR_ECOLI,eutR,P36547,EUTR_ECOLI,EG12190-MONOMER
2854,sp|P36662|TORD_ECOLI,torD,P36662,TORD_ECOLI,EG12195-MONOMER
2855,sp|P37751|WBBK_ECOLI,wbbK,P37751,WBBK_ECOLI,EG11985-MONOMER
2856,sp|P39362|SGCE_ECOLI,sgcE,P39362,SGCE_ECOLI,G7914-MONOMER
2857,sp|P42590|YGJI_ECOLI,ygjI,P42590,YGJI_ECOLI,YGJI-MONOMER
2858,sp|P46887|YECH_ECOLI,yecH,P46887,YECH_ECOLI,G7036-MONOMER
2859,sp|P66899|DPAL_ECOLI,ygeX,P66899,DPAL_ECOLI,G7490-MONOMER
2860,sp|P68183|MALG_ECOLI,malG,P68183,MALG_ECOLI,MALG-MONOMER
2861,sp|P75783|YBIO_ECOLI,ybiO,P75783,YBIO_ECOLI,G6417-MONOMER
2862,sp|P75835|YCAM_ECOLI,ycaM,P75835,YCAM_ECOLI,YCAM
2863,sp|P76117|YNCG_ECOLI,yncG,P76117,YNCG_ECOLI,G6765-MONOMER
2864,sp|P76156|YDFO_ECOLI,ydfO,P76156,YDFO_ECOLI,G6822-MONOMER
2865,sp|P76417|YEGT_ECOLI,yegT,P76417,YEGT_ECOLI,B2098-MONOMER
2866,sp|P77396|YPDC_ECOLI,ypdC,P77396,YPDC_ECOLI,G7245-MONOMER
2867,sp|P77567|NHOA_ECOLI,nhoA,P77567,NHOA_ECOLI,G6770-MONOMER
2868,sp|Q46810|MOCA_ECOLI,mocA,Q46810,MOCA_ECOLI,G7496-MONOMER
2869,sp|Q47142|HCAT_ECOLI,hcaT,Q47142,HCAT_ECOLI,HCAT-MONOMER
2870,sp|P08203|ARAD_ECOLI,araD,P08203,ARAD_ECOLI,RIBULPEPIM-MONOMER
2871,sp|P0A9G2|NHAR_ECOLI,nhaR,P0A9G2,NHAR_ECOLI,PD00474
2872,sp|P0ABK2|CYDB_ECOLI,cydB,P0ABK2,CYDB_ECOLI,CYDB-MONOMER
2873,sp|P0AE30|ARTM_ECOLI,artM,P0AE30,ARTM_ECOLI,ARTM-MONOMER
2874,sp|P0C079|RELB_ECOLI,relB,P0C079,RELB_ECOLI,EG10836-MONOMER
2875,sp|P0C8J8|GATZ_ECOLI,gatZ,P0C8J8,GATZ_ECOLI,G7128-MONOMER
2876,sp|P16678|PHNK_ECOLI,phnK,P16678,PHNK_ECOLI,PHNK-MONOMER
2877,sp|P16684|PHNF_ECOLI,phnF,P16684,PHNF_ECOLI,EG10715-MONOMER
2878,sp|P25396|TEHA_ECOLI,tehA,P25396,TEHA_ECOLI,TEHA-MONOMER
2879,sp|P28696|YAAI_ECOLI,yaaI,P28696,YAAI_ECOLI,G8202-MONOMER
2880,sp|P32129|YIHG_ECOLI,yihG,P32129,YIHG_ECOLI,EG11833-MONOMER
2881,sp|P37007|YAGA_ECOLI,yagA,P37007,YAGA_ECOLI,EG12338-MONOMER
2882,sp|P42630|TDCG_ECOLI,tdcG,P42630,TDCG_ECOLI,LSERINEDEAM3-MONOMER
2883,sp|P75826|LYSO_ECOLI,lysO,P75826,LYSO_ECOLI,G6458-MONOMER
2884,sp|P75839|YCAP_ECOLI,ycaP,P75839,YCAP_ECOLI,G6469-MONOMER
2885,sp|P77316|YBDR_ECOLI,ybdR,P77316,YBDR_ECOLI,G6335-MONOMER
2886,sp|Q46901|CSE1_ECOLI,casA,Q46901,CSE1_ECOLI,G7430-MONOMER
2887,sp|Q46916|GUDP_ECOLI,gudP,Q46916,GUDP_ECOLI,B2789-MONOMER
2888,sp|P03014|PINE_ECOLI,pinE,P03014,PINE_ECOLI,EG10737-MONOMER
2889,sp|P0AAL6|YDHY_ECOLI,ydhY,P0AAL6,YDHY_ECOLI,G6902-MONOMER
2890,sp|P0AAR8|YBAV_ECOLI,ybaV,P0AAR8,YBAV_ECOLI,G6243-MONOMER
2891,sp|P0ABJ3|CYOC_ECOLI,cyoC,P0ABJ3,CYOC_ECOLI,CYOC-MONOMER
2892,sp|P0AFM4|PSIF_ECOLI,psiF,P0AFM4,PSIF_ECOLI,EG11401-MONOMER
2893,sp|P10906|UGPE_ECOLI,ugpE,P10906,UGPE_ECOLI,UGPE-MONOMER
2894,sp|P23890|CADC_ECOLI,cadC,P23890,CADC_ECOLI,PD00436
2895,sp|P30131|HYPF_ECOLI,hypF,P30131,HYPF_ECOLI,EG11551-MONOMER
2896,sp|P30176|RIBX_ECOLI,ybiA,P30176,RIBX_ECOLI,EG11579-MONOMER
2897,sp|P31058|YADC_ECOLI,yadC,P31058,YADC_ECOLI,EG11678-MONOMER
2898,sp|P31801|CHAA_ECOLI,chaA,P31801,CHAA_ECOLI,CHAA-MONOMER
2899,sp|P32690|YJBI_ECOLI,yjbI,P32690,YJBI_ECOLI,EG11927-MONOMER
2900,sp|P32717|YJCS_ECOLI,yjcS,P32717,YJCS_ECOLI,EG11955-MONOMER
2901,sp|P33222|YJFC_ECOLI,yjfC,P33222,YJFC_ECOLI,EG11812-MONOMER
2902,sp|P37018|YADM_ECOLI,yadM,P37018,YADM_ECOLI,EG12327-MONOMER
2903,sp|P37127|AEGA_ECOLI,aegA,P37127,AEGA_ECOLI,EG12409-MONOMER
2904,sp|P39328|YTFT_ECOLI,ytfT,P39328,YTFT_ECOLI,YTFT-MONOMER
2905,sp|P39398|LGOT_ECOLI,lgoT,P39398,LGOT_ECOLI,YJIZ-MONOMER
2906,sp|P64519|YODD_ECOLI,yodD,P64519,YODD_ECOLI,G7046-MONOMER
2907,sp|P67729|YFEO_ECOLI,yfeO,P67729,YFEO_ECOLI,G7251-MONOMER
2908,sp|P68644|FIXC_ECOLI,fixC,P68644,FIXC_ECOLI,EG11564-MONOMER
2909,sp|P69380|FIEF_ECOLI,fieF,P69380,FIEF_ECOLI,YIIP-MONOMER
2910,sp|P69434|PGAA_ECOLI,pgaA,P69434,PGAA_ECOLI,G6531-MONOMER
2911,sp|P75685|RCLC_ECOLI,rclC,P75685,RCLC_ECOLI,G6171-MONOMER
2912,sp|P75719|RZPD_ECOLI,rzpD,P75719,RZPD_ECOLI,G6311-MONOMER
2913,sp|P75726|CILA_ECOLI,citF,P75726,CILA_ECOLI,CITTRANS-MONOMER
2914,sp|P75734|CHIQ_ECOLI,chiQ,P75734,CHIQ_ECOLI,G6371-MONOMER
2915,sp|P76464|YFAS_ECOLI,yfaS,P76464,YFAS_ECOLI,G7155-MONOMER
2916,sp|P76524|YPDF_ECOLI,ypdF,P76524,YPDF_ECOLI,G7248-MONOMER
2917,sp|P77374|YNFE_ECOLI,ynfE,P77374,YNFE_ECOLI,G6845-MONOMER
2918,sp|P77509|YPHE_ECOLI,yphE,P77509,YPHE_ECOLI,YPHE-MONOMER
2919,sp|P77589|MHPT_ECOLI,mhpT,P77589,MHPT_ECOLI,MHPT-MONOMER
2920,sp|P77657|YAGK_ECOLI,yagK,P77657,YAGK_ECOLI,G6148-MONOMER
2921,sp|Q46814|XDHD_ECOLI,xdhD,Q46814,XDHD_ECOLI,G7500-MONOMER
2922,sp|Q47151|YAFL_ECOLI,yafL,Q47151,YAFL_ECOLI,G6111-MONOMER
2923,sp|Q47702|YFEK_ECOLI,yfeK,Q47702,YFEK_ECOLI,G7260-MONOMER
2924,sp|P09153|TFAE_ECOLI,tfaE,P09153,TFAE_ECOLI,EG11120-MONOMER
2925,sp|P0A700|HYPA_ECOLI,hypA,P0A700,HYPA_ECOLI,EG10483-MONOMER
2926,sp|P0A703|HYBF_ECOLI,hybF,P0A703,HYBF_ECOLI,EG11804-MONOMER
2927,sp|P0A828|SMG_ECOLI,smg,P0A828,SMG_ECOLI,EG11605-MONOMER
2928,sp|P0A9N8|NRDG_ECOLI,nrdG,P0A9N8,NRDG_ECOLI,RNTRACTIV-MONOMER
2929,sp|P0CF66|INSE1_ECOLI,insE1,P0CF66,INSE1_ECOLI,G6534-MONOMER
2930,sp|P28915|YBFC_ECOLI,ybfC,P28915,YBFC_ECOLI,EG11523-MONOMER
2931,sp|P30147|HYI_ECOLI,hyi,P30147,HYI_ECOLI,G6277-MONOMER
2932,sp|P32689|YJBH_ECOLI,yjbH,P32689,YJBH_ECOLI,EG11926-MONOMER
2933,sp|P33352|YEHP_ECOLI,yehP,P33352,YEHP_ECOLI,EG12002-MONOMER
2934,sp|P34749|HOFQ_ECOLI,hofQ,P34749,HOFQ_ECOLI,EG12113-MONOMER
2935,sp|P38097|YEGE_ECOLI,yegE,P38097,YEGE_ECOLI,EG12396-MONOMER
2936,sp|P38683|TORT_ECOLI,torT,P38683,TORT_ECOLI,TORT-MONOMER
2937,sp|P39902|SPRT_ECOLI,sprT,P39902,SPRT_ECOLI,EG12122-MONOMER
2938,sp|P45548|PHP_ECOLI,php,P45548,PHP_ECOLI,G7731-MONOMER
2939,sp|P52131|YFJP_ECOLI,yfjP,P52131,YFJP_ECOLI,G7367-MONOMER
2940,sp|P55799|PRP2_ECOLI,pphB,P55799,PRP2_ECOLI,G7415-MONOMER
2941,sp|P60061|ADIC_ECOLI,adiC,P60061,ADIC_ECOLI,YJDE-MONOMER
2942,sp|P64476|YDIH_ECOLI,ydiH,P64476,YDIH_ECOLI,G6911-MONOMER
2943,sp|P65298|YQHH_ECOLI,yqhH,P65298,YQHH_ECOLI,G7567-MONOMER
2944,sp|P76017|YCGV_ECOLI,ycgV,P76017,YCGV_ECOLI,G6629-MONOMER
2945,sp|P76073|YNAE_ECOLI,ynaE,P76073,YNAE_ECOLI,G6698-MONOMER
2946,sp|P76458|ATOD_ECOLI,atoD,P76458,ATOD_ECOLI,ATOD-MONOMER
2947,sp|P77162|YKFB_ECOLI,ykfB,P77162,YKFB_ECOLI,G6125-MONOMER
2948,sp|Q46892|YGBN_ECOLI,ygbN,Q46892,YGBN_ECOLI,B2740-MONOMER
2949,sp|Q46943|YQEJ_ECOLI,yqeJ,Q46943,YQEJ_ECOLI,G7468-MONOMER
2950,sp|Q47274|REQ1_ECOLI,quuD,Q47274,REQ1_ECOLI,G6307-MONOMER
2951,sp|Q47534|YAIO_ECOLI,yaiO,Q47534,YAIO_ECOLI,G6210-MONOMER
2952,sp|P05050|ALKB_ECOLI,alkB,P05050,ALKB_ECOLI,EG10037-MONOMER
2953,sp|P05847|TTDA_ECOLI,ttdA,P05847,TTDA_ECOLI,TTDA-MONOMER
2954,sp|P08369|CRED_ECOLI,creD,P08369,CRED_ECOLI,EG10145-MONOMER
2955,sp|P0A6M2|DSBB_ECOLI,dsbB,P0A6M2,DSBB_ECOLI,DSBBPROT-MONOMER
2956,sp|P0AAJ3|FDNH_ECOLI,fdnH,P0AAJ3,FDNH_ECOLI,FDNH-MONOMER
2957,sp|P0ABN9|DCUB_ECOLI,dcuB,P0ABN9,DCUB_ECOLI,DCUB-MONOMER
2958,sp|P0CI31|HCAB_ECOLI,hcaB,P0CI31,HCAB_ECOLI,PHENPRODIOLDEHYDROG-MONOMER
2959,sp|P0DP69|PHNE1_ECOLI,phnE1,P0DP69,PHNE1_ECOLI,PHNE-MONOMER
2960,sp|P11290|YIBD_ECOLI,yibD,P11290,YIBD_ECOLI,EG11266-MONOMER
2961,sp|P16677|PHNC_ECOLI,phnC,P16677,PHNC_ECOLI,PHNC-MONOMER
2962,sp|P16682|PHND_ECOLI,phnD,P16682,PHND_ECOLI,PHND-MONOMER
2963,sp|P16685|PHNG_ECOLI,phnG,P16685,PHNG_ECOLI,EG10716-MONOMER
2964,sp|P16686|PHNH_ECOLI,phnH,P16686,PHNH_ECOLI,EG10717-MONOMER
2965,sp|P16687|PHNI_ECOLI,phnI,P16687,PHNI_ECOLI,EG10718-MONOMER
2966,sp|P16688|PHNJ_ECOLI,phnJ,P16688,PHNJ_ECOLI,EG10719-MONOMER
2967,sp|P16689|PHNM_ECOLI,phnM,P16689,PHNM_ECOLI,EG10722-MONOMER
2968,sp|P16690|PHNN_ECOLI,phnN,P16690,PHNN_ECOLI,EG10723-MONOMER
2969,sp|P28246|BCR_ECOLI,bcr,P28246,BCR_ECOLI,BCR-MONOMER
2970,sp|P31122|SOTB_ECOLI,sotB,P31122,SOTB_ECOLI,YDEA-MONOMER
2971,sp|P31992|PPTA_ECOLI,pptA,P31992,PPTA_ECOLI,EG11761-MONOMER
2972,sp|P37637|MDTF_ECOLI,mdtF,P37637,MDTF_ECOLI,YHIV-MONOMER
2973,sp|P37759|RMLB1_ECOLI,rfbB,P37759,RMLB1_ECOLI,DTDPGLUCDEHYDRAT-MONOMER
2974,sp|P43676|PITB_ECOLI,pitB,P43676,PITB_ECOLI,PITB-MONOMER
2975,sp|P45532|TUSD_ECOLI,tusD,P45532,TUSD_ECOLI,G7714-MONOMER
