Protein ID	half_life (units.min)	notes	assignment
sp|P31434|XYLS_ECOLI	811.6305546	consistent	C-lim12_2
sp|P33231|LLDP_ECOLI	161.16470094000002	consistent	C-lim12_2
sp|P33607|NUOL_ECOLI	786.1014576	consistent	C-lim12_2
sp|P39361|SGCR_ECOLI	196.84060542	consistent	C-lim12_2
sp|P42616|YQJC_ECOLI	457.1607276	consistent	C-lim12_2
sp|P46068|DSDC_ECOLI	706.0725497999999	consistent	C-lim12_2
sp|P52074|GLCF_ECOLI	258.00411588000003	consistent	C-lim12_2
sp|P62601|TREF_ECOLI	238.2605436	consistent	C-lim12_2
sp|P76585|YPHG_ECOLI	587.88570156	consistent	C-lim12_2
sp|P77269|YPHF_ECOLI	625.8136529999999	consistent	C-lim12_2
sp|P77539|YDJL_ECOLI	258.46382922	consistent	C-lim12_2
sp|Q2MB16|YOBH_ECOLI	898.2783732	consistent	C-lim12_2
sp|P06864|BGA2_ECOLI	825.78966	consistent	C-lim12_2
sp|P0AA89|DOSC_ECOLI	285.01215816	consistent	C-lim12_2
sp|P0AB03|YCBJ_ECOLI	430.8283413	consistent	C-lim12_2
sp|P0AE26|ARAH_ECOLI	474.19352964	consistent	C-lim12_2
sp|P0AER0|GLPF_ECOLI	383.49523086	consistent	C-lim12_2
sp|P19318|NARY_ECOLI	623.8584347999999	consistent	C-lim12_2
sp|P19319|NARZ_ECOLI	745.0635342	consistent	C-lim12_2
sp|P31574|FIXB_ECOLI	550.48053648	consistent	C-lim12_2
sp|P32143|SQUV_ECOLI	497.1728935800001	consistent	C-lim12_2
sp|P33224|AIDB_ECOLI	704.2335756	consistent	C-lim12_2
sp|P33225|TORA_ECOLI	872.3318304	consistent	C-lim12_2
sp|P33358|MLRA_ECOLI	267.1454094	consistent	C-lim12_2
sp|P33368|YOHF_ECOLI	670.5554586	consistent	C-lim12_2
sp|P39332|YJGH_ECOLI	737.9488572	consistent	C-lim12_2
sp|P39364|SGCQ_ECOLI	521.7269549399999	consistent	C-lim12_2
sp|P39366|SGCX_ECOLI	671.8108043999999	consistent	C-lim12_2
sp|P39383|YJIL_ECOLI	399.88749252	consistent	C-lim12_2
sp|P45543|FRLD_ECOLI	452.54042046	consistent	C-lim12_2
sp|P52073|GLCE_ECOLI	217.11527964	consistent	C-lim12_2
sp|P55138|YGCE_ECOLI	537.81854046	consistent	C-lim12_2
sp|P69808|PTFB1_ECOLI	362.85085416	consistent	C-lim12_2
sp|P75804|YLII_ECOLI	416.44565712	consistent	C-lim12_2
sp|P76121|YDDH_ECOLI	628.352532	consistent	C-lim12_2
sp|P76216|ASTB_ECOLI	532.03916832	consistent	C-lim12_2
sp|P76318|YEDK_ECOLI	586.6995134399999	consistent	C-lim12_2
sp|P77243|PRPD_ECOLI	555.33208266	consistent	C-lim12_2
sp|P77588|YDEQ_ECOLI	505.83167490000005	consistent	C-lim12_2
sp|P77757|ARNC_ECOLI	720.0668903999999	consistent	C-lim12_2
sp|Q46803|YGEW_ECOLI	571.72211178	consistent	C-lim12_2
sp|Q46822|IDI_ECOLI	545.46894432	consistent	C-lim12_2
sp|Q46891|OTNI_ECOLI	399.8884404	consistent	C-lim12_2
sp|Q47706|UIDC_ECOLI	776.4876342	consistent	C-lim12_2
sp|Q6BEX0|YTFR_ECOLI	654.1493436000001	consistent	C-lim12_2
sp|P31447|YIDJ_ECOLI	450.44780376	consistent	C-lim12_2
sp|P32176|FDOG_ECOLI	719.6520138000001	consistent	C-lim12_2
sp|P37758|NARU_ECOLI	898.7306334	consistent	C-lim12_2
sp|P64493|YOAF_ECOLI	957.3107328	consistent	C-lim12_2
sp|P00816|CYNS_ECOLI	660.0868794	consistent	C-lim12_2
sp|P17334|PTQC_ECOLI	663.2571882	consistent	C-lim12_2
sp|Q46810|MOCA_ECOLI	193.2148908	consistent	C-lim12_2
sp|P0AFM4|PSIF_ECOLI	472.5922347	consistent	C-lim12_2
sp|P00490|PHSM_ECOLI	429.30158832	> 6 hrs, 1 replicate	> 6
sp|P00634|PPB_ECOLI	593.47410756	> 6 hrs, 1 replicate	> 6
sp|P00803|LEP_ECOLI	286.29208911	> 3 hrs, inconsistent	> 3
sp|P00903|PABA_ECOLI	485.91301215	> 6 hrs, 1 replicate	> 6
sp|P00954|SYW_ECOLI	636.44865693	> 6 hrs, inconsistent	> 6
sp|P00960|SYGA_ECOLI	396.5087919	> 6 hrs, 1 replicate	> 6
sp|P02942|MCP1_ECOLI	302.77976598000004	> 3 hrs, inconsistent	> 3
sp|P04395|3MG2_ECOLI	146.16872976	< 3 hrs, inconsistent	< 3
sp|P04983|RBSA_ECOLI	581.84047572	> 6 hrs, inconsistent	> 6
sp|P05020|PYRC_ECOLI	370.99599384	> 6 hrs, inconsistent	> 6
sp|P05052|APPY_ECOLI	368.59508982	> 6 hrs, 1 replicate	> 6
sp|P05459|PDXB_ECOLI	754.0302078000001	> 6 hrs, inconsistent	> 6
sp|P05523|FPG_ECOLI	643.5941286	> 6 hrs, inconsistent	> 6
sp|P05827|ILVY_ECOLI	682.12537968	> 6 hrs, inconsistent	> 6
sp|P06134|ADA_ECOLI	223.55868009	> 3 hrs, inconsistent	> 3
sp|P06136|FTSQ_ECOLI	140.27602068000002	< 3 hrs, inconsistent	< 3
sp|P06610|BTUE_ECOLI	291.31416774	> 3 hrs, inconsistent	> 3
sp|P06611|BTUD_ECOLI	226.96425888	> 3 hrs, 1 replicate	> 3
sp|P06968|DUT_ECOLI	786.1144359000001	> 6 hrs, inconsistent	> 6
sp|P06983|HEM3_ECOLI	470.74261557	> 6 hrs, 1 replicate	> 6
sp|P06989|HIS2_ECOLI	499.51787763	> 6 hrs, 1 replicate	> 6
sp|P07003|POXB_ECOLI	672.43181898	> 6 hrs, inconsistent	> 6
sp|P07013|PRIB_ECOLI	178.00215348	< 3 hrs, 1 replicate	< 3
sp|P07021|YFIB_ECOLI	58.03254906	< 3 hrs, 1 replicate	< 3
sp|P07648|RECC_ECOLI	780.1790129999999	> 6 hrs, inconsistent	> 6
sp|P07649|TRUA_ECOLI	706.4171049000001	> 6 hrs, inconsistent	> 6
sp|P07650|TYPH_ECOLI	591.5735553000001	> 6 hrs, 1 replicate	> 6
sp|P07821|FHUC_ECOLI	543.2630924700001	> 3 hrs, inconsistent	> 3
sp|P07822|FHUD_ECOLI	543.0657546299999	> 3 hrs, inconsistent	> 3
sp|P07862|DDLB_ECOLI	474.25389042	> 6 hrs, 1 replicate	> 6
sp|P08179|PUR3_ECOLI	481.9613112899999	> 6 hrs, 1 replicate	> 6
sp|P08189|FIMF_ECOLI	636.77922879	> 3 hrs, inconsistent	> 3
sp|P08203|ARAD_ECOLI	362.56373421	inconsistent	> 0
sp|P08368|CREB_ECOLI	687.9427416899999	> 6 hrs, inconsistent	> 6
sp|P08394|RECB_ECOLI	790.6792581000001	> 6 hrs, inconsistent	> 6
sp|P08401|CREC_ECOLI	506.12026044	> 6 hrs, inconsistent	> 6
sp|P08555|DSDX_ECOLI	531.18693921	> 3 hrs, inconsistent	> 3
sp|P08660|AK3_ECOLI	506.44646634	> 6 hrs, inconsistent	> 6
sp|P09126|HEM4_ECOLI	566.86369038	> 6 hrs, inconsistent	> 6
sp|P09148|GAL7_ECOLI	751.6454373	> 6 hrs, inconsistent	> 6
sp|P09152|NARG_ECOLI	599.98024782	> 3 hrs, inconsistent	> 3
sp|P09184|VSR_ECOLI	249.50501592	> 3 hrs, inconsistent	> 3
sp|P09348|MOTA_ECOLI	87.71900661	< 3 hrs, inconsistent	< 3
sp|P09378|RHAR_ECOLI	97.9251717	< 3 hrs, 1 replicate	< 3
sp|P09391|GLPG_ECOLI	408.21942714	> 3 hrs, inconsistent	> 3
sp|P09835|UHPB_ECOLI	600.3092283599999	> 6 hrs, inconsistent	> 6
sp|P09836|UHPC_ECOLI	493.24299429	> 3 hrs, inconsistent	> 3
sp|P0A6C8|ARGB_ECOLI	620.30985441	> 6 hrs, inconsistent	> 6
sp|P0A6I6|COAD_ECOLI	508.87831485	> 6 hrs, 1 replicate	> 6
sp|P0A6J1|CYSC_ECOLI	117.10526898	< 3 hrs, inconsistent	< 3
sp|P0A6J3|CYSZ_ECOLI	739.209552	> 6 hrs, 1 replicate	> 6
sp|P0A6L0|DEOC_ECOLI	375.95767416	> 6 hrs, 1 replicate	> 6
sp|P0A6R3|FIS_ECOLI	43.8422037	< 3 hrs, inconsistent	< 3
sp|P0A6V8|GLK_ECOLI	617.9192166600001	> 6 hrs, 1 replicate	> 6
sp|P0A6X7|IHFA_ECOLI	303.98663616	> 3 hrs, inconsistent	> 3
sp|P0A756|KEFG_ECOLI	530.33721426	> 6 hrs, inconsistent	> 6
sp|P0A776|RPPH_ECOLI	540.7945289099999	> 6 hrs, inconsistent	> 6
sp|P0A790|PAND_ECOLI	186.16208034	> 3 hrs, 1 replicate	> 3
sp|P0A7B1|PPK1_ECOLI	582.41562648	> 6 hrs, 1 replicate	> 6
sp|P0A7B3|NADK_ECOLI	725.1866514	> 6 hrs, 1 replicate	> 6
sp|P0A7C6|PEPE_ECOLI	561.6542977199999	> 6 hrs, 1 replicate	> 6
sp|P0A7E3|PYRE_ECOLI	558.23368587	> 6 hrs, inconsistent	> 6
sp|P0A7G6|RECA_ECOLI	701.2044471	> 6 hrs, inconsistent	> 6
sp|P0A7I4|RF3_ECOLI	577.87799874	> 6 hrs, inconsistent	> 6
sp|P0A7J7|RL11_ECOLI	564.90049914	> 6 hrs, inconsistent	> 6
sp|P0A7M6|RL29_ECOLI	375.707796	> 3 hrs, inconsistent	> 3
sp|P0A7N1|RL31B_ECOLI	461.81278506	> 6 hrs, 1 replicate	> 6
sp|P0A7N4|RL32_ECOLI	802.6830852	> 6 hrs, 1 replicate	> 6
sp|P0A7P5|RL34_ECOLI	456.16431225	> 6 hrs, 1 replicate	> 6
sp|P0A7Q6|RL36_ECOLI	417.74506194	> 3 hrs, inconsistent	> 3
sp|P0A7T3|RS16_ECOLI	371.24198748	> 6 hrs, inconsistent	> 6
sp|P0A7Y4|RNH_ECOLI	555.37161174	> 6 hrs, 1 replicate	> 6
sp|P0A7Y8|RNPA_ECOLI	483.32954699999993	> 6 hrs, 1 replicate	> 6
sp|P0A809|RUVA_ECOLI	618.03681729	> 6 hrs, inconsistent	> 6
sp|P0A825|GLYA_ECOLI	639.6658299000001	> 6 hrs, inconsistent	> 6
sp|P0A890|TUSA_ECOLI	369.57771234	> 3 hrs, inconsistent	> 3
sp|P0A898|YBEY_ECOLI	286.43090340000003	> 3 hrs, inconsistent	> 3
sp|P0A8B2|YFCN_ECOLI	237.31336926	> 3 hrs, 1 replicate	> 3
sp|P0A8C1|YBJQ_ECOLI	610.13546568	> 6 hrs, inconsistent	> 6
sp|P0A8D3|YAII_ECOLI	483.90122448000005	> 6 hrs, inconsistent	> 6
sp|P0A8G9|EX7S_ECOLI	624.05942175	> 6 hrs, 1 replicate	> 6
sp|P0A8J4|YBED_ECOLI	144.46210938000002	< 3 hrs, inconsistent	< 3
sp|P0A8K5|YAEP_ECOLI	414.14202606	> 6 hrs, 1 replicate	> 6
sp|P0A8K8|YIHY_ECOLI	255.50495172	> 3 hrs, inconsistent	> 3
sp|P0A8L7|YCIU_ECOLI	453.38865531	> 6 hrs, 1 replicate	> 6
sp|P0A8N0|MATP_ECOLI	651.2925598200001	> 6 hrs, inconsistent	> 6
sp|P0A8N7|EPMA_ECOLI	481.88480565	> 3 hrs, inconsistent	> 3
sp|P0A8P6|XERC_ECOLI	110.24158428	< 3 hrs, 1 replicate	< 3
sp|P0A8Q3|FRDD_ECOLI	561.60674394	> 6 hrs, 1 replicate	> 6
sp|P0A8Q6|CLPS_ECOLI	31.3183101	< 3 hrs, inconsistent	< 3
sp|P0A8S5|USPB_ECOLI	47.80701144	< 3 hrs, 1 replicate	< 3
sp|P0A8S9|FLHD_ECOLI	47.95316676	< 3 hrs, 1 replicate	< 3
sp|P0A8U0|SYDP_ECOLI	455.03602698	> 3 hrs, inconsistent	> 3
sp|P0A8U6|METJ_ECOLI	365.17916238	> 6 hrs, 1 replicate	> 6
sp|P0A8X0|YJGA_ECOLI	471.33976251	> 6 hrs, inconsistent	> 6
sp|P0A8X2|YCEI_ECOLI	638.90880768	> 6 hrs, inconsistent	> 6
sp|P0A8Y1|YJJG_ECOLI	39.40301658	< 3 hrs, inconsistent	< 3
sp|P0A8Z3|YBGC_ECOLI	575.3252007000001	> 6 hrs, inconsistent	> 6
sp|P0A901|BLC_ECOLI	638.8568898	> 6 hrs, inconsistent	> 6
sp|P0A908|MIPA_ECOLI	719.8648422	> 6 hrs, inconsistent	> 6
sp|P0A968|CSPD_ECOLI	19.95609105	< 3 hrs, 1 replicate	< 3
sp|P0A998|FTNA_ECOLI	411.719229	> 6 hrs, 1 replicate	> 6
sp|P0A9D2|GSTA_ECOLI	697.0127435100001	> 6 hrs, inconsistent	> 6
sp|P0A9F1|MNTR_ECOLI	719.54725131	> 6 hrs, inconsistent	> 6
sp|P0A9G2|NHAR_ECOLI	444.54471963	> 3 hrs, inconsistent	> 3
sp|P0A9G4|CUER_ECOLI	116.82168624	< 3 hrs, inconsistent	< 3
sp|P0A9I3|GCVR_ECOLI	565.76153079	> 6 hrs, inconsistent	> 6
sp|P0A9K1|PHOH_ECOLI	12.4106886	< 3 hrs, 1 replicate	< 3
sp|P0A9L8|P5CR_ECOLI	532.16295018	> 6 hrs, inconsistent	> 6
sp|P0A9N0|PTSO_ECOLI	204.3930177	> 3 hrs, 1 replicate	> 3
sp|P0A9T6|YBAQ_ECOLI	57.23766534	< 3 hrs, 1 replicate	< 3
sp|P0A9U1|YBHF_ECOLI	619.4748402	> 6 hrs, inconsistent	> 6
sp|P0AA04|PTHP_ECOLI	742.0688087999999	> 6 hrs, inconsistent	> 6
sp|P0AA31|YEDF_ECOLI	361.9435563	> 6 hrs, 1 replicate	> 6
sp|P0AA37|RLUA_ECOLI	462.5384994	> 3 hrs, inconsistent	> 3
sp|P0AA53|QMCA_ECOLI	543.81976488	> 6 hrs, inconsistent	> 6
sp|P0AA60|YGHB_ECOLI	434.98155066	> 6 hrs, 1 replicate	> 6
sp|P0AA82|CODB_ECOLI	120.80067042	< 3 hrs, 1 replicate	< 3
sp|P0AA91|YEAY_ECOLI	542.58619476	> 6 hrs, inconsistent	> 6
sp|P0AA95|YACC_ECOLI	246.5360259	> 3 hrs, 1 replicate	> 3
sp|P0AA99|YAFK_ECOLI	54.37591914	< 3 hrs, inconsistent	< 3
sp|P0AAC4|YBHL_ECOLI	164.56379109	inconsistent	> 0
sp|P0AAD6|SDAC_ECOLI	336.93283269	> 3 hrs, inconsistent	> 3
sp|P0AAF6|ARTP_ECOLI	549.28476696	> 6 hrs, 1 replicate	> 6
sp|P0AAG5|MDLB_ECOLI	527.9462655	> 6 hrs, inconsistent	> 6
sp|P0AAH8|SAPF_ECOLI	691.86588276	> 6 hrs, inconsistent	> 6
sp|P0AAJ5|FDOH_ECOLI	420.82454199000006	> 3 hrs, inconsistent	> 3
sp|P0AAN5|YAIA_ECOLI	221.4569991	> 3 hrs, inconsistent	> 3
sp|P0AAQ2|YAJD_ECOLI	87.0497397	< 3 hrs, inconsistent	< 3
sp|P0AAR3|YBAK_ECOLI	618.8179506000001	> 6 hrs, inconsistent	> 6
sp|P0AAS0|YLAC_ECOLI	31.45405368	< 3 hrs, 1 replicate	< 3
sp|P0AAT6|IOJAP_ECOLI	197.58994695	> 3 hrs, 1 replicate	> 3
sp|P0AAV6|YBGS_ECOLI	303.21905343000003	> 3 hrs, inconsistent	> 3
sp|P0AAW1|YBHP_ECOLI	651.32865501	> 6 hrs, inconsistent	> 6
sp|P0AB01|ELYC_ECOLI	629.98224672	> 6 hrs, inconsistent	> 6
sp|P0AB18|TUSE_ECOLI	768.542889	> 6 hrs, inconsistent	> 6
sp|P0AB35|YCFJ_ECOLI	50.03911152	< 3 hrs, 1 replicate	< 3
sp|P0AB55|YCII_ECOLI	562.2373843800001	> 6 hrs, 1 replicate	> 6
sp|P0AB61|YCIN_ECOLI	577.36582182	> 6 hrs, inconsistent	> 6
sp|P0AB65|ACYP_ECOLI	440.37590916	> 6 hrs, 1 replicate	> 6
sp|P0AB74|KBAY_ECOLI	191.98006752	> 3 hrs, inconsistent	> 3
sp|P0AB77|KBL_ECOLI	624.117198	> 6 hrs, 1 replicate	> 6
sp|P0ABD8|BCCP_ECOLI	342.78120984	> 3 hrs, inconsistent	> 3
sp|P0ABE2|BOLA_ECOLI	120.20879499	< 3 hrs, 1 replicate	< 3
sp|P0ABE5|C561_ECOLI	604.62745314	> 3 hrs, inconsistent	> 3
sp|P0ABF8|PGSA_ECOLI	642.53714844	> 6 hrs, 1 replicate	> 6
sp|P0ABG7|RODA_ECOLI	582.06357804	> 6 hrs, 1 replicate	> 6
sp|P0ABJ1|CYOA_ECOLI	454.8070821	> 6 hrs, 1 replicate	> 6
sp|P0ABK2|CYDB_ECOLI	378.35033766	> 3 hrs, inconsistent	> 3
sp|P0ABK5|CYSK_ECOLI	617.1835176	> 6 hrs, inconsistent	> 6
sp|P0ABL5|NAPC_ECOLI	237.905064	> 3 hrs, inconsistent	> 3
sp|P0ABN1|KDGL_ECOLI	532.27550976	> 6 hrs, inconsistent	> 6
sp|P0ABN5|DCUA_ECOLI	505.5681466200001	> 3 hrs, inconsistent	> 3
sp|P0ABP6|DEDA_ECOLI	552.54436752	> 6 hrs, inconsistent	> 6
sp|P0ABQ0|COABC_ECOLI	750.8519013000001	> 6 hrs, inconsistent	> 6
sp|P0ABR5|HCAE_ECOLI	119.94971292	< 3 hrs, inconsistent	< 3
sp|P0ABR7|YEAW_ECOLI	10.90660716	< 3 hrs, 1 replicate	< 3
sp|P0ABU7|EXBB_ECOLI	107.92575954	< 3 hrs, inconsistent	< 3
sp|P0ABW9|FLGB_ECOLI	79.22237249999999	< 3 hrs, 1 replicate	< 3
sp|P0ABY2|FLIT_ECOLI	11.4694386	< 3 hrs, 1 replicate	< 3
sp|P0AC00|FRLB_ECOLI	159.7557453	< 3 hrs, 1 replicate	< 3
sp|P0AC05|FLIP_ECOLI	464.16912966	> 3 hrs, inconsistent	> 3
sp|P0AC13|DHPS_ECOLI	587.2619318999999	> 6 hrs, 1 replicate	> 6
sp|P0AC19|FOLX_ECOLI	601.31353296	> 6 hrs, inconsistent	> 6
sp|P0AC23|FOCA_ECOLI	395.5205331	> 3 hrs, inconsistent	> 3
sp|P0AC30|FTSX_ECOLI	645.2098278	> 6 hrs, inconsistent	> 6
sp|P0AC44|DHSD_ECOLI	527.03488464	> 6 hrs, inconsistent	> 6
sp|P0AC55|GLNK_ECOLI	688.7956165200001	> 3 hrs, inconsistent	> 3
sp|P0AC62|GLRX3_ECOLI	467.3479203	> 6 hrs, 1 replicate	> 6
sp|P0AC73|EBGC_ECOLI	490.13047707	> 6 hrs, 1 replicate	> 6
sp|P0AC78|WECA_ECOLI	707.5940343000001	> 6 hrs, inconsistent	> 6
sp|P0AC94|GNTP_ECOLI	587.47037736	> 6 hrs, 1 replicate	> 6
sp|P0ACC1|PRMC_ECOLI	478.40599752	> 6 hrs, 1 replicate	> 6
sp|P0ACE0|MBHM_ECOLI	331.92833337	> 3 hrs, inconsistent	> 3
sp|P0ACI6|ASNC_ECOLI	375.19024758	> 6 hrs, 1 replicate	> 6
sp|P0ACJ5|DECR_ECOLI	505.86766011	> 6 hrs, inconsistent	> 6
sp|P0ACM9|YIHL_ECOLI	656.9335229999999	> 6 hrs, inconsistent	> 6
sp|P0ACN2|YTFH_ECOLI	145.47399686999998	< 3 hrs, inconsistent	< 3
sp|P0ACP5|GNTR_ECOLI	418.08724626	> 6 hrs, 1 replicate	> 6
sp|P0ACQ0|RBSR_ECOLI	0.70881138	< 3 hrs, 1 replicate	< 3
sp|P0ACR4|YEIE_ECOLI	576.67111503	> 6 hrs, 1 replicate	> 6
sp|P0ACS5|ZNTR_ECOLI	56.09898528000001	< 3 hrs, inconsistent	< 3
sp|P0ACT6|UIDR_ECOLI	364.26992988	> 6 hrs, 1 replicate	> 6
sp|P0ACU0|YBIH_ECOLI	530.18000544	> 6 hrs, 1 replicate	> 6
sp|P0ACU7|YJDC_ECOLI	625.7394647100001	> 6 hrs, inconsistent	> 6
sp|P0ACV0|LPXL_ECOLI	475.96384008	> 3 hrs, inconsistent	> 3
sp|P0ACW4|YDCA_ECOLI	274.74491328	> 3 hrs, inconsistent	> 3
sp|P0ACX3|YDHR_ECOLI	527.1849920100001	> 6 hrs, inconsistent	> 6
sp|P0ACX5|FUMD_ECOLI	496.84586412	> 3 hrs, inconsistent	> 3
sp|P0ACY1|YDJA_ECOLI	588.35337177	> 6 hrs, inconsistent	> 6
sp|P0ACY9|YEBG_ECOLI	67.05593958	< 3 hrs, 1 replicate	< 3
sp|P0AD33|YFCZ_ECOLI	289.29012671999993	> 3 hrs, inconsistent	> 3
sp|P0AD37|YFEC_ECOLI	113.36141682	< 3 hrs, 1 replicate	< 3
sp|P0AD40|YPEB_ECOLI	352.61488047	> 3 hrs, inconsistent	> 3
sp|P0ADA1|TESA_ECOLI	398.3467289700001	> 6 hrs, inconsistent	> 6
sp|P0ADA3|NLPD_ECOLI	619.7672795999999	> 6 hrs, inconsistent	> 6
sp|P0ADH7|FIME_ECOLI	19.95002202	< 3 hrs, 1 replicate	< 3
sp|P0ADK8|YIBL_ECOLI	594.86285472	> 6 hrs, inconsistent	> 6
sp|P0ADL3|YICN_ECOLI	656.35095165	> 6 hrs, inconsistent	> 6
sp|P0ADN2|YIFE_ECOLI	287.69075544	> 3 hrs, 1 replicate	> 3
sp|P0ADP2|YIGI_ECOLI	343.61233143	> 3 hrs, inconsistent	> 3
sp|P0ADS2|ZAPA_ECOLI	506.08404453	> 6 hrs, 1 replicate	> 6
sp|P0ADV5|YHBW_ECOLI	317.88149256	> 3 hrs, inconsistent	> 3
sp|P0ADW3|YHCB_ECOLI	511.03167423	> 6 hrs, inconsistent	> 6
sp|P0ADX1|YHFA_ECOLI	457.20280173	> 6 hrs, inconsistent	> 6
sp|P0ADY3|RL14_ECOLI	671.03549877	> 6 hrs, inconsistent	> 6
sp|P0ADY7|RL16_ECOLI	421.32893286	> 3 hrs, inconsistent	> 3
sp|P0AE14|AMPE_ECOLI	785.3227449	> 6 hrs, inconsistent	> 6
sp|P0AE16|AMPG_ECOLI	272.64055761000003	> 3 hrs, inconsistent	> 3
sp|P0AE22|APHA_ECOLI	601.0765398	> 6 hrs, inconsistent	> 6
sp|P0AE28|AROM_ECOLI	141.47781756	< 3 hrs, inconsistent	< 3
sp|P0AE30|ARTM_ECOLI	332.923545	> 3 hrs, inconsistent	> 3
sp|P0AE37|ASTA_ECOLI	580.92432438	> 6 hrs, inconsistent	> 6
sp|P0AE63|CHAB_ECOLI	348.82545942	> 3 hrs, inconsistent	> 3
sp|P0AE70|MAZF_ECOLI	554.64204486	> 6 hrs, 1 replicate	> 6
sp|P0AE72|MAZE_ECOLI	339.3366228	> 3 hrs, inconsistent	> 3
sp|P0AE76|COBU_ECOLI	469.02897969	> 3 hrs, inconsistent	> 3
sp|P0AE91|CREA_ECOLI	728.2716444	> 6 hrs, inconsistent	> 6
sp|P0AEB0|CYSW_ECOLI	468.64018782	> 6 hrs, 1 replicate	> 6
sp|P0AEB2|DACA_ECOLI	602.49129	> 6 hrs, inconsistent	> 6
sp|P0AEF4|DPIA_ECOLI	406.11561948	> 3 hrs, inconsistent	> 3
sp|P0AEG4|DSBA_ECOLI	525.9324732599999	> 6 hrs, inconsistent	> 6
sp|P0AEJ4|ENVZ_ECOLI	375.36367824	> 6 hrs, 1 replicate	> 6
sp|P0AEK0|EXOX_ECOLI	113.40840006	< 3 hrs, 1 replicate	< 3
sp|P0AEK2|FABG_ECOLI	614.7473597999999	> 6 hrs, inconsistent	> 6
sp|P0AEL6|FEPB_ECOLI	690.52350294	> 6 hrs, inconsistent	> 6
sp|P0AEM9|FLIY_ECOLI	661.1776764	> 6 hrs, inconsistent	> 6
sp|P0AEP1|GALP_ECOLI	270.55560564	> 3 hrs, inconsistent	> 3
sp|P0AEQ6|GLNP_ECOLI	537.56901429	> 6 hrs, 1 replicate	> 6
sp|P0AER3|GLTJ_ECOLI	571.3879518	> 6 hrs, 1 replicate	> 6
sp|P0AET5|HDED_ECOLI	131.82705624	< 3 hrs, 1 replicate	< 3
sp|P0AEV7|HYCH_ECOLI	321.64262292	> 3 hrs, inconsistent	> 3
sp|P0AEV9|HYCI_ECOLI	524.4753198	> 6 hrs, 1 replicate	> 6
sp|P0AEW6|INGK_ECOLI	454.36685361	> 6 hrs, 1 replicate	> 6
sp|P0AEX3|KGTP_ECOLI	601.84663458	> 6 hrs, inconsistent	> 6
sp|P0AEX5|KPPR_ECOLI	705.3696319500001	> 6 hrs, inconsistent	> 6
sp|P0AEX7|LIVH_ECOLI	464.47369056	> 3 hrs, inconsistent	> 3
sp|P0AEX9|MALE_ECOLI	421.85982912	> 6 hrs, 1 replicate	> 6
sp|P0AF01|MODB_ECOLI	297.93385548	> 3 hrs, inconsistent	> 3
sp|P0AF06|MOTB_ECOLI	57.11646578999999	< 3 hrs, inconsistent	< 3
sp|P0AF32|NARV_ECOLI	525.2328658800001	> 3 hrs, inconsistent	> 3
sp|P0AF43|YJBB_ECOLI	685.7552814000001	> 6 hrs, 1 replicate	> 6
sp|P0AF52|GHXP_ECOLI	509.46641874	> 6 hrs, inconsistent	> 6
sp|P0AF56|YJCO_ECOLI	65.81073444	< 3 hrs, inconsistent	< 3
sp|P0AF59|YJDI_ECOLI	477.55163133	> 3 hrs, inconsistent	> 3
sp|P0AF90|RRAB_ECOLI	425.14228128	> 6 hrs, inconsistent	> 6
sp|P0AF98|LPTF_ECOLI	496.1718048900001	> 6 hrs, 1 replicate	> 6
sp|P0AFE0|NUOJ_ECOLI	401.85526398	> 3 hrs, inconsistent	> 3
sp|P0AFE4|NUOK_ECOLI	466.01705268	> 6 hrs, 1 replicate	> 6
sp|P0AFE8|NUOM_ECOLI	371.03741478	> 3 hrs, inconsistent	> 3
sp|P0AFF0|NUON_ECOLI	402.68681946	> 3 hrs, inconsistent	> 3
sp|P0AFF2|NUPC_ECOLI	380.39559474	> 6 hrs, 1 replicate	> 6
sp|P0AFF4|NUPG_ECOLI	541.81460724	> 6 hrs, inconsistent	> 6
sp|P0AFH2|OPPB_ECOLI	648.0628194	> 6 hrs, inconsistent	> 6
sp|P0AFH6|OPPC_ECOLI	650.18399262	> 6 hrs, inconsistent	> 6
sp|P0AFH8|OSMY_ECOLI	495.58607022	> 6 hrs, inconsistent	> 6
sp|P0AFI0|OXC_ECOLI	186.8429772	> 3 hrs, inconsistent	> 3
sp|P0AFK2|PNUC_ECOLI	617.9179218	> 6 hrs, inconsistent	> 6
sp|P0AFK4|POTB_ECOLI	355.99385844	> 3 hrs, inconsistent	> 3
sp|P0AFK6|POTC_ECOLI	320.37658218	> 3 hrs, inconsistent	> 3
sp|P0AFM2|PROX_ECOLI	267.4138782	> 3 hrs, 1 replicate	> 3
sp|P0AFM9|PSPB_ECOLI	713.4651071999999	> 6 hrs, inconsistent	> 6
sp|P0AFN2|PSPC_ECOLI	257.11154859000004	> 3 hrs, inconsistent	> 3
sp|P0AFP2|ATL_ECOLI	239.86674096	> 3 hrs, inconsistent	> 3
sp|P0AFQ2|YBHS_ECOLI	546.1967304899999	> 3 hrs, inconsistent	> 3
sp|P0AFQ7|YCFH_ECOLI	593.15646516	> 6 hrs, inconsistent	> 6
sp|P0AFS1|LSRD_ECOLI	584.9932688099999	> 3 hrs, inconsistent	> 3
sp|P0AFS9|MEPM_ECOLI	371.68202262	> 6 hrs, 1 replicate	> 6
