Protein ID,Rate Constant,HL Source
G7942-MONOMER,1.925408834888737e-05,NE
G7944-MONOMER,1.925408834888737e-05,NE
G7945-MONOMER,1.925408834888737e-05,NE
G7946-MONOMER,1.925408834888737e-05,NE
G7947-MONOMER,1.925408834888737e-05,NE
G7948-MONOMER,1.925408834888737e-05,NE
G7949-MONOMER,1.925408834888737e-05,NE
G7952-MONOMER,1.925408834888737e-05,NE
G7953-MONOMER,1.925408834888737e-05,NE
G7954-MONOMER,1.925408834888737e-05,NE
G8202-MONOMER,1.925408834888737e-05,NE
G8210-MONOMER,1.925408834888737e-05,NE
GABP-MONOMER,1.925408834888737e-05,NE
GALACTITOLPDEHYD-MONOMER,1.925408834888737e-05,NE
GALACTOACETYLTRAN-MONOMER,1.925408834888737e-05,NE
GALP-MONOMER,1.925408834888737e-05,NE
GALPMUT-MONOMER,1.925408834888737e-05,NE
GATA-MONOMER,1.925408834888737e-05,NE
GATB-MONOMER,1.925408834888737e-05,NE
GCVH-MONOMER,1.925408834888737e-05,NE
GDPMANDEHYDRA-MONOMER,1.925408834888737e-05,NE
GDPMANMANHYDRO-MONOMER,1.925408834888737e-05,NE
GLCNACPTRANS-MONOMER,1.925408834888737e-05,NE
GLPF-MONOMER,1.925408834888737e-05,NE
GLTJ-MONOMER,1.925408834888737e-05,NE
GLTK-MONOMER,1.925408834888737e-05,NE
GLTP-MONOMER,1.925408834888737e-05,NE
GLTS-MONOMER,1.925408834888737e-05,NE
GLUCONOKINI-MONOMER,1.925408834888737e-05,NE
GLUCONOKINII-MONOMER,1.925408834888737e-05,NE
GLUTDECARBOXA-MONOMER,1.925408834888737e-05,NE
GLUTDECARBOXB-MONOMER,1.925408834888737e-05,NE
GLUTRNAREDUCT-MONOMER,1.925408834888737e-05,NE
GLVB-MONOMER,1.925408834888737e-05,NE
GLVC-MONOMER,1.925408834888737e-05,NE
GLYOCARBOLIG-MONOMER,1.925408834888737e-05,NE
GNTP-MONOMER,1.925408834888737e-05,NE
GNTU-MONOMER,1.925408834888737e-05,NE
GSK-MONOMER,1.925408834888737e-05,NE
GUTA-MONOMER,1.925408834888737e-05,NE
GUTB-MONOMER,1.925408834888737e-05,NE
H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER,1.925408834888737e-05,NE
H2PTERIDINEPYROPHOSPHOKIN-MONOMER,1.925408834888737e-05,NE
HCAA2-MONOMER,1.925408834888737e-05,NE
HCAC-MONOMER,1.925408834888737e-05,NE
HCAD-MONOMER,1.925408834888737e-05,NE
HCAT-MONOMER,1.925408834888737e-05,NE
HEMEOSYN-MONOMER,1.925408834888737e-05,NE
HOMSUCTRAN-MONOMER,1.925408834888737e-05,NE
HRSA-MONOMER,1.925408834888737e-05,NE
HYAA-MONOMER,1.925408834888737e-05,NE
HYAB-MONOMER,1.925408834888737e-05,NE
HYAC-MONOMER,1.925408834888737e-05,NE
HYBA-MONOMER,1.925408834888737e-05,NE
HYCBSMALL-MONOMER,1.925408834888737e-05,NE
HYCC-MONOMER,1.925408834888737e-05,NE
HYCD-MONOMER,1.925408834888737e-05,NE
HYCELARGE-MONOMER,1.925408834888737e-05,NE
HYCF-MONOMER,1.925408834888737e-05,NE
HYCG-MONOMER,1.925408834888737e-05,NE
HYDH-MONOMER,1.925408834888737e-05,NE
IDONDEHYD-MONOMER,1.925408834888737e-05,NE
KCH-MONOMER,1.925408834888737e-05,NE
KDGT-MONOMER,1.925408834888737e-05,NE
KDPB-MONOMER,1.925408834888737e-05,NE
KGTP-MONOMER,1.925408834888737e-05,NE
LACY-MONOMER,1.925408834888737e-05,NE
LAUROYLACYLTRAN-MONOMER,1.925408834888737e-05,NE
LCTP-MONOMER,1.925408834888737e-05,NE
LSERINEDEAM2-MONOMER,1.925408834888737e-05,NE
LSERINEDEAM3-MONOMER,1.925408834888737e-05,NE
LYSDECARBOX-MONOMER,1.925408834888737e-05,NE
LYSP-MONOMER,1.925408834888737e-05,NE
LYXK-MONOMER,1.925408834888737e-05,NE
MALG-MONOMER,1.925408834888737e-05,NE
MANNPGUANYLTRANGDP-MONOMER,1.925408834888737e-05,NE
MANY-MONOMER,1.925408834888737e-05,NE
MDLB-MONOMER,1.925408834888737e-05,NE
MELB-MONOMER,1.925408834888737e-05,NE
METHYLMALONYL-COA-MUT-MONOMER,1.925408834888737e-05,NE
METI-MONOMER,1.925408834888737e-05,NE
MHPCHYDROL-MONOMER,1.925408834888737e-05,NE
MHPDHYDROL-MONOMER,1.925408834888737e-05,NE
MHPELY-MONOMER,1.925408834888737e-05,NE
MHPF-MONOMER,1.925408834888737e-05,NE
MHPHYDROXY-MONOMER,1.925408834888737e-05,NE
MHPT-MONOMER,1.925408834888737e-05,NE
MODB-MONOMER,1.925408834888737e-05,NE
MONOMER-162,1.925408834888737e-05,NE
MONOMER0-1001,1.925408834888737e-05,NE
MONOMER0-1041,1.925408834888737e-05,NE
MONOMER0-12,1.925408834888737e-05,NE
MONOMER0-141,1.925408834888737e-05,NE
MONOMER0-142,1.925408834888737e-05,NE
MONOMER0-143,1.925408834888737e-05,NE
MONOMER0-144,1.925408834888737e-05,NE
MONOMER0-145,1.925408834888737e-05,NE
MONOMER0-146,1.925408834888737e-05,NE
MONOMER0-147,1.925408834888737e-05,NE
MONOMER0-150,1.925408834888737e-05,NE
MONOMER0-151,1.925408834888737e-05,NE
MONOMER0-152,1.925408834888737e-05,NE
MONOMER0-153,1.925408834888737e-05,NE
MONOMER0-154,1.925408834888737e-05,NE
MONOMER0-1541,1.925408834888737e-05,NE
MONOMER0-1561,1.925408834888737e-05,NE
MONOMER0-1562,1.925408834888737e-05,NE
MONOMER0-1563,1.925408834888737e-05,NE
MONOMER0-1564,1.925408834888737e-05,NE
MONOMER0-1581,1.925408834888737e-05,NE
MONOMER0-1601,1.925408834888737e-05,NE
MONOMER0-1602,1.925408834888737e-05,NE
MONOMER0-1603,1.925408834888737e-05,NE
MONOMER0-1604,1.925408834888737e-05,NE
MONOMER0-1605,1.925408834888737e-05,NE
MONOMER0-1641,1.925408834888737e-05,NE
MONOMER0-1922,1.925408834888737e-05,NE
MONOMER0-1941,1.925408834888737e-05,NE
MONOMER0-2121,1.925408834888737e-05,NE
MONOMER0-2141,1.925408834888737e-05,NE
MONOMER0-2488,1.925408834888737e-05,NE
MONOMER0-2489,1.925408834888737e-05,NE
MONOMER0-2654,1.925408834888737e-05,NE
MONOMER0-2656,1.925408834888737e-05,NE
MONOMER0-2657,1.925408834888737e-05,NE
MONOMER0-2658,1.925408834888737e-05,NE
MONOMER0-2659,1.925408834888737e-05,NE
MONOMER0-2660,1.925408834888737e-05,NE
MONOMER0-2662,1.925408834888737e-05,NE
MONOMER0-2663,1.925408834888737e-05,NE
MONOMER0-2665,1.925408834888737e-05,NE
MONOMER0-2668,1.925408834888737e-05,NE
MONOMER0-2670,1.925408834888737e-05,NE
MONOMER0-2671,1.925408834888737e-05,NE
MONOMER0-2672,1.925408834888737e-05,NE
MONOMER0-2673,1.925408834888737e-05,NE
MONOMER0-2674,1.925408834888737e-05,NE
MONOMER0-2675,1.925408834888737e-05,NE
MONOMER0-2676,1.925408834888737e-05,NE
MONOMER0-2677,1.925408834888737e-05,NE
MONOMER0-2678,1.925408834888737e-05,NE
MONOMER0-2680,1.925408834888737e-05,NE
MONOMER0-2681,1.925408834888737e-05,NE
MONOMER0-2682,1.925408834888737e-05,NE
MONOMER0-2683,1.925408834888737e-05,NE
MONOMER0-2684,1.925408834888737e-05,NE
MONOMER0-2685,1.925408834888737e-05,NE
MONOMER0-2686,1.925408834888737e-05,NE
MONOMER0-2687,1.925408834888737e-05,NE
MONOMER0-2688,1.925408834888737e-05,NE
MONOMER0-2689,1.925408834888737e-05,NE
MONOMER0-2690,1.925408834888737e-05,NE
MONOMER0-2691,1.925408834888737e-05,NE
MONOMER0-2692,1.925408834888737e-05,NE
MONOMER0-2693,1.925408834888737e-05,NE
MONOMER0-2694,1.925408834888737e-05,NE
MONOMER0-2695,1.925408834888737e-05,NE
MONOMER0-2696,1.925408834888737e-05,NE
MONOMER0-2697,1.925408834888737e-05,NE
MONOMER0-2726,1.925408834888737e-05,NE
MONOMER0-2748,1.925408834888737e-05,NE
MONOMER0-2755,1.925408834888737e-05,NE
MONOMER0-2756,1.925408834888737e-05,NE
MONOMER0-2757,1.925408834888737e-05,NE
MONOMER0-2761,1.925408834888737e-05,NE
MONOMER0-2772,1.925408834888737e-05,NE
MONOMER0-2801,1.925408834888737e-05,NE
MONOMER0-2812,1.925408834888737e-05,NE
MONOMER0-2813,1.925408834888737e-05,NE
MONOMER0-2814,1.925408834888737e-05,NE
MONOMER0-2817,1.925408834888737e-05,NE
MONOMER0-2818,1.925408834888737e-05,NE
MONOMER0-2819,1.925408834888737e-05,NE
MONOMER0-2820,1.925408834888737e-05,NE
MONOMER0-2821,1.925408834888737e-05,NE
MONOMER0-2822,1.925408834888737e-05,NE
MONOMER0-2823,1.925408834888737e-05,NE
MONOMER0-2824,1.925408834888737e-05,NE
MONOMER0-2825,1.925408834888737e-05,NE
MONOMER0-2826,1.925408834888737e-05,NE
MONOMER0-2827,1.925408834888737e-05,NE
MONOMER0-2828,1.925408834888737e-05,NE
MONOMER0-2829,1.925408834888737e-05,NE
MONOMER0-2830,1.925408834888737e-05,NE
MONOMER0-2840,1.925408834888737e-05,NE
MONOMER0-2841,1.925408834888737e-05,NE
MONOMER0-2842,1.925408834888737e-05,NE
MONOMER0-2851,1.925408834888737e-05,NE
MONOMER0-2855,1.925408834888737e-05,NE
MONOMER0-2856,1.925408834888737e-05,NE
MONOMER0-2857,1.925408834888737e-05,NE
MONOMER0-2858,1.925408834888737e-05,NE
MONOMER0-2859,1.925408834888737e-05,NE
MONOMER0-2860,1.925408834888737e-05,NE
MONOMER0-2868,1.925408834888737e-05,NE
MONOMER0-2869,1.925408834888737e-05,NE
MONOMER0-2870,1.925408834888737e-05,NE
MONOMER0-2871,1.925408834888737e-05,NE
MONOMER0-2872,1.925408834888737e-05,NE
MONOMER0-2873,1.925408834888737e-05,NE
MONOMER0-2874,1.925408834888737e-05,NE
MONOMER0-2875,1.925408834888737e-05,NE
MONOMER0-2876,1.925408834888737e-05,NE
MONOMER0-2877,1.925408834888737e-05,NE
MONOMER0-2878,1.925408834888737e-05,NE
MONOMER0-2879,1.925408834888737e-05,NE
MONOMER0-2880,1.925408834888737e-05,NE
MONOMER0-2881,1.925408834888737e-05,NE
MONOMER0-2882,1.925408834888737e-05,NE
MONOMER0-2883,1.925408834888737e-05,NE
MONOMER0-2884,1.925408834888737e-05,NE
MONOMER0-2885,1.925408834888737e-05,NE
MONOMER0-2886,1.925408834888737e-05,NE
MONOMER0-4201,1.925408834888737e-05,NE
MONOMER0-4214,1.925408834888737e-05,NE
MONOMER0-4216,1.925408834888737e-05,NE
MONOMER0-422,1.925408834888737e-05,NE
MONOMER0-4224,1.925408834888737e-05,NE
MONOMER0-4225,1.925408834888737e-05,NE
MONOMER0-4226,1.925408834888737e-05,NE
MONOMER0-4227,1.925408834888737e-05,NE
MONOMER0-4228,1.925408834888737e-05,NE
MONOMER0-4229,1.925408834888737e-05,NE
MONOMER0-4230,1.925408834888737e-05,NE
MONOMER0-4231,1.925408834888737e-05,NE
MONOMER0-4232,1.925408834888737e-05,NE
MONOMER0-4233,1.925408834888737e-05,NE
MONOMER0-4234,1.925408834888737e-05,NE
MONOMER0-4235,1.925408834888737e-05,NE
MONOMER0-4236,1.925408834888737e-05,NE
MONOMER0-4237,1.925408834888737e-05,NE
MONOMER0-4238,1.925408834888737e-05,NE
MONOMER0-4239,1.925408834888737e-05,NE
MONOMER0-4240,1.925408834888737e-05,NE
MONOMER0-4241,1.925408834888737e-05,NE
MONOMER0-4242,1.925408834888737e-05,NE
MONOMER0-4243,1.925408834888737e-05,NE
MONOMER0-4244,1.925408834888737e-05,NE
MONOMER0-4245,1.925408834888737e-05,NE
MONOMER0-4246,1.925408834888737e-05,NE
MONOMER0-4247,1.925408834888737e-05,NE
MONOMER0-4248,1.925408834888737e-05,NE
MONOMER0-4249,1.925408834888737e-05,NE
MONOMER0-4250,1.925408834888737e-05,NE
MONOMER0-4251,1.925408834888737e-05,NE
MONOMER0-4252,1.925408834888737e-05,NE
MONOMER0-4253,1.925408834888737e-05,NE
MONOMER0-4254,1.925408834888737e-05,NE
MONOMER0-4255,1.925408834888737e-05,NE
MONOMER0-4256,1.925408834888737e-05,NE
MONOMER0-4257,1.925408834888737e-05,NE
MONOMER0-4258,1.925408834888737e-05,NE
MONOMER0-4259,1.925408834888737e-05,NE
MONOMER0-4345,1.925408834888737e-05,NE
MONOMER0-4346,1.925408834888737e-05,NE
MONOMER0-4347,1.925408834888737e-05,NE
MONOMER0-4349,1.925408834888737e-05,NE
MONOMER0-4368,1.925408834888737e-05,NE
MONOMER0-4369,1.925408834888737e-05,NE
MONOMER0-4390,1.925408834888737e-05,NE
MONOMER0-4391,1.925408834888737e-05,NE
MONOMER0-4392,1.925408834888737e-05,NE
MONOMER0-4393,1.925408834888737e-05,NE
MONOMER0-4394,1.925408834888737e-05,NE
MONOMER0-4396,1.925408834888737e-05,NE
MONOMER0-4397,1.925408834888737e-05,NE
MONOMER0-4403,1.925408834888737e-05,NE
MONOMER0-4404,1.925408834888737e-05,NE
MONOMER0-4405,1.925408834888737e-05,NE
MONOMER0-4406,1.925408834888737e-05,NE
MONOMER0-4407,1.925408834888737e-05,NE
MONOMER0-4408,1.925408834888737e-05,NE
MONOMER0-4409,1.925408834888737e-05,NE
MONOMER0-4410,1.925408834888737e-05,NE
MONOMER0-4411,1.925408834888737e-05,NE
MONOMER0-4412,1.925408834888737e-05,NE
MONOMER0-4413,1.925408834888737e-05,NE
MONOMER0-4414,1.925408834888737e-05,NE
MONOMER0-4415,1.925408834888737e-05,NE
MONOMER0-4416,1.925408834888737e-05,NE
MONOMER0-4417,1.925408834888737e-05,NE
MONOMER0-4418,1.925408834888737e-05,NE
MONOMER0-4419,1.925408834888737e-05,NE
MONOMER0-4420,1.925408834888737e-05,NE
MONOMER0-4421,1.925408834888737e-05,NE
MONOMER0-4422,1.925408834888737e-05,NE
MONOMER0-4423,1.925408834888737e-05,NE
MONOMER0-4424,1.925408834888737e-05,NE
MONOMER0-4425,1.925408834888737e-05,NE
MONOMER0-4426,1.925408834888737e-05,NE
MONOMER0-4427,1.925408834888737e-05,NE
MONOMER0-4428,1.925408834888737e-05,NE
MONOMER0-4429,1.925408834888737e-05,NE
MONOMER0-4430,1.925408834888737e-05,NE
MONOMER0-4431,1.925408834888737e-05,NE
MONOMER0-4432,1.925408834888737e-05,NE
MONOMER0-4433,1.925408834888737e-05,NE
MONOMER0-4434,1.925408834888737e-05,NE
MONOMER0-4435,1.925408834888737e-05,NE
MONOMER0-4436,1.925408834888737e-05,NE
MONOMER0-4440,1.925408834888737e-05,NE
MONOMER0-4441,1.925408834888737e-05,NE
MONOMER0-4442,1.925408834888737e-05,NE
MONOMER0-4443,1.925408834888737e-05,NE
MONOMER0-4444,1.925408834888737e-05,NE
MONOMER0-4445,1.925408834888737e-05,NE
MONOMER0-4446,1.925408834888737e-05,NE
MONOMER0-4447,1.925408834888737e-05,NE
MONOMER0-4448,1.925408834888737e-05,NE
MONOMER0-4449,1.925408834888737e-05,NE
MONOMER0-4450,1.925408834888737e-05,NE
MONOMER0-4451,1.925408834888737e-05,NE
MONOMER0-4478,1.925408834888737e-05,NE
MONOMER0-4479,1.925408834888737e-05,NE
MONOMER0-4480,1.925408834888737e-05,NE
MONOMER0-4481,1.925408834888737e-05,NE
MONOMER0-4482,1.925408834888737e-05,NE
MONOMER0-4483,1.925408834888737e-05,NE
MONOMER0-4484,1.925408834888737e-05,NE
MONOMER0-4485,1.925408834888737e-05,NE
MONOMER0-4486,1.925408834888737e-05,NE
MONOMER0-4487,1.925408834888737e-05,NE
MONOMER0-4488,1.925408834888737e-05,NE
MONOMER0-4489,1.925408834888737e-05,NE
MONOMER0-4490,1.925408834888737e-05,NE
MONOMER0-4491,1.925408834888737e-05,NE
MONOMER0-4492,1.925408834888737e-05,NE
MONOMER0-4493,1.925408834888737e-05,NE
MONOMER0-4494,1.925408834888737e-05,NE
MONOMER0-4495,1.925408834888737e-05,NE
MONOMER0-4496,1.925408834888737e-05,NE
MONOMER0-4497,1.925408834888737e-05,NE
MONOMER0-4498,1.925408834888737e-05,NE
MONOMER0-4499,1.925408834888737e-05,NE
MONOMER0-4500,1.925408834888737e-05,NE
MONOMER0-4501,1.925408834888737e-05,NE
MONOMER0-4502,1.925408834888737e-05,NE
MONOMER0-4503,1.925408834888737e-05,NE
MONOMER0-4504,1.925408834888737e-05,NE
MONOMER0-4505,1.925408834888737e-05,NE
MONOMER0-4506,1.925408834888737e-05,NE
MONOMER0-4507,1.925408834888737e-05,NE
MONOMER0-4509,1.925408834888737e-05,NE
MONOMER0-4510,1.925408834888737e-05,NE
MONOMER0-4511,1.925408834888737e-05,NE
MONOMER0-4512,1.925408834888737e-05,NE
MONOMER0-4513,1.925408834888737e-05,NE
MONOMER0-4514,1.925408834888737e-05,NE
MONOMER0-4515,1.925408834888737e-05,NE
MONOMER0-4516,1.925408834888737e-05,NE
MONOMER0-4532,1.925408834888737e-05,NE
MONOMER0-4540,1.925408834888737e-05,NE
MONOMER0-4543,1.925408834888737e-05,NE
MONOMER0-4544,1.925408834888737e-05,NE
MONOMER0-4545,1.925408834888737e-05,NE
MONOMER0-4546,1.925408834888737e-05,NE
MONOMER0-4547,1.925408834888737e-05,NE
MONOMER0-4548,1.925408834888737e-05,NE
MONOMER0-4549,1.925408834888737e-05,NE
MONOMER0-4550,1.925408834888737e-05,NE
MONOMER0-4551,1.925408834888737e-05,NE
MONOMER0-4552,1.925408834888737e-05,NE
MONOMER0-4560,1.925408834888737e-05,NE
MONOMER0-4561,1.925408834888737e-05,NE
MONOMER0-5,1.925408834888737e-05,NE
MONOMER0-541,1.925408834888737e-05,NE
MONOMER0-6,1.925408834888737e-05,NE
MONOMER0-741,1.925408834888737e-05,NE
MONOMER0-761,1.925408834888737e-05,NE
MONOMER0-762,1.925408834888737e-05,NE
MONOMER0-765,1.925408834888737e-05,NE
MONOMER0-766,1.925408834888737e-05,NE
MONOMER0-921,1.925408834888737e-05,NE
MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN,1.925408834888737e-05,NE
MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN,1.925408834888737e-05,NE
MTR-MONOMER,1.925408834888737e-05,NE
NAPB-MONOMER,1.925408834888737e-05,NE
NAPC-MONOMER,1.925408834888737e-05,NE
NAPD-MONOMER,1.925408834888737e-05,NE
NAPF-MONOMER,1.925408834888737e-05,NE
NAPG-MONOMER,1.925408834888737e-05,NE
NAPH-MONOMER,1.925408834888737e-05,NE
NARG-MONOMER,1.925408834888737e-05,NE
NARH-MONOMER,1.925408834888737e-05,NE
NARI-MONOMER,1.925408834888737e-05,NE
NARJ-MONOMER,1.925408834888737e-05,NE
NARK-MONOMER,1.925408834888737e-05,NE
NARU-MONOMER,1.925408834888737e-05,NE
NARV-MONOMER,1.925408834888737e-05,NE
NARW-MONOMER,1.925408834888737e-05,NE
NHAA-MONOMER,1.925408834888737e-05,NE
NIKA-MONOMER,1.925408834888737e-05,NE
NIKB-MONOMER,1.925408834888737e-05,NE
NIKC-MONOMER,1.925408834888737e-05,NE
NIKD-MONOMER,1.925408834888737e-05,NE
NIKE-MONOMER,1.925408834888737e-05,NE
NIRB-MONOMER,1.925408834888737e-05,NE
NIRC-MONOMER,1.925408834888737e-05,NE
NIRD-MONOMER,1.925408834888737e-05,NE
NRDF-MONOMER,1.925408834888737e-05,NE
NRFC-MONOMER,1.925408834888737e-05,NE
NRFD-MONOMER,1.925408834888737e-05,NE
NUOJ-MONOMER,1.925408834888737e-05,NE
NUOK-MONOMER,1.925408834888737e-05,NE
NUOL-MONOMER,1.925408834888737e-05,NE
NUON-MONOMER,1.925408834888737e-05,NE
NUPG-MONOMER,1.925408834888737e-05,NE
O-SUCCINYLBENZOATE-COA-LIG-MONOMER,1.925408834888737e-05,NE
O-SUCCINYLBENZOATE-COA-SYN-MONOMER,1.925408834888737e-05,NE
ORNDECARBOXDEG-MONOMER,1.925408834888737e-05,NE
PABASYN-COMPII-MONOMER,1.925408834888737e-05,NE
PALMITOTRANS-MONOMER,1.925408834888737e-05,NE
PANF-MONOMER,1.925408834888737e-05,NE
PANTEPADENYLYLTRAN-MONOMER,1.925408834888737e-05,NE
PD00196,1.925408834888737e-05,NE
PD00221,1.925408834888737e-05,NE
PD00222,1.925408834888737e-05,NE
PD00230,1.925408834888737e-05,NE
PD00250,1.925408834888737e-05,NE
PD00251,1.925408834888737e-05,NE
PD00268,1.925408834888737e-05,NE
PD00291,1.925408834888737e-05,NE
PD00297,1.925408834888737e-05,NE
PD00345,1.925408834888737e-05,NE
PD00360,1.925408834888737e-05,NE
PD00364,1.925408834888737e-05,NE
PD00365,1.925408834888737e-05,NE
PD00406,1.925408834888737e-05,NE
PD00436,1.925408834888737e-05,NE
PD00440,1.925408834888737e-05,NE
PD00444,1.925408834888737e-05,NE
PD00474,1.925408834888737e-05,NE
PD00519,1.925408834888737e-05,NE
PD00967,1.925408834888737e-05,NE
PD00969,1.925408834888737e-05,NE
PD01196,1.925408834888737e-05,NE
PD01352,1.925408834888737e-05,NE
PD01379,1.925408834888737e-05,NE
PD02198,1.925408834888737e-05,NE
PD02233,1.925408834888737e-05,NE
PD02850,1.925408834888737e-05,NE
PD03292,1.925408834888737e-05,NE
PD03867,1.925408834888737e-05,NE
PD04032,1.925408834888737e-05,NE
PD04132,1.925408834888737e-05,NE
PEPCARBOXYKIN-MONOMER,1.925408834888737e-05,NE
PGAM2-MONOMER,1.925408834888737e-05,NE
PGLUCONDEHYDRAT-MONOMER,1.925408834888737e-05,NE
PGLYCEROLTRANSI-MONOMER,1.925408834888737e-05,NE
PGMI-MONOMER,1.925408834888737e-05,NE
PGPPHOSPHAA-MONOMER,1.925408834888737e-05,NE
PHENPRODIOLDEHYDROG-MONOMER,1.925408834888737e-05,NE
PHENYLPRODIOXY-MONOMER,1.925408834888737e-05,NE
PHEP-MONOMER,1.925408834888737e-05,NE
PHNC-MONOMER,1.925408834888737e-05,NE
PHND-MONOMER,1.925408834888737e-05,NE
PHNE-MONOMER,1.925408834888737e-05,NE
PHNK-MONOMER,1.925408834888737e-05,NE
PHNL-MONOMER,1.925408834888737e-05,NE
PHOSMANMUT-MONOMER,1.925408834888737e-05,NE
PHOSNACMURPENTATRANS-MONOMER,1.925408834888737e-05,NE
PHOSPHAGLYPSYN-MONOMER,1.925408834888737e-05,NE
PITB-MONOMER,1.925408834888737e-05,NE
POTB-MONOMER,1.925408834888737e-05,NE
POTC-MONOMER,1.925408834888737e-05,NE
POTE-MONOMER,1.925408834888737e-05,NE
POTH-MONOMER,1.925408834888737e-05,NE
POTI-MONOMER,1.925408834888737e-05,NE
PPPGPPHYDRO-MONOMER,1.925408834888737e-05,NE
PROPKIN-MONOMER,1.925408834888737e-05,NE
PROTEIN-PII2,1.925408834888737e-05,NE
PROV-MONOMER,1.925408834888737e-05,NE
PROW-MONOMER,1.925408834888737e-05,NE
PROX-MONOMER,1.925408834888737e-05,NE
PROY-MONOMER,1.925408834888737e-05,NE
PSTA-MONOMER,1.925408834888737e-05,NE
PSTC-MONOMER,1.925408834888737e-05,NE
RED-GLUTAREDOXIN,1.925408834888737e-05,NE
RFBX-MONOMER,1.925408834888737e-05,NE
RHAMNISOM-MONOMER,1.925408834888737e-05,NE
RHAMNULOKIN-MONOMER,1.925408834888737e-05,NE
RHAMNULPALDOL-MONOMER,1.925408834888737e-05,NE
RHAT-MONOMER,1.925408834888737e-05,NE
RHTB-MONOMER,1.925408834888737e-05,NE
RHTC-MONOMER,1.925408834888737e-05,NE
RIBAZOLEPHOSPHAT-MONOMER,1.925408834888737e-05,NE
RIBULPEPIM-MONOMER,1.925408834888737e-05,NE
RNTRACTIV-MONOMER,1.925408834888737e-05,NE
RPOA-MONOMER,1.925408834888737e-05,NE
RPOH-MONOMER,1.925408834888737e-05,NE
RSTB-MONOMER,1.925408834888737e-05,NE
SAPB-MONOMER,1.925408834888737e-05,NE
SAPC-MONOMER,1.925408834888737e-05,NE
SDAC-MONOMER,1.925408834888737e-05,NE
SDH-MEMB1,1.925408834888737e-05,NE
SECE,1.925408834888737e-05,NE
SFUB-MONOMER,1.925408834888737e-05,NE
SGAT-MONOMER,1.925408834888737e-05,NE
SHIA-MONOMER,1.925408834888737e-05,NE
SMALLILVM-MONOMER,1.925408834888737e-05,NE
SORB6PDEHYDROG-MONOMER,1.925408834888737e-05,NE
SPED-MONOMER,1.925408834888737e-05,NE
SUGE-MONOMER,1.925408834888737e-05,NE
TAGAALDOL1-MONOMER,1.925408834888737e-05,NE
TAGAALDOL2-MONOMER,1.925408834888737e-05,NE
TAUB-MONOMER,1.925408834888737e-05,NE
TAUC-MONOMER,1.925408834888737e-05,NE
TDCC-MONOMER,1.925408834888737e-05,NE
TDPFUCACTRANS-MONOMER,1.925408834888737e-05,NE
TEHA-MONOMER,1.925408834888737e-05,NE
TETRAACYLDISACC4KIN-MONOMER,1.925408834888737e-05,NE
THIKIN-MONOMER,1.925408834888737e-05,NE
THIS-MONOMER,1.925408834888737e-05,NE
THREDEHYDCAT-MONOMER,1.925408834888737e-05,NE
TNAB-MONOMER,1.925408834888737e-05,NE
TORS-MONOMER,1.925408834888737e-05,NE
TORT-MONOMER,1.925408834888737e-05,NE
TREHALACYTO-MONOMER,1.925408834888737e-05,NE
TREHALOSEPHOSPHASYN-MONOMER,1.925408834888737e-05,NE
TRKG-MONOMER,1.925408834888737e-05,NE
TTDA-MONOMER,1.925408834888737e-05,NE
TTDB-MONOMER,1.925408834888737e-05,NE
TYRP-MONOMER,1.925408834888737e-05,NE
UDPMANACATRANS-MONOMER,1.925408834888737e-05,NE
UGPA-MONOMER,1.925408834888737e-05,NE
UGPE-MONOMER,1.925408834888737e-05,NE
UHPC-MONOMER,1.925408834888737e-05,NE
UIDB-MONOMER,1.925408834888737e-05,NE
UPPSYN-MONOMER,1.925408834888737e-05,NE
URAA-MONOMER,1.925408834888737e-05,NE
XANTHOSINEPHOSPHORY-MONOMER,1.925408834888737e-05,NE
XAPB-MONOMER,1.925408834888737e-05,NE
XASA-MONOMER,1.925408834888737e-05,NE
XYLE-MONOMER,1.925408834888737e-05,NE
YAAJ-MONOMER,1.925408834888737e-05,NE
YAAU-MONOMER,1.925408834888737e-05,NE
YADH-MONOMER,1.925408834888737e-05,NE
YAGC-MONOMER,1.925408834888737e-05,NE
YBBL-MONOMER,1.925408834888737e-05,NE
YBDA-MONOMER,1.925408834888737e-05,NE
YBDE-MONOMER,1.925408834888737e-05,NE
YBHR-MONOMER,1.925408834888737e-05,NE
YBHS-MONOMER,1.925408834888737e-05,NE
YCAD-MONOMER,1.925408834888737e-05,NE
YCAM,1.925408834888737e-05,NE
YCBE-MONOMER,1.925408834888737e-05,NE
YCBM-MONOMER,1.925408834888737e-05,NE
YCEE-MONOMER,1.925408834888737e-05,NE
YCFV-MONOMER,1.925408834888737e-05,NE
YCGO-MONOMER,1.925408834888737e-05,NE
YCHM-MONOMER,1.925408834888737e-05,NE
YCJN-MONOMER,1.925408834888737e-05,NE
YCJO-MONOMER,1.925408834888737e-05,NE
YCJP-MONOMER,1.925408834888737e-05,NE
YDCU-MONOMER,1.925408834888737e-05,NE
YDCV-MONOMER,1.925408834888737e-05,NE
YDDO-MONOMER,1.925408834888737e-05,NE
YDDP-MONOMER,1.925408834888737e-05,NE
YDDQ-MONOMER,1.925408834888737e-05,NE
YDDR-MONOMER,1.925408834888737e-05,NE
