gene_name	cistron_name	monomer_name	prob_monomer_expressed
EG10047	EG10047_RNA	EG10047-MONOMER[p]	1.0
EG10048	EG10048_RNA	EG10048-MONOMER[c]	1.0
EG10083	EG10083_RNA	EG10083-MONOMER[c]	0.9871794871794872
EG10085	EG10085_RNA	EG10085-MONOMER[c]	0.8256410256410256
EG10087	EG10087_RNA	EG10087-MONOMER[c]	0.9897435897435898
EG10090	EG10090_RNA	EG10090-MONOMER[c]	0.24102564102564103
EG10106	EG10106_RNA	EG10106-MONOMER[i]	1.0
EG10108	EG10108_RNA	EG10108-MONOMER[c]	1.0
EG10113	EG10113_RNA	EG10113-MONOMER[c]	1.0
EG10114	EG10114_RNA	EG10114-MONOMER[c]	0.24615384615384617
EG10116	EG10116_RNA	EG10116-MONOMER[c]	0.25384615384615383
EG10119	EG10119_RNA	EG10119-MONOMER[c]	1.0
EG10122	EG10122_RNA	EG10122-MONOMER[c]	1.0
EG10124	EG10124_RNA	EG10124-MONOMER[p]	0.9974358974358974
EG10125	EG10125_RNA	EG10125-MONOMER[c]	1.0
EG10126	EG10126_RNA	EG10126-MONOMER[m]	1.0
EG10136	EG10136_RNA	EG10136-MONOMER[c]	1.0
EG10143	EG10143_RNA	EG10143-MONOMER[c]	0.8923076923076924
EG10144	EG10144_RNA	EG10144-MONOMER[c]	0.8615384615384616
EG10145	EG10145_RNA	EG10145-MONOMER[i]	0.764102564102564
EG10153	EG10153_RNA	EG10153-MONOMER[c]	1.0
EG10154	EG10154_RNA	EG10154-MONOMER[c]	1.0
EG10155	EG10155_RNA	EG10155-MONOMER[o]	1.0
EG10156	EG10156_RNA	EG10156-MONOMER[c]	1.0
EG10158	EG10158_RNA	EG10158-MONOMER[c]	0.9974358974358974
EG10159	EG10159_RNA	EG10159-MONOMER[c]	1.0
EG10167	EG10167_RNA	EG10167-MONOMER[i]	1.0
EG10168	EG10168_RNA	EG10168-MONOMER[p]	1.0
EG10169	EG10169_RNA	EG10169-MONOMER[i]	1.0
EG10201	EG10201_RNA	EG10201-MONOMER[p]	1.0
EG10202	EG10202_RNA	EG10202-MONOMER[p]	1.0
EG10203	EG10203_RNA	EG10203-MONOMER[p]	1.0
EG10204	EG10204_RNA	EG10204-MONOMER[c]	1.0
EG10210	EG10210_RNA	EG10210-MONOMER[c]	0.9871794871794872
EG10211	EG10211_RNA	EG10211-MONOMER[c]	1.0
EG10212	EG10212_RNA	EG10212-MONOMER[c]	1.0
EG10215	EG10215_RNA	EG10215-MONOMER[c]	1.0
EG10216	EG10216_RNA	EG10216-MONOMER[i]	1.0
EG10218	EG10218_RNA	EG10218-MONOMER[i]	1.0
EG10226	EG10226_RNA	EG10226-MONOMER[c]	1.0
EG10227	EG10227_RNA	EG10227-MONOMER[c]	0.3076923076923077
EG10228	EG10228_RNA	EG10228-MONOMER[c]	0.8974358974358975
EG10229	EG10229_RNA	EG10229-MONOMER[i]	1.0
EG10230	EG10230_RNA	EG10230-MONOMER[c]	1.0
EG10236	EG10236_RNA	EG10236-MONOMER[c]	1.0
EG10237	EG10237_RNA	EG10237-MONOMER[c]	1.0
EG10238	EG10238_RNA	EG10238-MONOMER[c]	1.0
EG10239	EG10239_RNA	EG10239-MONOMER[c]	1.0
EG10240	EG10240_RNA	EG10240-MONOMER[c]	1.0
EG10241	EG10241_RNA	EG10241-MONOMER[c]	1.0
EG10242	EG10242_RNA	EG10242-MONOMER[c]	0.9743589743589743
EG10243	EG10243_RNA	EG10243-MONOMER[c]	1.0
EG10244	EG10244_RNA	EG10244-MONOMER[c]	1.0
EG10246	EG10246_RNA	EG10246-MONOMER[i]	1.0
EG10252	EG10252_RNA	EG10252-MONOMER[c]	0.27692307692307694
EG10253	EG10253_RNA	EG10253-MONOMER[c]	0.24871794871794872
EG10255	EG10255_RNA	EG10255-MONOMER[p]	0.9871794871794872
EG10266	EG10266_RNA	EG10266-MONOMER[m]	0.03333333333333333
EG10270	EG10270_RNA	EG10270-MONOMER[c]	1.0
EG10271	EG10271_RNA	EG10271-MONOMER[i]	1.0
EG10272	EG10272_RNA	EG10272-MONOMER[i]	1.0
EG10280	EG10280_RNA	EG10280-MONOMER[o]	1.0
EG10284	EG10284_RNA	EG10284-MONOMER[c]	1.0
EG10286	EG10286_RNA	EG10286-MONOMER[o]	1.0
EG10292	EG10292_RNA	EG10292-MONOMER[i]	1.0
EG10293	EG10293_RNA	EG10293-MONOMER[o]	1.0
EG10297	EG10297_RNA	EG10297-MONOMER[i]	1.0
EG10299	EG10299_RNA	EG10299-MONOMER[c]	1.0
EG10300	EG10300_RNA	EG10300-MONOMER[c]	1.0
EG10302	EG10302_RNA	EG10302-MONOMER[o]	1.0
EG10306	EG10306_RNA	EG10306-MONOMER[o]	1.0
EG10307	EG10307_RNA	EG10307-MONOMER[c]	1.0
EG10308	EG10308_RNA	EG10308-MONOMER[e]	1.0
EG10309	EG10309_RNA	EG10309-MONOMER[c]	0.7743589743589744
EG10310	EG10310_RNA	EG10310-MONOMER[p]	0.9923076923076923
EG10311	EG10311_RNA	EG10311-MONOMER[o]	0.9487179487179487
EG10312	EG10312_RNA	EG10312-MONOMER[c]	0.15128205128205127
EG10313	EG10313_RNA	EG10313-MONOMER[l]	0.9538461538461539
EG10314	EG10314_RNA	EG10314-MONOMER[l]	0.9923076923076923
EG10315	EG10315_RNA	EG10315-MONOMER[l]	1.0
EG10320	EG10320_RNA	EG10320-MONOMER[c]	1.0
EG10321	EG10321_RNA	EG10321-MONOMER[e]	1.0
EG10322	EG10322_RNA	EG10322-MONOMER[j]	1.0
EG10329	EG10329_RNA	EG10329-MONOMER[c]	0.9205128205128205
EG10335	EG10335_RNA	EG10335-MONOMER[c]	1.0
EG10339	EG10339_RNA	EG10339-MONOMER[c]	0.9538461538461539
EG10341	EG10341_RNA	EG10341-MONOMER[i]	1.0
EG10342	EG10342_RNA	EG10342-MONOMER[i]	0.9897435897435898
EG10343	EG10343_RNA	EG10343-MONOMER[c]	1.0
EG10344	EG10344_RNA	EG10344-MONOMER[i]	1.0
EG10346	EG10346_RNA	EG10346-MONOMER[c]	1.0
EG10347	EG10347_RNA	EG10347-MONOMER[c]	1.0
EG10355	EG10355_RNA	EG10355-MONOMER[c]	1.0
EG10360	EG10360_RNA	EG10360-MONOMER[c]	1.0
EG10370	EG10370_RNA	EG10370-MONOMER[c]	1.0
EG10373	EG10373_RNA	EG10373-MONOMER[p]	0.9230769230769231
EG10374	EG10374_RNA	EG10374-MONOMER[p]	0.9179487179487179
EG10375	EG10375_RNA	EG10375-MONOMER[c]	1.0
EG10376	EG10376_RNA	EG10376-MONOMER[c]	1.0
EG10381	EG10381_RNA	EG10381-MONOMER[c]	1.0
EG10395	EG10395_RNA	EG10395-MONOMER[c]	1.0
EG10397	EG10397_RNA	EG10397-MONOMER[i]	1.0
EG10415	EG10415_RNA	EG10415-MONOMER[c]	1.0
EG10416	EG10416_RNA	EG10416-MONOMER[c]	1.0
EG10423	EG10423_RNA	EG10423-MONOMER[c]	1.0
EG10424	EG10424_RNA	EG10424-MONOMER[c]	1.0
EG10426	EG10426_RNA	EG10426-MONOMER[c]	1.0
EG10434	EG10434_RNA	EG10434-MONOMER[i]	1.0
EG10435	EG10435_RNA	EG10435-MONOMER[m]	1.0
EG10436	EG10436_RNA	EG10436-MONOMER[c]	1.0
EG10437	EG10437_RNA	EG10437-MONOMER[c]	1.0
EG10438	EG10438_RNA	EG10438-MONOMER[c]	1.0
EG10439	EG10439_RNA	EG10439-MONOMER[c]	1.0
EG10442	EG10442_RNA	EG10442-MONOMER[c]	0.9974358974358974
EG10443	EG10443_RNA	EG10443-MONOMER[c]	0.9974358974358974
EG10454	EG10454_RNA	EG10454-MONOMER[c]	1.0
EG10455	EG10455_RNA	EG10455-MONOMER[c]	1.0
EG10456	EG10456_RNA	EG10456-MONOMER[c]	0.9974358974358974
EG10458	EG10458_RNA	EG10458-MONOMER[c]	1.0
EG10459	EG10459_RNA	EG10459-MONOMER[c]	1.0
EG10460	EG10460_RNA	EG10460-MONOMER[c]	1.0
EG10461	EG10461_RNA	EG10461-MONOMER[c]	1.0
EG10462	EG10462_RNA	EG10462-MONOMER[m]	1.0
EG10463	EG10463_RNA	EG10463-MONOMER[i]	1.0
EG10466	EG10466_RNA	EG10466-MONOMER[c]	1.0
EG10467	EG10467_RNA	EG10467-MONOMER[c]	1.0
EG10471	EG10471_RNA	EG10471-MONOMER[c]	0.33589743589743587
EG10472	EG10472_RNA	EG10472-MONOMER[c]	0.39487179487179486
EG10473	EG10473_RNA	EG10473-MONOMER[c]	0.2923076923076923
EG10474	EG10474_RNA	EG10474-MONOMER[c]	0.8076923076923077
EG10481	EG10481_RNA	EG10481-MONOMER[c]	0.7153846153846154
EG10483	EG10483_RNA	EG10483-MONOMER[i]	0.841025641025641
EG10484	EG10484_RNA	EG10484-MONOMER[c]	0.9743589743589743
EG10485	EG10485_RNA	EG10485-MONOMER[c]	0.9692307692307692
EG10486	EG10486_RNA	EG10486-MONOMER[c]	0.9564102564102565
EG10487	EG10487_RNA	EG10487-MONOMER[c]	0.9384615384615385
EG10488	EG10488_RNA	EG10488-MONOMER[p]	0.9948717948717949
EG10490	EG10490_RNA	EG10490-MONOMER[c]	1.0
EG10504	EG10504_RNA	EG10504-MONOMER[c]	1.0
EG10506	EG10506_RNA	EG10506-MONOMER[c]	1.0
EG10507	EG10507_RNA	EG10507-MONOMER[c]	1.0
EG10513	EG10513_RNA	EG10513-MONOMER[i]	0.36666666666666664
EG10515	EG10515_RNA	EG10515-MONOMER[i]	0.33589743589743587
EG10523	EG10523_RNA	EG10523-MONOMER[c]	1.0
EG10528	EG10528_RNA	EG10528-MONOMER[o]	1.0
EG10529	EG10529_RNA	EG10529-MONOMER[c]	1.0
EG10530	EG10530_RNA	EG10530-MONOMER[i]	1.0
EG10534	EG10534_RNA	EG10534-MONOMER[c]	1.0
EG10535	EG10535_RNA	EG10535-MONOMER[c]	0.9230769230769231
EG10542	EG10542_RNA	EG10542-MONOMER[c]	1.0
EG10544	EG10544_RNA	EG10544-MONOMER[m]	1.0
EG10548	EG10548_RNA	EG10548-MONOMER[i]	1.0
EG10559	EG10559_RNA	EG10559-MONOMER[p]	1.0
EG10564	EG10564_RNA	EG10564-MONOMER[c]	1.0
EG10570	EG10570_RNA	EG10570-MONOMER[c]	1.0
EG10571	EG10571_RNA	EG10571-MONOMER[c]	1.0
EG10572	EG10572_RNA	EG10572-MONOMER[c]	1.0
EG10573	EG10573_RNA	EG10573-MONOMER[c]	0.9641025641025641
EG10575	EG10575_RNA	EG10575-MONOMER[c]	1.0
EG10580	EG10580_RNA	EG10580-MONOMER[p]	1.0
EG10595	EG10595_RNA	EG10595-MONOMER[c]	1.0
EG10596	EG10596_RNA	EG10596-MONOMER[c]	1.0
EG10597	EG10597_RNA	EG10597-MONOMER[c]	1.0
EG10598	EG10598_RNA	EG10598-MONOMER[c]	1.0
EG10599	EG10599_RNA	EG10599-MONOMER[c]	1.0
EG10600	EG10600_RNA	EG10600-MONOMER[c]	1.0
EG10603	EG10603_RNA	EG10603-MONOMER[c]	1.0
EG10606	EG10606_RNA	EG10606-MONOMER[i]	1.0
EG10607	EG10607_RNA	EG10607-MONOMER[i]	1.0
EG10608	EG10608_RNA	EG10608-MONOMER[i]	1.0
EG10609	EG10609_RNA	EG10609-MONOMER[i]	0.9974358974358974
EG10610	EG10610_RNA	EG10610-MONOMER[i]	1.0
EG10611	EG10611_RNA	EG10611-MONOMER[c]	1.0
EG10612	EG10612_RNA	EG10612-MONOMER[c]	1.0
EG10613	EG10613_RNA	EG10613-MONOMER[m]	1.0
EG10618	EG10618_RNA	EG10618-MONOMER[c]	1.0
EG10624	EG10624_RNA	EG10624-MONOMER[c]	0.9743589743589743
EG10625	EG10625_RNA	EG10625-MONOMER[c]	1.0
EG10626	EG10626_RNA	EG10626-MONOMER[c]	0.9974358974358974
EG10627	EG10627_RNA	EG10627-MONOMER[p]	1.0
EG10634	EG10634_RNA	EG10634-MONOMER[c]	1.0
EG10651	EG10651_RNA	EG10651-MONOMER[c]	1.0
EG10656	EG10656_RNA	EG10656-MONOMER[c]	1.0
EG10657	EG10657_RNA	EG10657-MONOMER[i]	1.0
EG10658	EG10658_RNA	EG10658-MONOMER[m]	1.0
EG10662	EG10662_RNA	EG10662-MONOMER[c]	1.0
EG10665	EG10665_RNA	EG10665-MONOMER[c]	1.0
EG10666	EG10666_RNA	EG10666-MONOMER[c]	1.0
EG10667	EG10667_RNA	EG10667-MONOMER[c]	1.0
EG10668	EG10668_RNA	EG10668-MONOMER[c]	0.8333333333333334
EG10669	EG10669_RNA	EG10669-MONOMER[o]	1.0
EG10670	EG10670_RNA	EG10670-MONOMER[o]	0.982051282051282
EG10671	EG10671_RNA	EG10671-MONOMER[o]	1.0
EG10673	EG10673_RNA	EG10673-MONOMER[o]	1.0
EG10679	EG10679_RNA	EG10679-MONOMER[i]	0.9794871794871794
EG10680	EG10680_RNA	EG10680-MONOMER[c]	1.0
EG10684	EG10684_RNA	EG10684-MONOMER[o]	1.0
EG10686	EG10686_RNA	EG10686-MONOMER[c]	1.0
EG10687	EG10687_RNA	EG10687-MONOMER[c]	1.0
EG10689	EG10689_RNA	EG10689-MONOMER[c]	1.0
EG10690	EG10690_RNA	EG10690-MONOMER[c]	1.0
EG10694	EG10694_RNA	EG10694-MONOMER[c]	1.0
EG10695	EG10695_RNA	EG10695-MONOMER[c]	1.0
EG10696	EG10696_RNA	EG10696-MONOMER[i]	1.0
EG10697	EG10697_RNA	EG10697-MONOMER[c]	1.0
EG10698	EG10698_RNA	EG10698-MONOMER[c]	1.0
EG10711	EG10711_RNA	EG10711-MONOMER[c]	1.0
EG10712	EG10712_RNA	EG10712-MONOMER[c]	0.9846153846153847
EG10715	EG10715_RNA	EG10715-MONOMER[c]	0.19230769230769232
EG10716	EG10716_RNA	EG10716-MONOMER[c]	0.15128205128205127
EG10717	EG10717_RNA	EG10717-MONOMER[c]	0.1564102564102564
EG10718	EG10718_RNA	EG10718-MONOMER[c]	0.14871794871794872
EG10719	EG10719_RNA	EG10719-MONOMER[c]	0.14871794871794872
EG10722	EG10722_RNA	EG10722-MONOMER[c]	0.7025641025641025
EG10723	EG10723_RNA	EG10723-MONOMER[c]	0.658974358974359
EG10724	EG10724_RNA	EG10724-MONOMER[c]	0.6820512820512821
EG10725	EG10725_RNA	EG10725-MONOMER[c]	0.6333333333333333
EG10735	EG10735_RNA	EG10735-MONOMER[c]	1.0
EG10736	EG10736_RNA	EG10736-MONOMER[c]	0.9384615384615385
EG10737	EG10737_RNA	EG10737-MONOMER[c]	0.1641025641025641
EG10739	EG10739_RNA	EG10739-MONOMER[m]	1.0
EG10741	EG10741_RNA	EG10741-MONOMER[c]	1.0
EG10743	EG10743_RNA	EG10743-MONOMER[c]	1.0
EG10746	EG10746_RNA	EG10746-MONOMER[c]	1.0
EG10747	EG10747_RNA	EG10747-MONOMER[c]	0.517948717948718
EG10748	EG10748_RNA	EG10748-MONOMER[p]	1.0
EG10757	EG10757_RNA	EG10757-MONOMER[p]	1.0
EG10758	EG10758_RNA	EG10758-MONOMER[c]	1.0
EG10760	EG10760_RNA	EG10760-MONOMER[p]	1.0
EG10761	EG10761_RNA	EG10761-MONOMER[c]	1.0
EG10762	EG10762_RNA	EG10762-MONOMER[c]	1.0
EG10763	EG10763_RNA	EG10763-MONOMER[c]	0.958974358974359
EG10764	EG10764_RNA	EG10764-MONOMER[c]	1.0
EG10765	EG10765_RNA	EG10765-MONOMER[c]	0.9256410256410257
EG10776	EG10776_RNA	EG10776-MONOMER[c]	1.0
EG10777	EG10777_RNA	EG10777-MONOMER[i]	1.0
EG10778	EG10778_RNA	EG10778-MONOMER[i]	1.0
EG10779	EG10779_RNA	EG10779-MONOMER[i]	1.0
EG10780	EG10780_RNA	EG10780-MONOMER[p]	1.0
EG10785	EG10785_RNA	EG10785-MONOMER[c]	1.0
EG10786	EG10786_RNA	EG10786-MONOMER[c]	0.823076923076923
EG10812	EG10812_RNA	EG10812-MONOMER[c]	1.0
EG10813	EG10813_RNA	EG10813-MONOMER[c]	0.46923076923076923
EG10817	EG10817_RNA	EG10817-MONOMER[c]	1.0
EG10823	EG10823_RNA	EG10823-MONOMER[c]	1.0
EG10824	EG10824_RNA	EG10824-MONOMER[c]	0.6307692307692307
EG10825	EG10825_RNA	EG10825-MONOMER[c]	1.0
EG10826	EG10826_RNA	EG10826-MONOMER[c]	0.6410256410256411
EG10827	EG10827_RNA	EG10827-MONOMER[c]	0.617948717948718
EG10828	EG10828_RNA	EG10828-MONOMER[c]	0.9256410256410257
EG10829	EG10829_RNA	EG10829-MONOMER[c]	1.0
EG10830	EG10830_RNA	EG10830-MONOMER[c]	1.0
EG10831	EG10831_RNA	EG10831-MONOMER[c]	0.958974358974359
EG10832	EG10832_RNA	EG10832-MONOMER[c]	1.0
EG10833	EG10833_RNA	EG10833-MONOMER[c]	0.8769230769230769
EG10834	EG10834_RNA	EG10834-MONOMER[c]	1.0
EG10836	EG10836_RNA	EG10836-MONOMER[c]	1.0
EG10837	EG10837_RNA	EG10837-MONOMER[c]	1.0
EG10838	EG10838_RNA	EG10838-MONOMER[c]	1.0
EG10839	EG10839_RNA	EG10839-MONOMER[c]	1.0
EG10841	EG10841_RNA	EG10841-MONOMER[e]	1.0
EG10844	EG10844_RNA	EG10844-MONOMER[c]	1.0
EG10845	EG10845_RNA	EG10845-MONOMER[c]	1.0
EG10846	EG10846_RNA	EG10846-MONOMER[c]	0.47435897435897434
EG10847	EG10847_RNA	EG10847-MONOMER[e]	0.6333333333333333
EG10848	EG10848_RNA	EG10848-MONOMER[c]	0.48717948717948717
EG10849	EG10849_RNA	EG10849-MONOMER[e]	0.5128205128205128
EG10850	EG10850_RNA	EG10850-MONOMER[c]	1.0
EG10851	EG10851_RNA	EG10851-MONOMER[c]	1.0
EG10852	EG10852_RNA	EG10852-MONOMER[c]	0.9974358974358974
EG10853	EG10853_RNA	EG10853-MONOMER[c]	1.0
EG10854	EG10854_RNA	EG10854-MONOMER[o]	1.0
EG10855	EG10855_RNA	EG10855-MONOMER[o]	1.0
EG10856	EG10856_RNA	EG10856-MONOMER[p]	1.0
EG10857	EG10857_RNA	EG10857-MONOMER[c]	1.0
EG10858	EG10858_RNA	EG10858-MONOMER[c]	1.0
EG10859	EG10859_RNA	EG10859-MONOMER[m]	1.0
EG10860	EG10860_RNA	EG10860-MONOMER[c]	1.0
EG10861	EG10861_RNA	EG10861-MONOMER[c]	1.0
EG10862	EG10862_RNA	EG10862-MONOMER[c]	1.0
EG10863	EG10863_RNA	EG10863-MONOMER[c]	1.0
EG10864	EG10864_RNA	EG10864-MONOMER[c]	1.0
EG10865	EG10865_RNA	EG10865-MONOMER[c]	1.0
EG10866	EG10866_RNA	EG10866-MONOMER[c]	1.0
EG10867	EG10867_RNA	EG10867-MONOMER[c]	1.0
EG10868	EG10868_RNA	EG10868-MONOMER[c]	1.0
EG10869	EG10869_RNA	EG10869-MONOMER[c]	1.0
EG10870	EG10870_RNA	EG10870-MONOMER[c]	1.0
EG10871	EG10871_RNA	EG10871-MONOMER[c]	1.0
EG10872	EG10872_RNA	EG10872-MONOMER[c]	1.0
EG10873	EG10873_RNA	EG10873-MONOMER[c]	1.0
EG10874	EG10874_RNA	EG10874-MONOMER[c]	1.0
EG10875	EG10875_RNA	EG10875-MONOMER[c]	1.0
EG10876	EG10876_RNA	EG10876-MONOMER[c]	1.0
EG10877	EG10877_RNA	EG10877-MONOMER[c]	1.0
EG10878	EG10878_RNA	EG10878-MONOMER[c]	1.0
EG10879	EG10879_RNA	EG10879-MONOMER[c]	1.0
EG10880	EG10880_RNA	EG10880-MONOMER[c]	1.0
EG10881	EG10881_RNA	EG10881-MONOMER[c]	1.0
EG10882	EG10882_RNA	EG10882-MONOMER[c]	1.0
EG10883	EG10883_RNA	EG10883-MONOMER[c]	1.0
EG10884	EG10884_RNA	EG10884-MONOMER[c]	1.0
EG10885	EG10885_RNA	EG10885-MONOMER[c]	1.0
EG10886	EG10886_RNA	EG10886-MONOMER[c]	1.0
EG10887	EG10887_RNA	EG10887-MONOMER[c]	1.0
EG10888	EG10888_RNA	EG10888-MONOMER[c]	1.0
EG10889	EG10889_RNA	EG10889-MONOMER[c]	1.0
EG10890	EG10890_RNA	EG10890-MONOMER[c]	1.0
EG10891	EG10891_RNA	EG10891-MONOMER[c]	1.0
EG10892	EG10892_RNA	EG10892-MONOMER[c]	1.0
EG10893	EG10893_RNA	EG10893-MONOMER[c]	1.0
EG10899	EG10899_RNA	EG10899-MONOMER[c]	1.0
EG10900	EG10900_RNA	EG10900-MONOMER[c]	1.0
EG10901	EG10901_RNA	EG10901-MONOMER[c]	1.0
EG10902	EG10902_RNA	EG10902-MONOMER[c]	1.0
EG10903	EG10903_RNA	EG10903-MONOMER[c]	1.0
EG10904	EG10904_RNA	EG10904-MONOMER[c]	1.0
EG10905	EG10905_RNA	EG10905-MONOMER[c]	1.0
EG10906	EG10906_RNA	EG10906-MONOMER[c]	1.0
EG10907	EG10907_RNA	EG10907-MONOMER[c]	1.0
EG10908	EG10908_RNA	EG10908-MONOMER[c]	1.0
EG10909	EG10909_RNA	EG10909-MONOMER[c]	1.0
EG10910	EG10910_RNA	EG10910-MONOMER[c]	1.0
EG10911	EG10911_RNA	EG10911-MONOMER[c]	1.0
EG10912	EG10912_RNA	EG10912-MONOMER[c]	1.0
EG10913	EG10913_RNA	EG10913-MONOMER[c]	1.0
EG10914	EG10914_RNA	EG10914-MONOMER[c]	1.0
EG10915	EG10915_RNA	EG10915-MONOMER[c]	1.0
EG10916	EG10916_RNA	EG10916-MONOMER[c]	1.0
EG10917	EG10917_RNA	EG10917-MONOMER[c]	1.0
EG10918	EG10918_RNA	EG10918-MONOMER[c]	1.0
EG10919	EG10919_RNA	EG10919-MONOMER[c]	1.0
EG10920	EG10920_RNA	EG10920-MONOMER[c]	1.0
EG10921	EG10921_RNA	EG10921-MONOMER[c]	1.0
RUVA	RUVA_RNA	EG10923-MONOMER[c]	0.5615384615384615
RUVB	RUVB_RNA	EG10924-MONOMER[c]	0.4256410256410256
EG10925	EG10925_RNA	EG10925-MONOMER[c]	1.0
EG10926	EG10926_RNA	EG10926-MONOMER[c]	1.0
EG10927	EG10927_RNA	EG10927-MONOMER[c]	0.9897435897435898
EG10941	EG10941_RNA	EG10941-MONOMER[c]	1.0
EG10942	EG10942_RNA	EG10942-MONOMER[c]	1.0
EG10943	EG10943_RNA	EG10943-MONOMER[c]	1.0
EG10949	EG10949_RNA	EG10949-MONOMER[c]	1.0
EG10950	EG10950_RNA	EG10950-MONOMER[o]	0.9923076923076923
EG10951	EG10951_RNA	EG10951-MONOMER[i]	0.5384615384615384
EG10952	EG10952_RNA	EG10952-MONOMER[m]	1.0
EG10955	EG10955_RNA	EG10955-MONOMER[c]	1.0
EG10956	EG10956_RNA	EG10956-MONOMER[i]	1.0
EG10967	EG10967_RNA	EG10967-MONOMER[c]	1.0
EG10968	EG10968_RNA	EG10968-MONOMER[m]	1.0
EG10973	EG10973_RNA	EG10973-MONOMER[c]	0.9333333333333333
EG10975	EG10975_RNA	EG10975-MONOMER[c]	1.0
EG10976	EG10976_RNA	EG10976-MONOMER[c]	1.0
EG10977	EG10977_RNA	EG10977-MONOMER[c]	1.0
EG10978	EG10978_RNA	EG10978-MONOMER[c]	1.0
EG10983	EG10983_RNA	EG10983-MONOMER[c]	1.0
EG10984	EG10984_RNA	EG10984-MONOMER[i]	0.9871794871794872
EG10985	EG10985_RNA	EG10985-MONOMER[p]	1.0
EG10986	EG10986_RNA	EG10986-MONOMER[c]	1.0
EG10996	EG10996_RNA	EG10996-MONOMER[c]	1.0
EG10997	EG10997_RNA	EG10997-MONOMER[c]	1.0
EG11003	EG11003_RNA	EG11003-MONOMER[c]	1.0
EG11004	EG11004_RNA	EG11004-MONOMER[c]	1.0
EG11007	EG11007_RNA	EG11007-MONOMER[i]	1.0
EG11008	EG11008_RNA	EG11008-MONOMER[p]	1.0
EG11009	EG11009_RNA	EG11009-MONOMER[m]	1.0
EG11010	EG11010_RNA	EG11010-MONOMER[i]	1.0
EG11011	EG11011_RNA	EG11011-MONOMER[i]	1.0
EG11012	EG11012_RNA	EG11012-MONOMER[p]	1.0
EG11013	EG11013_RNA	EG11013-MONOMER[c]	1.0
EG11014	EG11014_RNA	EG11014-MONOMER[c]	1.0
EG11016	EG11016_RNA	EG11016-MONOMER[c]	0.0
EG11022	EG11022_RNA	EG11022-MONOMER[c]	1.0
EG11023	EG11023_RNA	EG11023-MONOMER[c]	1.0
EG11033	EG11033_RNA	EG11033-MONOMER[c]	1.0
EG11035	EG11035_RNA	EG11035-MONOMER[o]	0.982051282051282
EG11036	EG11036_RNA	EG11036-MONOMER[c]	1.0
EG11037	EG11037_RNA	EG11037-MONOMER[i]	1.0
EG11038	EG11038_RNA	EG11038-MONOMER[c]	1.0
EG11056	EG11056_RNA	EG11056-MONOMER[m]	0.3564102564102564
EG11057	EG11057_RNA	EG11057-MONOMER[c]	0.32051282051282054
EG11058	EG11058_RNA	EG11058-MONOMER[c]	1.0
EG11059	EG11059_RNA	EG11059-MONOMER[c]	1.0
EG11061	EG11061_RNA	EG11061-MONOMER[c]	1.0
EG11062	EG11062_RNA	EG11062-MONOMER[c]	0.9974358974358974
EG11063	EG11063_RNA	EG11063-MONOMER[c]	0.9974358974358974
EG11064	EG11064_RNA	EG11064-MONOMER[c]	0.7128205128205128
EG11068	EG11068_RNA	EG11068-MONOMER[c]	1.0
EG11069	EG11069_RNA	EG11069-MONOMER[c]	1.0
EG11071	EG11071_RNA	EG11071-MONOMER[c]	1.0
EG11072	EG11072_RNA	EG11072-MONOMER[c]	1.0
EG11073	EG11073_RNA	EG11073-MONOMER[c]	1.0
EG11080	EG11080_RNA	EG11080-MONOMER[c]	1.0
EG11081	EG11081_RNA	EG11081-MONOMER[c]	1.0
EG11082	EG11082_RNA	EG11082-MONOMER[c]	0.958974358974359
EG11083	EG11083_RNA	EG11083-MONOMER[c]	1.0
EG11084	EG11084_RNA	EG11084-MONOMER[c]	1.0
EG11085	EG11085_RNA	EG11085-MONOMER[c]	1.0
EG11086	EG11086_RNA	EG11086-MONOMER[i]	1.0
EG11087	EG11087_RNA	EG11087-MONOMER[c]	1.0
EG11088	EG11088_RNA	EG11088-MONOMER[c]	1.0
EG11089	EG11089_RNA	EG11089-MONOMER[m]	1.0
EG11090	EG11090_RNA	EG11090-MONOMER[c]	1.0
EG11091	EG11091_RNA	EG11091-MONOMER[c]	1.0
EG11093	EG11093_RNA	EG11093-MONOMER[c]	0.9974358974358974
EG11094	EG11094_RNA	EG11094-MONOMER[c]	1.0
EG11095	EG11095_RNA	EG11095-MONOMER[c]	1.0
EG11096	EG11096_RNA	EG11096-MONOMER[i]	1.0
EG11097	EG11097_RNA	EG11097-MONOMER[c]	1.0
EG11098	EG11098_RNA	EG11098-MONOMER[c]	1.0
EG11099	EG11099_RNA	EG11099-MONOMER[c]	0.47692307692307695
EG11100	EG11100_RNA	EG11100-MONOMER[c]	1.0
EG11101	EG11101_RNA	EG11101-MONOMER[c]	0.7538461538461538
EG11103	EG11103_RNA	EG11103-MONOMER[c]	0.16153846153846155
EG11105	EG11105_RNA	EG11105-MONOMER[c]	1.0
EG11108	EG11108_RNA	EG11108-MONOMER[c]	0.9769230769230769
EG11110	EG11110_RNA	EG11110-MONOMER[i]	1.0
EG11111	EG11111_RNA	EG11111-MONOMER[c]	1.0
EG11112	EG11112_RNA	EG11112-MONOMER[c]	1.0
EG11113	EG11113_RNA	EG11113-MONOMER[m]	1.0
EG11116	EG11116_RNA	EG11116-MONOMER[c]	1.0
