	Uniprot accession	Protein name	Gene name	MinimalMedia_1	MinimalMedia_2	MinimalMedia_mean
873	P0ADP0	YIGB_ECOLI	yigB	0.7853525506005868	0.7505561026701508	0.7679543266353688
874	P0ADP2	YIGI_ECOLI	yigI	1.939386887038313	0.6454244410328691	1.292405664035591
875	P0ADP7	UBIJ_ECOLI	ubiJ	0.6960845061071169	0.6924376628773127	0.6942610844922148
876	P0ADP9	YIHD_ECOLI	yihD	0.4297277404914242	1.292353782491124	0.861040761491274
877	P0ADQ2	YIID_ECOLI	yiiD	0.6355683420735664	0.7538042632691071	0.6946863026713368
878	P0ADQ7	YGAM_ECOLI	ygaM	1.773859805111979	0.6159839954992109	1.194921900305595
879	P0ADR6	RLMM_ECOLI	rlmM	0.672699943304861	0.7140152825713774	0.6933576129381191
880	P0ADR8	PPNN_ECOLI	ppnN	0.6966773768936239	0.9689713389545868	0.8328243579241053
881	P0ADS2	ZAPA_ECOLI	zapA	0.3403403104745086		0.3403403104745086
882	P0ADS6	YGGE_ECOLI	yggE	0.6817198959155177	0.6741621766156474	0.6779410362655826
883	P0ADS9	YGGN_ECOLI	yggN	0.6961333243061973	0.6760778002452088	0.6861055622757031
884	P0ADT2	YGIB_ECOLI	ygiB	0.4546025520274073	0.5277979641853622	0.4912002581063847
885	P0ADT5	YGIC_ECOLI	ygiC	1.102467841756434	0.9209169353751138	1.011692388565774
886	P0ADT8	YGIM_ECOLI	ygiM	0.6765600228095522	0.6749871197326951	0.6757735712711237
887	P0ADU2	YGIN_ECOLI	ygiN	0.6810949986171192	0.7409121674520031	0.7110035830345611
888	P0ADU5	YGIW_ECOLI	ygiW	0.8561795352255868	0.7392830593419384	0.7977312972837626
889	P0ADU7	YQIB_ECOLI	yqiB	0.4976751178944089		0.4976751178944089
890	P0ADV1	LPTA_ECOLI	lptA	0.6420037180270192	0.6746683737393273	0.6583360458831733
891	P0ADV5	YHBW_ECOLI	yhbW	0.7197110132315718	0.6926728334389022	0.706191923335237
892	P0ADV7	MLAC_ECOLI	mlaC	0.5858092080669572	0.8323991157512444	0.7091041619091007
893	P0ADV9	LPTC_ECOLI	lptC	0.7501453792591996	0.6523125343234495	0.7012289567913246
894	P0ADW3	YHCB_ECOLI	yhcB	0.7383369892053105	1.242169123030212	0.9902530561177614
895	P0ADW8	YHEV_ECOLI	yheV	2		2
896	P0ADX1	YHFA_ECOLI	yhfA	0.3592668337219369	0.7075	0.5333834168609685
897	P0ADX9	RSMD_ECOLI	rsmD	0.7087575027121333	1.591510837712181	1.150134170212157
898	P0ADY1	PPID_ECOLI	ppiD	0.8348642510291533	0.7667397986773258	0.8008020248532395
899	P0ADY3	RL14_ECOLI	rplN	0.7611651176255296	0.7884759146727521	0.7748205161491408
900	P0ADY7	RL16_ECOLI	rplP	0.8117091979118876	2	1.405854598955944
901	P0ADZ0	RL23_ECOLI	rplW	0.5987018732145181	0.8914375007982591	0.7450696870063886
902	P0ADZ4	RS15_ECOLI	rpsO	0.730251556521909	0.8487380876262945	0.7894948220741018
903	P0ADZ7	YAJC_ECOLI	yajC	0.7169292252009628	0.7632868257346768	0.7401080254678198
904	P0AE01	TRMJ_ECOLI	trmJ	1.095315127690255	0.6843421066048013	0.8898286171475283
905	P0AE06	ACRA_ECOLI	acrA	1.05646339689957	0.7416279000937703	0.8990456484966705
906	P0AE08	AHPC_ECOLI	ahpC	0.8240157701633862	0.823975473981214	0.8239956220723001
907	P0AE12	AMN_ECOLI	amn	0.7607818452511744	0.7132042630058153	0.7369930541284948
908	P0AE14	AMPE_ECOLI	ampE	0.7075	0.6867232905242471	0.6971116452621235
909	P0AE18	MAP1_ECOLI	map	0.874353848506746	0.7353365415748859	0.804845195040816
910	P0AE22	APHA_ECOLI	aphA	0.7142481823729979	2	1.357124091186499
911	P0AE28	AROM_ECOLI	aroM	0.6428438119111571	0.6753419757435488	0.659092893827353
912	P0AE34	ARTQ_ECOLI	artQ	0.7486202980569442	0.725173106411043	0.7368967022339936
913	P0AE39	YPDB_ECOLI	ypdB	0.7997853968517403	0.8306595956697308	0.8152224962607355
914	P0AE45	YTFL_ECOLI	ytfL	0.5807163211317294	0.6115294036759813	0.5961228624038554
915	P0AE48	YTFP_ECOLI	ytfP	2	0.6995172760205823	1.349758638010291
916	P0AE52	BCP_ECOLI	bcp	0.7072267819612841	0.7433352965433832	0.7252810392523337
917	P0AE60	CEDA_ECOLI	cedA	0.7643315665192738		0.7643315665192738
918	P0AE67	CHEY_ECOLI	cheY	0.7129274530914408	0.7458491038734439	0.7293882784824424
919	P0AE70	MAZF_ECOLI	mazF	0.3908325155665496	0.7344809039826843	0.5626567097746169
920	P0AE72	MAZE_ECOLI	mazE	0.7255618070571382		0.7255618070571382
921	P0AE78	CORC_ECOLI	corC	0.7013087430584093	0.8144900904987258	0.7578994167785675
922	P0AE82	CPXA_ECOLI	cpxA	0.6337384148974717	0.7330071822105396	0.6833727985540057
923	P0AE88	CPXR_ECOLI	cpxR	0.8771608859246016	0.635602456521303	0.7563816712229523
924	P0AE91	CREA_ECOLI	creA	1.239220731793316	0.6890442042741308	0.9641324680337237
925	P0AEA8	CYSG_ECOLI	cysG	1.044112892575736	0.6903942364689436	0.8672535645223398
926	P0AEB2	DACA_ECOLI	dacA	0.7847987173449199	0.7579380634242775	0.7713683903845987
927	P0AEB5	YNAI_ECOLI	ynaI	0.7679553823265253	0.8256886580646738	0.7968220201955996
928	P0AEB7	YOAB_ECOLI	yoaB	0.5182490830860433	0.8100930134342854	0.6641710482601644
929	P0AEC0	YOAE_ECOLI	yoaE	0.6852691696850707	0.5770465703380038	0.6311578700115372
930	P0AEC3	ARCB_ECOLI	arcB	0.6963816125974935	0.7114680474223071	0.7039248300099004
931	P0AEC5	BARA_ECOLI	barA	2	0.7314499577755209	1.36572497888776
932	P0AEC8	DCUS_ECOLI	dcuS	0.6204744193317264	0.7660482649254873	0.6932613421286069
933	P0AED0	USPA_ECOLI	uspA	0.7146172664564376	0.6497100741766978	0.6821636703165677
934	P0AED5	UVRY_ECOLI	uvrY	0.5961050582868471	2	1.298052529143424
935	P0AED7	DAPE_ECOLI	dapE	0.7093906508722544	0.7857986185080776	0.7475946346901661
936	P0AED9	DCM_ECOLI	dcm	0.6914400353424726	2	1.345720017671237
937	P0AEE1	DCRB_ECOLI	dcrB	0.5595019582680844	0.6339172956440771	0.5967096269560808
938	P0AEE3	DEGS_ECOLI	degS	0.56804723006286	0.7153928898893648	0.6417200599761124
939	P0AEE5	DGAL_ECOLI	mglB	0.6999787942795013	0.6261312495499269	0.6630550219147141
940	P0AEE8	DMA_ECOLI	dam	0.7177932288282821	0.6646293526802262	0.6912112907542541
941	P0AEF0	DNAC_ECOLI	dnaC	0.5272788655277928	1.327418723585184	0.9273487945564882
942	P0AEF4	DPIA_ECOLI	dpiA	0.8102118775094945		0.8102118775094945
943	P0AEF8	DPPB_ECOLI	dppB	0.6807149779100404	0.769027952723163	0.7248714653166017
944	P0AEG1	DPPC_ECOLI	dppC	0.790094001364491	0.5421522572377208	0.6661231293011058
945	P0AEG4	DSBA_ECOLI	dsbA	0.7056687964348954	0.9253671285290512	0.8155179624819733
946	P0AEG6	DSBC_ECOLI	dsbC	0.845911700028942	0.9516326144475292	0.8987721572382357
947	P0AEH1	RSEP_ECOLI	rseP	1.176973910292806	0.7917296874814156	0.9843517988871108
948	P0AEH3	ELAA_ECOLI	elaA	0.5280375504073116	0.7336239613714005	0.630830755889356
949	P0AEH5	ELAB_ECOLI	elaB	0.5925762020848854	0.6684397628585633	0.6305079824717243
950	P0AEI1	MIAB_ECOLI	miaB	0.5706420782796705	0.7058084458836924	0.6382252620816815
951	P0AEI4	RIMO_ECOLI	rimO	0.6853012543903781	0.9885365560924898	0.836918905241434
952	P0AEI6	NUDJ_ECOLI	nudJ	0.7402828232952724	0.7075	0.7238914116476363
953	P0AEJ0	EMRB_ECOLI	emrB	0.5401254447739671		0.5401254447739671
954	P0AEJ2	ENTC_ECOLI	entC	0.6590694690359767	0.6939081594605218	0.6764888142482492
955	P0AEJ4	ENVZ_ECOLI	envZ	0.681464314123422	0.6935121852010948	0.6874882496622584
956	P0AEJ6	EUTB_ECOLI	eutB	0.7445079525909565	0.7889484274036049	0.7667281899972807
957	P0AEK0	EXOX_ECOLI	exoX	0.5535723244511319	0.4158232659780879	0.4846977952146099
958	P0AEK2	FABG_ECOLI	fabG	0.7952632150204584	1.03517359729891	0.9152184061596842
959	P0AEK4	FABI_ECOLI	fabI	0.7297180625384971	0.7574864415662734	0.7436022520523853
960	P0AEL3	FEOA_ECOLI	feoA	0.479602618508674		0.479602618508674
961	P0AEL6	FEPB_ECOLI	fepB	0.7235776928666298	0.7966124066982356	0.7600950497824327
962	P0AEM0	FKBX_ECOLI	fkpB	0.7902516698747377		0.7902516698747377
963	P0AEM6	FLIA_ECOLI	fliA	0.5623092904996352	0.5506912022670357	0.5565002463833355
964	P0AEM9	FLIY_ECOLI	tcyJ	0.7679056901987471	1.105649129288677	0.936777409743712
965	P0AEN1	FRE_ECOLI	fre	2	0.7117237762998782	1.355861888149939
966	P0AEN4	FTSL_ECOLI	ftsL	1.750030733630019	0.7558382615219471	1.252934497575983
967	P0AEN8	FUCM_ECOLI	fucU	0.7825051955003272	0.9949175655119612	0.8887113805061442
968	P0AEP3	GALU_ECOLI	galU	0.7797755298423593	0.7651271536930236	0.7724513417676915
969	P0AEQ1	GLCG_ECOLI	glcG	0.6668802253905154	0.6791091003228661	0.6729946628566907
970	P0AEQ3	GLNH_ECOLI	glnH	0.7826865896196057	0.7417463504772864	0.7622164700484461
971	P0AEQ6	GLNP_ECOLI	glnP	0.5872522193520574	0.5510002590371593	0.5691262391946084
972	P0AER3	GLTJ_ECOLI	gltJ	0.55185727663846	0.6968804184129112	0.6243688475256856
973	P0AES0	GSP_ECOLI	gss	0.8753184898622056	0.8575445482173164	0.866431519039761
974	P0AES2	GUDD_ECOLI	gudD	0.7141835443150163	1.269135588737051	0.9916595665260336
975	P0AES4	GYRA_ECOLI	gyrA	0.7615441036533596	0.7930401408782871	0.7772921222658233
976	P0AES6	GYRB_ECOLI	gyrB	0.6254676774770201	1.110789439293608	0.8681285583853142
977	P0AET5	HDED_ECOLI	hdeD	0.8629647610115406		0.8629647610115406
978	P0AET8	HDHA_ECOLI	hdhA	0.6343232352345805	0.7735153008950909	0.7039192680648356
979	P0AEU0	HISJ_ECOLI	hisJ	0.8336642602759137	0.7262720367749679	0.7799681485254408
980	P0AEU3	HISM_ECOLI	hisM	0.6195999055039673	0.9403058289817008	0.779952867242834
981	P0AEU7	SKP_ECOLI	skp	0.5139527671425741	1.575393687638518	1.044673227390546
982	P0AEV1	RSSB_ECOLI	rssB	0.5154671153340861	0.3661872302403438	0.4408271727872149
983	P0AEV7	HYCH_ECOLI	hycH	0.7222291830107307	0.7353682702557655	0.7287987266332481
984	P0AEW4	CPDA_ECOLI	cpdA	0.973342529109918	0.7489423401822966	0.8611424346461073
985	P0AEW6	INGK_ECOLI	gsk	0.810300301250209	1.364228661326563	1.087264481288386
986	P0AEW9	K1PF_ECOLI	fruK	0.7241215869456018	0.7050918717817353	0.7146067293636685
987	P0AEX3	KGTP_ECOLI	kgtP	0.6578062389415295		0.6578062389415295
988	P0AEX5	KPPR_ECOLI	prkB	0.6014268237377541	0.771839323971676	0.6866330738547151
989	P0AEX9	MALE_ECOLI	malE	0.8176697735771834	0.6945443093001343	0.7561070414386588
990	P0AEY1	MARC_ECOLI	marC	0.6998520916858273	0.704683950137896	0.7022680209118617
991	P0AEY3	MAZG_ECOLI	mazG	0.7339229242727224	0.6890272031094921	0.7114750636911072
992	P0AEY5	MDAB_ECOLI	mdaB	0.7168356585376835	0.7761724424235902	0.7465040504806368
993	P0AEZ1	METF_ECOLI	metF	0.8147969000416977	0.8936806864593178	0.8542387932505078
994	P0AEZ3	MIND_ECOLI	minD	1.052219035930666	0.7150468597975139	0.8836329478640901
995	P0AEZ7	MLTD_ECOLI	mltD	0.1222788400750313		0.1222788400750313
996	P0AEZ9	MOAB_ECOLI	moaB	0.8455919263198902	0.6976409339519886	0.7716164301359394
997	P0AF03	MOG_ECOLI	mog	0.6301092691458974	1.237144977818143	0.9336271234820204
998	P0AF06	MOTB_ECOLI	motB	0.4128027978990228	0.4854844832045575	0.4491436405517901
999	P0AF08	APBC_ECOLI	mrp	0.6980257275655499	0.7130419596101807	0.7055338435878653
1000	P0AF10	MTLR_ECOLI	mtlR	0.7646400163822279	0.6922527728523786	0.7284463946173032
1001	P0AF12	MTNN_ECOLI	mtnN	1.12738740698345	0.7123799802409859	0.9198836936122176
1002	P0AF16	MURJ_ECOLI	murJ	0.6320791766938301	0.621431880841021	0.6267555287674256
1003	P0AF18	NAGA_ECOLI	nagA	0.7395970759910483	0.8783080907190032	0.8089525833550257
1004	P0AF20	NAGC_ECOLI	nagC	1.741156374688088	1.352753081890351	1.54695472828922
1005	P0AF24	NAGD_ECOLI	nagD	0.7393585130750319	0.7070330600934169	0.7231957865842245
1006	P0AF28	NARL_ECOLI	narL	0.7160576641666	0.7091544271365726	0.7126060456515864
1007	P0AF36	ZAPB_ECOLI	zapB	0.2339105661294433	0.8328165608913822	0.5333635635104128
1008	P0AF43	YJBB_ECOLI	yjbB	0.7015181492157133		0.7015181492157133
1009	P0AF48	YJBQ_ECOLI	yjbQ	0.6330821206446412		0.6330821206446412
1010	P0AF50	YJBR_ECOLI	yjbR	0.3436308724906024	0.5491888840105575	0.44640987825058
1011	P0AF52	GHXP_ECOLI	ghxP	0.713517426322944	0.6891448380497919	0.701331132186368
1012	P0AF56	YJCO_ECOLI	yjcO	0.4424115887410437	0.4471696218027899	0.4447906052719168
1013	P0AF59	YJDI_ECOLI	yjdI	0.6249795214231916		0.6249795214231916
1014	P0AF63	NSRR_ECOLI	nsrR	0.6984645818360747	1.541984267805182	1.120224424820629
1015	P0AF67	TSAE_ECOLI	tsaE	0.6929600613038762	0.7530751480703021	0.7230176046870891
1016	P0AF70	YJEI_ECOLI	yjeI	0.8275998744718439	0.7168168435620669	0.7722083590169554
1017	P0AF78	YJFJ_ECOLI	yjfJ	0.6144712817838428	0.642229344895238	0.6283503133395404
1018	P0AF90	RRAB_ECOLI	rraB	0.6035110895177392	0.8936468681260054	0.7485789788218723
1019	P0AF93	RIDA_ECOLI	ridA	0.7044703091008381	0.903542038918812	0.804006174009825
1020	P0AF96	TABA_ECOLI	tabA	1.122795562361391	0.8020311462778532	0.9624133543196224
1021	P0AF98	LPTF_ECOLI	lptF	0.7077531442063218	0.656573291511346	0.6821632178588339
1022	P0AFA2	NARX_ECOLI	narX	1.043320820376848	0.7710899627613057	0.9072053915690772
1023	P0AFA7	NHAB_ECOLI	nhaB	0.6601378750143121	1.437446533655304	1.048792204334808
1024	P0AFB1	NLPI_ECOLI	nlpI	0.7364145900319828	0.667704702326214	0.7020596461790984
1025	P0AFB5	NTRB_ECOLI	glnL	0.6892285723185185	0.713297240354411	0.7012629063364648
1026	P0AFB8	NTRC_ECOLI	glnG	0.6988533705632031	0.6966141008438321	0.6977337357035176
1027	P0AFC0	NUDB_ECOLI	nudB	0.7139344576243581		0.7139344576243581
1028	P0AFC3	NUOA_ECOLI	nuoA	0.7937176794170256	0.5836451493358287	0.6886814143764272
1029	P0AFC7	NUOB_ECOLI	nuoB	0.9993404951693036	0.933039385017017	0.9661899400931604
1030	P0AFD1	NUOE_ECOLI	nuoE	0.7279051920642459	0.7842654366420327	0.7560853143531393
1031	P0AFD4	NUOH_ECOLI	nuoH	0.6418062000720781	0.668875808625639	0.6553410043488586
1032	P0AFD6	NUOI_ECOLI	nuoI	0.8701008764152015	0.8871573795528593	0.8786291279840304
1033	P0AFE4	NUOK_ECOLI	nuoK	0.6046690953160765		0.6046690953160765
1034	P0AFE8	NUOM_ECOLI	nuoM	2	0.726757825974466	1.363378912987233
1035	P0AFF2	NUPC_ECOLI	nupC	0.6223422797584068	0.7860306815762993	0.704186480667353
1036	P0AFF6	NUSA_ECOLI	nusA	0.9284467010752898	0.696874875360103	0.8126607882176964
1037	P0AFG0	NUSG_ECOLI	nusG	0.7542588601805259	0.6437660145097504	0.6990124373451381
1038	P0AFG3	ODO1_ECOLI	sucA	0.7104224689166657	0.6845250044773097	0.6974737366969876
1039	P0AFG6	ODO2_ECOLI	sucB	0.7010538628216767	0.8873955344168015	0.7942246986192392
1040	P0AFG8	ODP1_ECOLI	aceE	0.7129377962438126	0.7448437010769621	0.7288907486603873
1041	P0AFH0	OGT_ECOLI	ogt	0.6849876711878603	0.7075	0.6962438355939302
1042	P0AFH2	OPPB_ECOLI	oppB	0.486263103424026	0.6067571244924564	0.5465101139582412
1043	P0AFH6	OPPC_ECOLI	oppC	0.4165147522616654	0.6175598564936403	0.5170373043776528
1044	P0AFH8	OSMY_ECOLI	osmY	0.6852493507317369	0.7079977651947209	0.696623557963229
1045	P0AFI2	PARC_ECOLI	parC	0.9182011250896828	0.685236000487197	0.8017185627884399
1046	P0AFI5	PBP7_ECOLI	pbpG	0.5798353046917203	0.6400352519446565	0.6099352783181884
1047	P0AFI7	PDXH_ECOLI	pdxH	0.7628476951543498	0.7075	0.735173847577175
1048	P0AFI9	PERM_ECOLI	perM	2	0.8899116185716122	1.444955809285806
1049	P0AFJ1	PHNA_ECOLI	phnA	0.5737566975680104	1.053552182325111	0.8136544399465605
1050	P0AFJ5	PHOB_ECOLI	phoB	0.7063095875758967	0.8438880590141362	0.7750988232950164
1051	P0AFJ7	PITA_ECOLI	pitA	0.8045677305160345	0.9091557725506	0.8568617515333172
1052	P0AFK0	PMBA_ECOLI	pmbA	0.917996260995725	1.299076475599355	1.10853636829754
1053	P0AFK4	POTB_ECOLI	potB	0.5378794719057226	0.6326796531197867	0.5852795625127547
1054	P0AFK6	POTC_ECOLI	potC	0.7024699149735268	0.6095160616380186	0.6559929883057727
1055	P0AFK9	POTD_ECOLI	potD	0.6862466362265774	0.7796197432475204	0.7329331897370489
1056	P0AFL3	PPIA_ECOLI	ppiA	0.724892410549628	0.7594429257781514	0.7421676681638898
1057	P0AFL6	PPX_ECOLI	ppx	0.6773638589091227	0.4622695575068884	0.5698167082080056
1058	P0AFM2	PROX_ECOLI	proX	0.7244178903566391	0.6495791867306747	0.6869985385436569
1059	P0AFM6	PSPA_ECOLI	pspA	0.7016953413482441	2	1.350847670674122
1060	P0AFM9	PSPB_ECOLI	pspB	0.7735994913564566	0.6729928568894025	0.7232961741229296
1061	P0AFN2	PSPC_ECOLI	pspC	0.6337602281551731	0.7219941973053446	0.6778772127302588
1062	P0AFP4	YBBO_ECOLI	ybbO	0.7461092632950661	0.675539195162612	0.710824229228839
1063	P0AFP6	GCH1L_ECOLI	ybgI	0.8014075952017939	0.8239868339674643	0.8126972145846292
1064	P0AFP9	YBHR_ECOLI	ybhR	0.5731731031205282	0.816604058329709	0.6948885807251186
1065	P0AFQ7	YCFH_ECOLI	ycfH	0.6910684032351685	0.6432605642678714	0.6671644837515199
1066	P0AFR0	RSSA_ECOLI	rssA	0.644726847052061	0.7075	0.6761134235260304
1067	P0AFR2	DAUA_ECOLI	dauA	0.5436175901824613	0.6330475493956041	0.5883325697890327
1068	P0AFR4	YCIO_ECOLI	yciO	1.033748036129785	0.7741303509927829	0.9039391935612842
1069	P0AFS3	FOLM_ECOLI	folM	0.726275263619289	0.9630691942823424	0.8446722289508157
1070	P0AFS9	MEPM_ECOLI	mepM	0.1337892461876236	0.1348836645480952	0.1343364553678594
1071	P0AFT2	YECS_ECOLI	yecS	0.6788977265205312	0.7580222583724854	0.7184599924465083
1072	P0AFT5	BTSR_ECOLI	btsR	0.7538128321972299	0.6861862329822082	0.719999532589719
1073	P0AFU2	YFBS_ECOLI	yfbS	0.6839457925009867		0.6839457925009867
1074	P0AFU4	GLRR_ECOLI	glrR	0.6810165777457236	0.7117213184620095	0.6963689481038665
1075	P0AFU8	RISA_ECOLI	ribC	0.9367842707770174	0.6916143448434632	0.8141993078102403
1076	P0AFV4	MEPS_ECOLI	mepS	0.2111489066596787	0.2938077267528929	0.2524783167062858
1077	P0AFW0	RFAH_ECOLI	rfaH	0.5645129794065222	0.496880516572778	0.53069674798965
1078	P0AFW4	RNK_ECOLI	rnk	0.5019681649742315		0.5019681649742315
1079	P0AFW8	ROF_ECOLI	rof	0.399084314781531		0.399084314781531
1080	P0AFX0	HPF_ECOLI	hpf	1.136337299323891	0.8590142121759109	0.997675755749901
1081	P0AFX4	RSD_ECOLI	rsd	0.7548385561190744	1.096040564146374	0.925439560132724
1082	P0AFX7	RSEA_ECOLI	rseA	0.7075	0.3036972074279478	0.5055986037139739
1083	P0AFX9	RSEB_ECOLI	rseB	0.7422211130787247	1.170887859318145	0.956554486198435
1084	P0AFY2	SANA_ECOLI	sanA	0.6738483308177572	0.8009322496461946	0.7373902902319759
1085	P0AFY6	SBMA_ECOLI	sbmA	0.7244531501701019	0.7034984459931708	0.7139757980816364
1086	P0AFY8	SEQA_ECOLI	seqA	0.6405532181806974	0.7216295167541641	0.6810913674674308
1087	P0AFZ1	SSEB_ECOLI	sseB	0.7069287473865836	0.8462724813770027	0.7766006143817932
1088	P0AFZ3	SSPB_ECOLI	sspB	0.9224981682080458	0.7298776334281665	0.8261879008181061
1089	P0AG00	WZZE_ECOLI	wzzE	0.7154735092436522	0.6988616497081164	0.7071675794758843
1090	P0AG03	UBIX_ECOLI	ubiX	0.7824720673214008	0.6811978230549105	0.7318349451881556
1091	P0AG07	RPE_ECOLI	rpe	0.7399965073069591	1.09528289407288	0.9176397006899196
1092	P0AG14	SOHB_ECOLI	sohB	1.09331531539337	0.6784235592762964	0.8858694373348331
1093	P0AG16	PUR1_ECOLI	purF	0.6139578468286111	1.028498225789196	0.8212280363089035
1094	P0AG18	PURE_ECOLI	purE	0.7358471887455653	0.6603996850690067	0.698123436907286
1095	P0AG20	RELA_ECOLI	relA	0.6669832799937214	0.6890732120007975	0.6780282459972595
1096	P0AG24	SPOT_ECOLI	spoT	0.8937690700139623	1.046716882588911	0.9702429763014369
1097	P0AG27	YIBN_ECOLI	yibN	0.7343065586103702	0.7512437863846568	0.7427751724975136
1098	P0AG30	RHO_ECOLI	rho	0.6976819878758413	1.126982595634323	0.912332291755082
1099	P0AG34	RHTB_ECOLI	rhtB	0.2605421251389877		0.2605421251389877
1100	P0AG38	RHTC_ECOLI	rhtC	0.3378316493382066		0.3378316493382066
1101	P0AG40	RIBF_ECOLI	ribF	0.8239599290404065	0.678977385024988	0.7514686570326972
1102	P0AG44	RL17_ECOLI	rplQ	0.9312377836523116	0.8535509693636417	0.8923943765079767
1103	P0AG48	RL21_ECOLI	rplU	0.7907639907054748	0.8484286752318274	0.8195963329686511
1104	P0AG51	RL30_ECOLI	rpmD	0.7200272618071519	0.6948265369449038	0.7074268993760279
1105	P0AG55	RL6_ECOLI	rplF	0.8208321741925411	0.7799462437841621	0.8003892089883515
1106	P0AG59	RS14_ECOLI	rpsN	0.4484662042607812	0.7191409196276493	0.5838035619442152
1107	P0AG63	RS17_ECOLI	rpsQ	1.05839438996422	0.7275769136213817	0.892985651792801
1108	P0AG67	RS1_ECOLI	rpsA	0.8454307791223525	0.7505201437211848	0.7979754614217687
1109	P0AG71	RMUC_ECOLI	rmuC	0.6525435424721883	2	1.326271771236094
1110	P0AG76	SBCD_ECOLI	sbcD	0.6309521168535223	0.6423773887245148	0.6366647527890186
1111	P0AG78	SUBI_ECOLI	sbp	0.7199817762006757	0.7124942901744057	0.7162380331875406
1112	P0AG80	UGPB_ECOLI	ugpB	1.420176042256024	2	1.710088021128012
1113	P0AG82	PSTS_ECOLI	pstS	0.7982157994828195	0.8295031929508512	0.8138594962168353
1114	P0AG84	YGHA_ECOLI	yghA	0.7276183356537078	0.6859253851588903	0.7067718604062991
1115	P0AG86	SECB_ECOLI	secB	0.7268350433522605	0.8422394490386842	0.7845372461954723
1116	P0AG90	SECD_ECOLI	secD	0.6884079357422099	0.7376302199557373	0.7130190778489736
1117	P0AG93	SECF_ECOLI	secF	0.5705473114944207	0.725457617602238	0.6480024645483293
1118	P0AG99	SECG_ECOLI	secG	0.9803931121842218	2	1.490196556092111
1119	P0AGA2	SECY_ECOLI	secY	0.6007964427728996	0.6759712818884762	0.6383838623306879
1120	P0AGA6	UHPA_ECOLI	uhpA	0.6592600537599211	0.6982810695568886	0.6787705616584049
1121	P0AGB0	SERB_ECOLI	serB	0.732100556370559	0.7933713690862108	0.762735962728385
1122	P0AGB6	RPOE_ECOLI	rpoE	0.5734447489736747	0.9273966173773944	0.7504206831755346
1123	P0AGC0	UHPT_ECOLI	uhpT	0.9790660868895948		0.9790660868895948
1124	P0AGC3	SLT_ECOLI	slt	0.7123646014835925	0.7369326532247549	0.7246486273541737
1125	P0AGC5	MLTF_ECOLI	mltF	0.355913093782948	0.7306579095800799	0.5432855016815139
1126	P0AGC7	SMP_ECOLI	ytjB	0.6710582116918172	0.4772017359178732	0.5741299738048452
1127	P0AGD1	SODC_ECOLI	sodC	2	0.7724808810831398	1.38624044054157
1128	P0AGD3	SODF_ECOLI	sodB	1.01419888510898	0.7981287011297578	0.9061637931193688
1129	P0AGD7	SRP54_ECOLI	ffh	0.7008730422639462	0.7810394117531237	0.740956227008535
1130	P0AGE0	SSB_ECOLI	ssb	0.7671652692100263	0.7753972306698699	0.7712812499399481
1131	P0AGE4	SSTT_ECOLI	sstT	0.660117563946337	0.6785178857481091	0.6693177248472231
1132	P0AGE6	CHRR_ECOLI	chrR	0.7348082880740384	0.7038825255790022	0.7193454068265204
1133	P0AGE9	SUCD_ECOLI	sucD	0.724970624499045	0.7750218825947097	0.7499962535468774
1134	P0AGF2	CSDE_ECOLI	csdE	0.6720401722687972	1.451877782212508	1.061958977240653
1135	P0AGG0	THIL_ECOLI	thiL	1.185336335905646	0.7494387913881714	0.9673875636469088
1136	P0AGG2	TESB_ECOLI	tesB	0.7926931224703174	0.7038999421909047	0.748296532330611
1137	P0AGG4	THIO2_ECOLI	trxC	0.5559027078466564	0.5427530734787448	0.5493278906627006
1138	P0AGG8	TLDD_ECOLI	tldD	1.529144517385672	0.6757481952976773	1.102446356341675
1139	P0AGH1	YHHJ_ECOLI	yhhJ	0.639991364897148	0.6127873749178063	0.6263893699074772
1140	P0AGH8	PSTC_ECOLI	pstC	0.6957021530269576	0.9261936218020276	0.8109478874144926
1141	P0AGI1	RBSC_ECOLI	rbsC	0.654289575124147	0.7075	0.6808947875620734
1142	P0AGI8	TRKA_ECOLI	trkA	1.06864730617775	0.6898982711032283	0.8792727886404892
1143	P0AGJ2	TRMH_ECOLI	trmH	0.9186641857928816	0.7296349291268169	0.8241495574598492
1144	P0AGJ5	YFIF_ECOLI	yfiF	0.7466325118023682	0.6117200040542751	0.6791762579283216
1145	P0AGJ7	TRML_ECOLI	trmL	0.9052679956551888	0.774958851361888	0.8401134235085383
1146	P0AGJ9	SYY_ECOLI	tyrS	0.736219290140786	0.7930583803699768	0.7646388352553815
1147	P0AGK1	UBIA_ECOLI	ubiA	0.536766595036755	0.5600179103096466	0.5483922526732008
