# Generated by runscripts/reconstruction/polycistronic_rnas/create_tu_files.py on Fri Feb  5 17:21:03 2021 
"id"	"type"	"modified_forms"	"gene_set"	"monomer_set"
"EG10653_EG10655_EG10654_EG10188_RNA"	"mRNA"	[]	["EG10653", "EG10655", "EG10654", "EG10188"]	["NIRB-MONOMER", "NIRD-MONOMER", "NIRC-MONOMER", "SIROHEMESYN-MONOMER"]
"EG10660_EG10661_EG12360_RNA"	"mRNA"	[]	["EG10660", "EG10661", "EG12360"]	["NRDA-MONOMER", "NRDB-MONOMER", "EG12360-MONOMER"]
"EG10727_EG11401_RNA"	"mRNA"	[]	["EG10727", "EG11401"]	["ALKAPHOSPHA-MONOMER", "EG11401-MONOMER"]
"EG10728_EG10733_RNA"	"mRNA"	[]	["EG10728", "EG10733"]	["PHOB-MONOMER", "PHOR-MONOMER"]
"EG11345_EG11314_RNA"	"mRNA"	[]	["EG11345", "EG11314"]	["EG11345-MONOMER", "ASL-MONOMER"]
"EG10795_EG10792_RNA"	"mRNA"	[]	["EG10795", "EG10792"]	["AICARTRANSIMPCYCLO-CPLX", "GLYCRIBONUCSYN-MONOMER"]
"EG10798_EG10799_RNA"	"mRNA"	[]	["EG10798", "EG10799"]	["AIRS-MONOMER", "GART-MONOMER"]
"EG10843_EG10842_RNA"	"mRNA"	[]	["EG10843", "EG10842"]	["PD00221", "PD00222"]
"EG11274_EG11028_EG11027_EG11026_EG11025_EG11024_RNA"	"mRNA"	[]	["EG11274", "EG11028", "EG11027", "EG11026", "EG11025", "EG11024"]	["EG11274-MONOMER", "ANTHRANSYNCOMPI-MONOMER", "ANTHRANSYNCOMPII-MONOMER", "PRAI-IGPS", "TRYPSYN-BPROTEIN", "TRYPSYN-APROTEIN"]
"EG10029_EG10037_RNA"	"mRNA"	[]	["EG10029", "EG10037"]	["PD00230", "EG10037-MONOMER"]
"EG10191_EG10190_EG10189_RNA"	"mRNA"	[]	["EG10191", "EG10190", "EG10189"]	["ALPHACOMP-MONOMER", "BETACOMP-MONOMER", "PAPSSULFOTRANS-MONOMER"]
"EG10793_EG10796_RNA"	"mRNA"	[]	["EG10793", "EG10796"]	["PURE-MONOMER", "PURK-MONOMER"]
"EG11276_EG11005_EG11006_RNA"	"mRNA"	[]	["EG11276", "EG11005", "EG11006"]	["EG11276-MONOMER", "TRYPTOPHAN-MONOMER", "TNAB-MONOMER"]
"EG11890_EG11889_RNA"	"mRNA"	[]	["EG11890", "EG11889"]	["EG11890-MONOMER", "EG11889-MONOMER"]
"EG11380_EG11379_G0-10588_EG10049_RNA"	"mRNA"	[]	["EG11380", "EG11379", "G0-10588", "EG10049"]	["APPC-MONOMER", "APPB-MONOMER", "MONOMER0-2817", "APPA-MONOMER"]
"EG10178_EG10179_EG10180_EG10181_EG10182_RNA"	"mRNA"	[]	["EG10178", "EG10179", "EG10180", "EG10181", "EG10182"]	["CYOA-MONOMER", "CYOB-MONOMER", "CYOC-MONOMER", "CYOD-MONOMER", "HEMEOSYN-MONOMER"]
"EG10979_EG10980_EG10981_EG10982_RNA"	"mRNA"	[]	["EG10979", "EG10980", "EG10981", "EG10982"]	["E1O-MONOMER", "E2O-MONOMER", "SUCCCOASYN-BETA", "SUCCCOASYN-ALPHA"]
"EG10134_EG10135_RNA"	"mRNA"	[]	["EG10134", "EG10135"]	["CARBPSYN-SMALL", "CARBPSYN-LARGE"]
"EG11669_EG11670_EG11671_EG11672_RNA"	"mRNA"	[]	["EG11669", "EG11670", "EG11671", "EG11672"]	["ATOD-MONOMER", "ATOA-MONOMER", "EG11671-MONOMER", "ACETYL-COA-ACETYLTRANSFER-MONOMER"]
"EG10111_EG10110_EG10109_RNA"	"mRNA"	[]	["EG10111", "EG10110", "EG10109"]	["PD00251", "BADH-MONOMER", "CHD-MONOMER"]
"EG10118_EG10121_EG10119_EG10120_RNA"	"mRNA"	[]	["EG10118", "EG10121", "EG10119", "EG10120"]	["BIOTIN-SYN-MONOMER", "7KAPSYN-MONOMER", "EG10119-MONOMER", "DETHIOBIOTIN-SYN-MONOMER"]
"EG10379_EG10377_EG10380_RNA"	"mRNA"	[]	["EG10379", "EG10377", "EG10380"]	["GLUC1PADENYLTRANS-MONOMER", "GLYCOGENSYN-MONOMER", "GLYCOPHOSPHORYL-MONOMER"]
"EG10558_EG10528_EG10559_RNA"	"mRNA"	[]	["EG10558", "EG10528", "EG10559"]	["MALK-MONOMER", "EG10528-MONOMER", "EG10559-MONOMER"]
"EG10989_EG10990_EG10991_EG11172_G7627_G7626_G7624_RNA"	"mRNA"	[]	["EG10989", "EG10990", "EG10991", "EG11172", "G7627", "G7626", "G7624"]	["PD00268", "THREDEHYDCAT-MONOMER", "TDCC-MONOMER", "PROPKIN-MONOMER", "KETOBUTFORMLY-INACT-MONOMER", "G7626-MONOMER", "LSERINEDEAM3-MONOMER"]
"EG10252_EG10253_RNA"	"mRNA"	[]	["EG10252", "EG10253"]	["EG10252-MONOMER", "EG10253-MONOMER"]
"EG10352_EG10349_EG10350_EG10355_EG10353_RNA"	"mRNA"	[]	["EG10352", "EG10349", "EG10350", "EG10355", "EG10353"]	["FUCP-MONOMER", "FUCISOM-MONOMER", "FUCULOKIN-MONOMER", "EG10355-MONOMER", "PD00444"]
"EG10577_EG10578_RNA"	"mRNA"	[]	["EG10577", "EG10578"]	["ALPHAGALACTOSID-MONOMER", "MELB-MONOMER"]
"EG10563_EG10564_RNA"	"mRNA"	[]	["EG10563", "EG10564"]	["MALX-MONOMER", "EG10564-MONOMER"]
"G8210_EG10969_EG10970_EG10971_EG10972_EG10974_EG10973_RNA"	"mRNA"	[]	["G8210", "EG10969", "EG10970", "EG10971", "EG10972", "EG10974", "EG10973"]	["G8210-MONOMER", "GUTA-MONOMER", "GUTB-MONOMER", "SORB6PDEHYDROG-MONOMER", "PD00345", "PD00283", "EG10973-MONOMER"]
"EG10348_EG10351_RNA"	"mRNA"	[]	["EG10348", "EG10351"]	["FUCPALDOL-MONOMER", "LACTALDREDUCT-MONOMER"]
"EG10176_EG10175_EG10177_RNA"	"mRNA"	[]	["EG10176", "EG10175", "EG10177"]	["CARBODEHYDRAT-MONOMER", "CYANLY-MONOMER", "CYNX-MONOMER"]
"EG10195_EG10197_EG10198_EG10183_EG10193_RNA"	"mRNA"	[]	["EG10195", "EG10197", "EG10198", "EG10183", "EG10193"]	["CYSP-MONOMER", "CYST-MONOMER", "CYSW-MONOMER", "CYSA-MONOMER", "ACSERLYB-MONOMER"]
"EG10186_EG10194_EG10185_RNA"	"mRNA"	[]	["EG10186", "EG10194", "EG10185"]	["CYSD-MONOMER", "CYSN-MONOMER", "ADENYLYLSULFKIN-MONOMER"]
"EG10250_EG10249_RNA"	"mRNA"	[]	["EG10250", "EG10249"]	["DSDX-MONOMER", "DSERDEAM-MONOMER"]
"EG10286_EG10287_EG10288_EG10289_EG10290_RNA"	"mRNA"	[]	["EG10286", "EG10287", "EG10288", "EG10289", "EG10290"]	["EG10286-MONOMER", "FECB-MONOMER", "FECC-MONOMER", "FECD-MONOMER", "FECE-MONOMER"]
"EG10474_EG10475_EG10476_EG10477_EG10478_EG10479_EG10480_EG10481_G7414_RNA"	"mRNA"	[]	["EG10474", "EG10475", "EG10476", "EG10477", "EG10478", "EG10479", "EG10480", "EG10481", "G7414"]	["EG10474-MONOMER", "HYCBSMALL-MONOMER", "HYCC-MONOMER", "HYCD-MONOMER", "HYCELARGE-MONOMER", "HYCF-MONOMER", "HYCG-MONOMER", "EG10481-MONOMER", "G7414-MONOMER"]
"EG10483_EG10484_EG10485_EG10486_EG10487_RNA"	"mRNA"	[]	["EG10483", "EG10484", "EG10485", "EG10486", "EG10487"]	["EG10483-MONOMER", "EG10484-MONOMER", "EG10485-MONOMER", "EG10486-MONOMER", "EG10487-MONOMER"]
"EG10646_EG10643_RNA"	"mRNA"	[]	["EG10646", "EG10643"]	["NARX-MONOMER", "NARL-MONOMER"]
"EG11227_EG11228_EG11229_RNA"	"mRNA"	[]	["EG11227", "EG11228", "EG11229"]	["FDNG-MONOMER", "FDNH-MONOMER", "FDNI-MONOMER"]
"G7990_EG10337_EG10336_RNA"	"mRNA"	[]	["G7990", "EG10337", "EG10336"]	["FRUB-MONOMER", "1-PFK-MONOMER", "FRUA-MONOMER"]
"EG10293_EG10262_RNA"	"mRNA"	[]	["EG10293", "EG10262"]	["EG10293-MONOMER", "ENTD-MONOMER"]
"EG10261_EG10263_EG10260_EG10259_EG11105_RNA"	"mRNA"	[]	["EG10261", "EG10263", "EG10260", "EG10259", "EG11105"]	["ENTC-MONOMER", "ENTE-MONOMER", "ENTB-MONOMER", "ENTA-MONOMER", "EG11105-MONOMER"]
"EG10593_EG10592_EG10594_RNA"	"mRNA"	[]	["EG10593", "EG10592", "EG10594"]	["MGLB-MONOMER", "MGLA-MONOMER", "MGLC-MONOMER"]
"EG12419_G7128_EG12414_EG12415_EG12416_EG12417_RNA"	"mRNA"	[]	["EG12419", "G7128", "EG12414", "EG12415", "EG12416", "EG12417"]	["TAGAALDOL2-MONOMER", "G7128-MONOMER", "GATA-MONOMER", "GATB-MONOMER", "GATC-MONOMER", "GALACTITOLPDEHYD-MONOMER"]
"EG11442_EG10371_EG11810_RNA"	"mRNA"	[]	["EG11442", "EG10371", "EG11810"]	["GCVT-MONOMER", "GCVH-MONOMER", "GCVP-MONOMER"]
"EG10396_EG10398_EG11517_RNA"	"mRNA"	[]	["EG10396", "EG10398", "EG11517"]	["GLPF-MONOMER", "GLYCEROL-KIN-MONOMER", "EG11517-MONOMER"]
"EG10672_EG10269_RNA"	"mRNA"	[]	["EG10672", "EG10269"]	["OMPR-MONOMER", "ENVZ-MONOMER"]
"EG11277_EG10998_EG10999_EG11000_RNA"	"mRNA"	[]	["EG11277", "EG10998", "EG10999", "EG11000"]	["EG11277-MONOMER", "ASPKINIHOMOSERDEHYDROGI-MONOMER", "HOMOSERKIN-MONOMER", "THRESYN-MONOMER"]
"EG11057_EG11056_RNA"	"mRNA"	[]	["EG11057", "EG11056"]	["EG11057-MONOMER", "EG11056-MONOMER"]
"EG10403_EG10404_EG11514_RNA"	"mRNA"	[]	["EG10403", "EG10404", "EG11514"]	["GLUSYNLARGE-MONOMER", "GLUSYNSMALL-MONOMER", "EG11514-MONOMER"]
"EG10540_EG10538_EG10541_EG10537_EG10536_RNA"	"mRNA"	[]	["EG10540", "EG10538", "EG10541", "EG10537", "EG10536"]	["LIVK-MONOMER", "LIVH-MONOMER", "LIVM-MONOMER", "LIVG-MONOMER", "LIVF-MONOMER"]
"EG11435_EG11434_EG11599_RNA"	"mRNA"	[]	["EG11435", "EG11434", "EG11599"]	["PD00364", "PD00365", "EG11599-MONOMER"]
"EG10615_EG10616_EG11965_RNA"	"mRNA"	[]	["EG10615", "EG10616", "EG11965"]	["MTLA-MONOMER", "MANNPDEHYDROG-MONOMER", "PD00369"]
"EG10567_EG10568_EG10569_RNA"	"mRNA"	[]	["EG10567", "EG10568", "EG10569"]	["MANX-MONOMER", "MANY-MONOMER", "MANZ-MONOMER"]
"EG11327_EG11326_RNA"	"mRNA"	[]	["EG11327", "EG11326"]	["CODB-MONOMER", "CYTDEAM-MONOMER"]
"EG11781_EG11945_EG11946_EG11947_EG11948_EG11949_EG11950_RNA"	"mRNA"	[]	["EG11781", "EG11945", "EG11946", "EG11947", "EG11948", "EG11949", "EG11950"]	["CYTOCHROMEC552-MONOMER", "CYTOCHROMEC-MONOMER", "NRFC-MONOMER", "NRFD-MONOMER", "EG11948-MONOMER", "EG11949-MONOMER", "EG11950-MONOMER"]
"EG10713_EG10714_EG11283_EG10715_EG10716_EG10717_EG10718_EG10719_EG10720_EG10721_EG10722_EG10723_EG10724_EG10725_RNA"	"mRNA"	[]	["EG10713", "EG10714", "EG11283", "EG10715", "EG10716", "EG10717", "EG10718", "EG10719", "EG10720", "EG10721", "EG10722", "EG10723", "EG10724", "EG10725"]	["PHNC-MONOMER", "PHND-MONOMER", "PHNE-MONOMER", "EG10715-MONOMER", "EG10716-MONOMER", "EG10717-MONOMER", "EG10718-MONOMER", "EG10719-MONOMER", "PHNK-MONOMER", "PHNL-MONOMER", "EG10722-MONOMER", "EG10723-MONOMER", "EG10724-MONOMER", "EG10725-MONOMER"]
"EG10734_EG10784_EG10782_EG10783_EG10735_RNA"	"mRNA"	[]	["EG10734", "EG10784", "EG10782", "EG10783", "EG10735"]	["PSTS-MONOMER", "PSTC-MONOMER", "PSTA-MONOMER", "PSTB-MONOMER", "EG10735-MONOMER"]
"EG10959_EG10960_RNA"	"mRNA"	[]	["EG10959", "EG10960"]	["ARGDECARBOXBIO-MONOMER", "AGMATIN-MONOMER"]
"EG10421_EG10420_RNA"	"mRNA"	[]	["EG10421", "EG10420"]	["IMP-DEHYDROG-MONOMER", "GMP-SYN-MONOMER"]
"EG10817_EG10814_EG10816_EG10815_EG10818_EG10819_RNA"	"mRNA"	[]	["EG10817", "EG10814", "EG10816", "EG10815", "EG10818", "EG10819"]	["EG10817-MONOMER", "RBSA-MONOMER", "RBSC-MONOMER", "RBSB-MONOMER", "RIBOKIN-MONOMER", "PD03867"]
"G7107_G7106_G7105_G7104_G7103_RNA"	"mRNA"	[]	["G7107", "G7106", "G7105", "G7104", "G7103"]	["G7107-MONOMER", "G7106-MONOMER", "G7105-MONOMER", "G7104-MONOMER", "G7103-MONOMER"]
"EG10342_EG10339_EG10347_RNA"	"mRNA"	[]	["EG10342", "EG10339", "EG10347"]	["EG10342-MONOMER", "EG10339-MONOMER", "EG10347-MONOMER"]
"EG11815_EG11814_EG12195_RNA"	"mRNA"	[]	["EG11815", "EG11814", "EG12195"]	["EG11815-MONOMER", "TORA-MONOMER", "EG12195-MONOMER"]
"EG12127_EG11402_RNA"	"mRNA"	[]	["EG12127", "EG11402"]	["TREB-MONOMER", "TRE6PHYDRO-MONOMER"]
"EG10053_EG10052_EG10055_RNA"	"mRNA"	[]	["EG10053", "EG10052", "EG10055"]	["RIBULOKIN-MONOMER", "ARABISOM-MONOMER", "RIBULPEPIM-MONOMER"]
"EG10279_EG10278_RNA"	"mRNA"	[]	["EG10279", "EG10278"]	["FADB-MONOMER", "FADA-MONOMER"]
"EG10401_EG10399_RNA"	"mRNA"	[]	["EG10401", "EG10399"]	["GLPT-MONOMER", "GLYCPDIESTER-PERI-MONOMER"]
"EG11868_EG11867_EG11866_RNA"	"mRNA"	[]	["EG11868", "EG11867", "EG11866"]	["RHAMNULOKIN-MONOMER", "RHAMNISOM-MONOMER", "RHAMNULPALDOL-MONOMER"]
"EG10674_EG10675_EG10676_EG10677_EG10678_RNA"	"mRNA"	[]	["EG10674", "EG10675", "EG10676", "EG10677", "EG10678"]	["OPPA-MONOMER", "OPPB-MONOMER", "OPPC-MONOMER", "OPPD-MONOMER", "OPPF-MONOMER"]
"EG10512_EG10993_RNA"	"mRNA"	[]	["EG10512", "EG10993"]	["AKBLIG-MONOMER", "THREODEHYD-MONOMER"]
"EG10257_EG10256_RNA"	"mRNA"	[]	["EG10257", "EG10256"]	["PGLUCONDEHYDRAT-MONOMER", "KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER"]
"EG12629_EG12631_RNA"	"mRNA"	[]	["EG12629", "EG12631"]	["GLUCONOKINII-MONOMER", "GNTU-MONOMER"]
"EG11703_EG11704_RNA"	"mRNA"	[]	["EG11703", "EG11704"]	["EG11703-MONOMER", "ACRB-MONOMER"]
"EG10266_EG10267_RNA"	"mRNA"	[]	["EG10266", "EG10267"]	["EG10266-MONOMER", "ACRF-MONOMER"]
"EG11758_EG11757_EG11363_EG11281_EG10595_EG10438_EG10437_EG10436_EG10435_RNA"	"mRNA"	[]	["EG11758", "EG11757", "EG11363", "EG11281", "EG10595", "EG10438", "EG10437", "EG10436", "EG10435"]	["EG11758-MONOMER", "EG11757-MONOMER", "NACMURLALAAMI2-MONOMER", "EG11281-MONOMER", "EG10595-MONOMER", "EG10438-MONOMER", "EG10437-MONOMER", "EG10436-MONOMER", "EG10435-MONOMER"]
"EG10041_EG10042_RNA"	"mRNA"	[]	["EG10041", "EG10042"]	["EG10041-MONOMER", "EG10042-MONOMER"]
"EG10045_EG11135_RNA"	"mRNA"	[]	["EG10045", "EG11135"]	["ANSA-MONOMER", "NICOTINAMID-MONOMER"]
"EG12235_EG12236_EG12237_RNA"	"mRNA"	[]	["EG12235", "EG12236", "EG12237"]	["EG12235-MONOMER", "ARSF-MONOMER", "EG12237-MONOMER"]
"EG10086_EG10085_RNA"	"mRNA"	[]	["EG10086", "EG10085"]	["ASCF-MONOMER", "EG10085-MONOMER"]
"EG10106_EG10099_EG10102_EG10103_EG10105_EG10098_EG10104_EG10101_EG10100_RNA"	"mRNA"	[]	["EG10106", "EG10099", "EG10102", "EG10103", "EG10105", "EG10098", "EG10104", "EG10101", "EG10100"]	["EG10106-MONOMER", "ATPB-MONOMER", "ATPE-MONOMER", "ATPF-MONOMER", "ATPH-MONOMER", "ATPA-MONOMER", "ATPG-MONOMER", "ATPD-MONOMER", "ATPC-MONOMER"]
"EG11617_EG11618_RNA"	"mRNA"	[]	["EG11617", "EG11618"]	["BAES-MONOMER", "BAER-MONOMER"]
"EG11615_EG11614_RNA"	"mRNA"	[]	["EG11615", "EG11614"]	["BASR-MONOMER", "BASS-MONOMER"]
"EG10127_EG10129_EG10128_RNA"	"mRNA"	[]	["EG10127", "EG10129", "EG10128"]	["BTUC-MONOMER", "BTUE-MONOMER", "BTUD-MONOMER"]
"EG11561_EG11560_EG11559_EG11558_EG11557_EG12608_RNA"	"mRNA"	[]	["EG11561", "EG11560", "EG11559", "EG11558", "EG11557", "EG12608"]	["CAIT-MONOMER", "CROBETREDUCT-MONOMER", "CARNDEHYDRA-MONOMER", "CAIC-MONOMER", "CARNRACE-MONOMER", "CAIE-MONOMER"]
"EG10140_EG10141_EG10142_EG10143_EG10144_EG12198_RNA"	"mRNA"	[]	["EG10140", "EG10141", "EG10142", "EG10143", "EG10144", "EG12198"]	["CELA-MONOMER", "CELB-MONOMER", "CELC-MONOMER", "EG10143-MONOMER", "EG10144-MONOMER", "EG12198-MONOMER"]
"EG12402_EG12403_RNA"	"mRNA"	[]	["EG12402", "EG12403"]	["EG12402-MONOMER", "EG12403-MONOMER"]
"EG11217_EG11218_EG10730_EG10145_RNA"	"mRNA"	[]	["EG11217", "EG11218", "EG10730", "EG10145"]	["EG11217-MONOMER", "CREB-MONOMER", "CREC-MONOMER", "EG10145-MONOMER"]
"EG11405_EG10012_RNA"	"mRNA"	[]	["EG11405", "EG10012"]	["CYDD-MONOMER", "CYDC-MONOMER"]
"EG11407_EG11408_RNA"	"mRNA"	[]	["EG11407", "EG11408"]	["DALADEHYDROGA-MONOMER", "ALARACECAT-MONOMER"]
"EG10205_EG10658_RNA"	"mRNA"	[]	["EG10205", "EG10658"]	["DIHYDRODIPICSYN-MONOMER", "EG10658-MONOMER"]
"EG10211_EG11068_RNA"	"mRNA"	[]	["EG10211", "EG11068"]	["EG10211-MONOMER", "EG11068-MONOMER"]
"EG11440_EG11268_RNA"	"mRNA"	[]	["EG11440", "EG11268"]	["EG11440-MONOMER", "EG11268-MONOMER"]
"EG10235_EG10242_EG10828_RNA"	"mRNA"	[]	["EG10235", "EG10242", "EG10828"]	["PD03831", "EG10242-MONOMER", "EG10828-MONOMER"]
"EG10244_EG10237_EG11214_RNA"	"mRNA"	[]	["EG10244", "EG10237", "EG11214"]	["EG10244-MONOMER", "EG10237-MONOMER", "EG11214-MONOMER"]
"EG10248_EG12625_EG12626_EG12627_EG12628_RNA"	"mRNA"	[]	["EG10248", "EG12625", "EG12626", "EG12627", "EG12628"]	["DPPA-MONOMER", "DPPB-MONOMER", "DPPC-MONOMER", "DPPD-MONOMER", "DPPF-MONOMER"]
"EG11973_EG11972_RNA"	"mRNA"	[]	["EG11973", "EG11972"]	["EG11973-MONOMER", "EG11972-MONOMER"]
"EG10268_EG10673_RNA"	"mRNA"	[]	["EG10268", "EG10673"]	["PD00969", "EG10673-MONOMER"]
"EG10271_EG10272_RNA"	"mRNA"	[]	["EG10271", "EG10272"]	["EG10271-MONOMER", "EG10272-MONOMER"]
"EG10277_EG11317_EG11318_RNA"	"mRNA"	[]	["EG10277", "EG11317", "EG11318"]	["FABH-MONOMER", "MALONYL-COA-ACP-TRANSACYL-MONOMER", "3-OXOACYL-ACP-REDUCT-MONOMER"]
"EG11858_EG11857_EG11856_EG10284_RNA"	"mRNA"	[]	["EG11858", "EG11857", "EG11856", "EG10284"]	["FDOG-MONOMER", "FDOH-MONOMER", "FDOI-MONOMER", "EG10284-MONOMER"]
"EG12101_EG12102_EG12933_RNA"	"mRNA"	[]	["EG12101", "EG12102", "EG12933"]	["EG12101-MONOMER", "FEOB-MONOMER", "EG12933-MONOMER"]
"EG10299_G0-10437_EG10264_EG10297_RNA"	"mRNA"	[]	["EG10299", "G0-10437", "EG10264", "EG10297"]	["EG10299-MONOMER", "MONOMER0-2659", "ENTF-MONOMER", "EG10297-MONOMER"]
"G357_G369_G6562_RNA"	"mRNA"	[]	["G357", "G369", "G6562"]	["G357-MONOMER", "G369-MONOMER", "G6562-MONOMER"]
"G358_G359_G360_G361_G362_G363_G364_G365_G366_RNA"	"mRNA"	[]	["G358", "G359", "G360", "G361", "G362", "G363", "G364", "G365", "G366"]	["FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN", "FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN", "G360-MONOMER", "G361-MONOMER", "FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN", "FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN", "FLGH-FLAGELLAR-L-RING", "FLGI-FLAGELLAR-P-RING", "G366-MONOMER"]
"EG11507_EG11506_RNA"	"mRNA"	[]	["EG11507", "EG11506"]	["EG11507-MONOMER", "EG11506-MONOMER"]
"EG10346_EG10340_EG10345_RNA"	"mRNA"	[]	["EG10346", "EG10340", "EG10345"]	["EG10346-MONOMER", "FTSE-MONOMER", "FTSX-MONOMER"]
"EG11198_EG10382_RNA"	"mRNA"	[]	["EG11198", "EG10382"]	["NAG1P-URIDYLTRANS-MONOMER", "L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER"]
"EG10409_EG10410_RNA"	"mRNA"	[]	["EG10409", "EG10410"]	["GLYQ-MONOMER", "GLYS-MONOMER"]
"EG11398_EG11399_EG11400_RNA"	"mRNA"	[]	["EG11398", "EG11399", "EG11400"]	["EG11398-MONOMER", "EG11399-MONOMER", "EG11400-MONOMER"]
"EG10429_EG10430_EG10433_EG10434_RNA"	"mRNA"	[]	["EG10429", "EG10430", "EG10433", "EG10434"]	["OHMETHYLBILANESYN-MONOMER", "UROGENIIISYN-MONOMER", "HEMX-MONOMER", "EG10434-MONOMER"]
"EG10442_EG10443_RNA"	"mRNA"	[]	["EG10442", "EG10443"]	["EG10442-MONOMER", "EG10443-MONOMER"]
"EG11269_EG10449_EG10447_EG10446_EG10445_EG10450_EG10444_EG10448_EG10451_RNA"	"mRNA"	[]	["EG11269", "EG10449", "EG10447", "EG10446", "EG10445", "EG10450", "EG10444", "EG10448", "EG10451"]	["EG11269-MONOMER", "ATPPHOSRIBOSTRANS-MONOMER", "HISTDEHYD-MONOMER", "HISTPHOSTRANS-MONOMER", "IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER", "GLUTAMIDOTRANS-MONOMER", "PRIBFAICARPISOM-MONOMER", "CYCLASE-MONOMER", "HISTCYCLOPRATPPHOS"]
"EG10458_EG10460_RNA"	"mRNA"	[]	["EG10458", "EG10460"]	["EG10458-MONOMER", "EG10460-MONOMER"]
"EG11676_EG11881_RNA"	"mRNA"	[]	["EG11676", "EG11881"]	["EG11676-MONOMER", "EG11881-MONOMER"]
"EG10468_EG10469_EG10470_EG10471_EG10472_EG10473_RNA"	"mRNA"	[]	["EG10468", "EG10469", "EG10470", "EG10471", "EG10472", "EG10473"]	["HYAA-MONOMER", "HYAB-MONOMER", "HYAC-MONOMER", "EG10471-MONOMER", "EG10472-MONOMER", "EG10473-MONOMER"]
"G7554_EG11799_EG11800_EG11801_EG11802_EG11803_EG11804_EG11805_RNA"	"mRNA"	[]	["G7554", "EG11799", "EG11800", "EG11801", "EG11802", "EG11803", "EG11804", "EG11805"]	["MONOMER0-145", "HYBA-MONOMER", "EG11800-MONOMER", "HYBC-MONOMER", "EG11802-MONOMER", "EG11803-MONOMER", "EG11804-MONOMER", "EG11805-MONOMER"]
"EG11079_EG10492_EG10548_EG11080_EG11081_RNA"	"mRNA"	[]	["EG11079", "EG10492", "EG10548", "EG11080", "EG11081"]	["RIBF-MONOMER", "ILES-MONOMER", "EG10548-MONOMER", "EG11080-MONOMER", "EG11081-MONOMER"]
"EG10516_EG10517_RNA"	"mRNA"	[]	["EG10516", "EG10517"]	["KDPD-MONOMER", "KDPE-MONOMER"]
"EG10520_EG11190_RNA"	"mRNA"	[]	["EG10520", "EG11190"]	["KDOTRANS-MONOMER", "PANTEPADENYLYLTRAN-MONOMER"]
"EG12128_EG11002_RNA"	"mRNA"	[]	["EG12128", "EG11002"]	["EG12128-MONOMER", "THYMIDYLATESYN-MONOMER"]
"EG12362_EG10579_EG12438_EG11368_EG11532_EG12437_RNA"	"mRNA"	[]	["EG12362", "EG10579", "EG12438", "EG11368", "EG11532", "EG12437"]	["MENF-MONOMER", "MEND-MONOMER", "EG12438-MONOMER", "NAPHTHOATE-SYN-MONOMER", "O-SUCCINYLBENZOATE-COA-SYN-MONOMER", "O-SUCCINYLBENZOATE-COA-LIG-MONOMER"]
"EG10596_EG10597_EG10598_RNA"	"mRNA"	[]	["EG10596", "EG10597", "EG10598"]	["EG10596-MONOMER", "EG10597-MONOMER", "EG10598-MONOMER"]
"EG10153_EG10154_RNA"	"mRNA"	[]	["EG10153", "EG10154"]	["EG10153-MONOMER", "EG10154-MONOMER"]
"EG10601_EG10602_EG10146_EG10149_RNA"	"mRNA"	[]	["EG10601", "EG10602", "EG10146", "EG10149"]	["MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN", "MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN", "PROTEIN-CHEA", "CHEW-MONOMER"]
"EG12068_EG12143_EG12067_EG12064_EG12062_EG12061_EG12060_EG12059_EG12058_EG12057_EG12169_EG12055_EG12054_EG12053_EG12052_RNA"	"mRNA"	[]	["EG12068", "EG12143", "EG12067", "EG12064", "EG12062", "EG12061", "EG12060", "EG12059", "EG12058", "EG12057", "EG12169", "EG12055", "EG12054", "EG12053", "EG12052"]	["NAPF-MONOMER", "NAPD-MONOMER", "NAPA-MONOMER", "NAPG-MONOMER", "NAPH-MONOMER", "NAPB-MONOMER", "NAPC-MONOMER", "CCMA-MONOMER", "CCMB-MONOMER", "CCMC-MONOMER", "EG12169-MONOMER", "CCME-MONOMER", "EG12054-MONOMER", "EG12053-MONOMER", "EG12052-MONOMER"]
"EG10648_EG10647_EG10645_EG10644_RNA"	"mRNA"	[]	["EG10648", "EG10647", "EG10645", "EG10644"]	["NARZ-MONOMER", "NARY-MONOMER", "NARW-MONOMER", "NARV-MONOMER"]
"EG11739_EG11740_RNA"	"mRNA"	[]	["EG11739", "EG11740"]	["EG11739-MONOMER", "EG11740-MONOMER"]
"EG12111_EG10510_RNA"	"mRNA"	[]	["EG12111", "EG10510"]	["EG12111-MONOMER", "RPOS-MONOMER"]
