"index"	"gene_id"	"protein_id"	"translation_efficiency"
1466	"EG12211"	"EG12211-MONOMER[c]"	0.00043155623558437784
1467	"EG12212"	"EG12212-MONOMER[i]"	0.00025727390967530224
1468	"EG12213"	"EG12213-MONOMER[i]"	0.000128636954837651
1469	"EG12214"	"EG12214-MONOMER[i]"	0.00016598316753245303
1470	"EG12216"	"EG12216-MONOMER[c]"	0.000313293228717505
1471	"EG12217"	"EG12217-MONOMER[i]"	0.00017843190509738704
1472	"EG12220"	"EG12220-MONOMER[i]"	0.00023086518965757813
1473	"EG12221"	"EG12221-MONOMER[c]"	0.0001493848507792077
1474	"EG12224"	"EG12224-MONOMER[i]"	0.00010996384849025019
1475	"EG12225"	"EG12225-MONOMER[c]"	0.00023086518965757802
1476	"EG12226"	"EG12226-MONOMER[c]"	0.0002308651896575782
1477	"EG12227"	"EG12227-MONOMER[c]"	0.00023086518965757816
1478	"EG12229"	"EG12229-MONOMER[p]"	0.0001120386380844058
1479	"EG12231"	"EG12231-MONOMER[i]"	0.00023086518965757807
1480	"EG12233"	"EG12233-MONOMER[c]"	0.00010581426930193878
1481	"EG12234"	"EG12234-MONOMER[c]"	0.000278021805616859
1482	"EG12235"	"EG12235-MONOMER[c]"	0.00023086518965757813
1483	"EG12237"	"EG12237-MONOMER[c]"	0.0002308651896575782
1484	"EG12238"	"EG12238-MONOMER[c]"	0.000230865189657578
1485	"EG12240"	"EG12240-MONOMER[i]"	0.00023086518965757813
1486	"EG12242"	"EG12242-MONOMER[c]"	9.336553173700485e-05
1487	"EG12243"	"EG12243-MONOMER[c]"	5.186973985389156e-05
1488	"EG12244"	"EG12244-MONOMER[p]"	0.00023086518965757807
1489	"EG12246"	"EG12246-MONOMER[c]"	0.00023086518965757807
1490	"EG12247"	"EG12247-MONOMER[c]"	5.6019319042202915e-05
1491	"EG12248"	"EG12248-MONOMER[i]"	0.00023445122413958983
1492	"EG12251"	"EG12251-MONOMER[i]"	0.00023086518965757824
1493	"EG12252"	"EG12252-MONOMER[c]"	0.0002308651896575782
1494	"EG12254"	"EG12254-MONOMER[p]"	0.00020332938022725512
1495	"EG12256"	"EG12256-MONOMER[i]"	9.958990051947184e-05
1496	"EG12257"	"EG12257-MONOMER[p]"	6.224368782466985e-05
1497	"EG12258"	"EG12258-MONOMER[e]"	8.091679417207081e-05
1498	"EG12259"	"EG12259-MONOMER[i]"	0.00017220753631491998
1499	"EG12260"	"EG12260-MONOMER[i]"	2.074789594155663e-05
1500	"EG12261"	"EG12261-MONOMER[c]"	0.00023086518965757816
1501	"EG12262"	"EG12262-MONOMER[c]"	6.639326701298121e-05
1502	"EG12263"	"EG12263-MONOMER[c]"	9.958990051947184e-05
1503	"EG12264"	"EG12264-MONOMER[i]"	0.00023086518965757816
1504	"EG12265"	"EG12265-MONOMER[i]"	0.00014523527159089633
1505	"EG12267"	"EG12267-MONOMER[i]"	8.92159525486935e-05
1506	"EG12269"	"EG12269-MONOMER[o]"	0.00023086518965757807
1507	"EG12270"	"EG12270-MONOMER[c]"	0.00023086518965757802
1508	"EG12271"	"EG12271-MONOMER[o]"	0.0007946444145616187
1509	"EG12273"	"EG12273-MONOMER[i]"	0.00027802180561685896
1510	"EG12274"	"EG12274-MONOMER[i]"	0.0002308651896575781
1511	"EG12277"	"EG12277-MONOMER[i]"	0.000230865189657578
1512	"EG12278"	"EG12278-MONOMER[c]"	0.0001639083779382974
1513	"EG12279"	"EG12279-MONOMER[c]"	0.0002308651896575779
1514	"EG12280"	"EG12280-MONOMER[c]"	0.0002308651896575782
1515	"EG12282"	"EG12282-MONOMER[i]"	0.00023086518965757826
1516	"EG12283"	"EG12283-MONOMER[p]"	0.0002308651896575782
1517	"EG12285"	"EG12285-MONOMER[c]"	0.00023086518965757826
1518	"EG12286"	"EG12286-MONOMER[c]"	0.0002308651896575782
1519	"EG12287"	"EG12287-MONOMER[c]"	0.000230865189657578
1520	"EG12288"	"EG12288-MONOMER[o]"	0.0002308651896575782
1521	"EG12289"	"EG12289-MONOMER[c]"	0.00023086518965757816
1522	"EG12290"	"EG12290-MONOMER[i]"	0.00023086518965757813
1523	"EG12291"	"EG12291-MONOMER[i]"	0.00023086518965757813
1524	"EG12293"	"EG12293-MONOMER[c]"	0.00023086518965757813
1525	"EG12295"	"EG12295-MONOMER[i]"	0.0002468999617045239
1526	"EG12297"	"EG12297-MONOMER[i]"	3.7346212694801914e-05
1527	"EG12298"	"EG12298-MONOMER[p]"	0.0005186973985389163
1528	"EG12303"	"EG12303-MONOMER[c]"	0.00034441507262984
1529	"EG12308"	"EG12308-MONOMER[c]"	0.0001639083779382974
1530	"EG12309"	"EG12309-MONOMER[c]"	0.0004045839708603546
1531	"EG12310"	"EG12310-MONOMER[c]"	0.00032366717668828334
1532	"EG12311"	"EG12311-MONOMER[c]"	0.00019710501144478795
1533	"EG12312"	"EG12312-MONOMER[c]"	5.6019319042202915e-05
1534	"EG12313"	"EG12313-MONOMER[c]"	0.00028009659521101434
1535	"EG12314"	"EG12314-MONOMER[c]"	0.0004045839708603537
1536	"EG12315"	"EG12315-MONOMER[i]"	0.00023086518965757826
1537	"EG12318"	"EG12318-MONOMER[p]"	0.0004709772378733359
1538	"EG12319"	"EG12319-MONOMER[c]"	0.00035063944141230707
1539	"EG12323"	"EG12323-MONOMER[c]"	0.00023086518965757802
1540	"EG12325"	"EG12325-MONOMER[j]"	0.00023086518965757807
1541	"EG12326"	"EG12326-MONOMER[j]"	0.00023086518965757802
1542	"EG12327"	"EG12327-MONOMER[j]"	0.0002308651896575781
1543	"EG12328"	"EG12328-MONOMER[j]"	0.0002308651896575779
1544	"EG12329"	"EG12329-MONOMER[i]"	6.431847741882555e-05
1545	"EG12330"	"EG12330-MONOMER[c]"	5.3944529448047216e-05
1546	"EG12332"	"EG12332-MONOMER[c]"	0.0004502293419317786
1547	"EG12333"	"EG12333-MONOMER[i]"	8.091679417207089e-05
1548	"EG12334"	"EG12334-MONOMER[p]"	6.431847741882557e-05
1549	"EG12335"	"EG12335-MONOMER[c]"	0.00023086518965757813
1550	"EG12336"	"EG12336-MONOMER[c]"	0.00037138733735386364
1551	"EG12337"	"EG12337-MONOMER[i]"	0.00023086518965757802
1552	"EG12338"	"EG12338-MONOMER[c]"	0.0002308651896575782
1553	"EG12339"	"EG12339-MONOMER[c]"	0.0002308651896575781
1554	"EG12341"	"EG12341-MONOMER[c]"	0.00012448737564933976
1555	"EG12342"	"EG12342-MONOMER[c]"	7.261763579544819e-05
1556	"EG12344"	"EG12344-MONOMER[c]"	0.00023086518965757824
1557	"EG12345"	"EG12345-MONOMER[c]"	0.0005269965569155383
1558	"EG12347"	"EG12347-MONOMER[i]"	0.0001950302218506323
1559	"EG12352"	"EG12352-MONOMER[c]"	0.000591315034334364
1560	"EG12354"	"EG12354-MONOMER[c]"	3.942100228895759e-05
1561	"EG12356"	"EG12356-MONOMER[c]"	0.0002308651896575782
1562	"EG12357"	"EG12357-MONOMER[c]"	0.00023086518965757807
1563	"EG12359"	"EG12359-MONOMER[e]"	0.00023086518965757824
1564	"EG12360"	"EG12360-MONOMER[c]"	6.01688982305142e-05
1565	"EG12363"	"EG12363-MONOMER[e]"	0.0002308651896575779
1566	"EG12364"	"EG12364-MONOMER[c]"	0.0002308651896575781
1567	"EG12365"	"EG12365-MONOMER[c]"	0.00019088064266232097
1568	"EG12366"	"EG12366-MONOMER[c]"	0.00019710501144478803
1569	"EG12370"	"EG12370-MONOMER[c]"	0.0002308651896575782
1570	"EG12371"	"EG12371-MONOMER[s]"	1.0373947970778316e-05
1571	"EG12372"	"EG12372-MONOMER[c]"	8.506637336038222e-05
1572	"EG12373"	"EG12373-MONOMER[c]"	0.0002489747512986795
1573	"EG12374"	"EG12374-MONOMER[c]"	0.00023086518965757813
1574	"EG12375"	"EG12375-MONOMER[i]"	0.0002308651896575782
1575	"EG12376"	"EG12376-MONOMER[i]"	0.00017843190509738707
1576	"EG12378"	"EG12378-MONOMER[c]"	0.00024897475129867947
1577	"EG12379"	"EG12379-MONOMER[c]"	8.506637336038223e-05
1578	"EG12384"	"EG12384-MONOMER[c]"	0.00023086518965757802
1579	"EG12385"	"EG12385-MONOMER[i]"	9.75151109253161e-05
1580	"EG12386"	"EG12386-MONOMER[c]"	0.00023086518965757807
1581	"EG12387"	"EG12387-MONOMER[c]"	0.00023086518965757816
1582	"EG12388"	"EG12388-MONOMER[e]"	0.00023086518965757797
1583	"EG12391"	"EG12391-MONOMER[c]"	0.00023086518965757816
1584	"EG12394"	"EG12394-MONOMER[c]"	0.0004834259754382692
1585	"EG12395"	"EG12395-MONOMER[i]"	6.84680566071369e-05
1586	"EG12396"	"EG12396-MONOMER[i]"	4.7720160665580284e-05
1587	"EG12397"	"EG12397-MONOMER[p]"	0.00023086518965757813
1588	"EG12399"	"EG12399-MONOMER[c]"	0.00020125459063309936
1589	"EG12401"	"EG12401-MONOMER[c]"	0.0002821713848051702
1590	"EG12402"	"EG12402-MONOMER[c]"	0.0002308651896575781
1591	"EG12403"	"EG12403-MONOMER[c]"	0.00023086518965757797
1592	"EG12404"	"EG12404-MONOMER[c]"	0.000549819242451251
1593	"EG12405"	"EG12405-MONOMER[o]"	6.224368782466992e-05
1594	"EG12406"	"EG12406-MONOMER[c]"	6.016889823051423e-05
1595	"EG12407"	"EG12407-MONOMER[c]"	5.601931904220291e-05
1596	"EG12409"	"EG12409-MONOMER[c]"	0.00023086518965757802
1597	"EG12410"	"EG12410-MONOMER[c]"	0.00036723775816555217
1598	"EG12421"	"EG12421-MONOMER[c]"	0.00023086518965757797
1599	"EG12422"	"EG12422-MONOMER[p]"	0.00023086518965757824
1600	"EG12424"	"EG12424-MONOMER[c]"	6.639326701298128e-05
1601	"EG12428"	"EG12428-MONOMER[c]"	0.00023086518965757826
1602	"EG12429"	"EG12429-MONOMER[c]"	4.149579188311323e-06
1603	"EG12431"	"EG12431-MONOMER[c]"	0.00022615206576296728
1604	"EG12432"	"EG12432-MONOMER[c]"	0.0002308651896575779
1605	"EG12433"	"EG12433-MONOMER[c]"	0.00045437892112009016
1606	"EG12434"	"EG12434-MONOMER[o]"	0.00035063944141230675
1607	"EG12436"	"EG12436-MONOMER[i]"	2.9047054318179276e-05
1608	"EG12438"	"EG12438-MONOMER[c]"	9.336553173700481e-05
1609	"EG12440"	"EG12440-MONOMER[c]"	0.00025104954089283507
1610	"EG12443"	"EG12443-MONOMER[c]"	0.0003049940703408826
1611	"EG12444"	"EG12444-MONOMER[o]"	2.2822685535712293e-05
1612	"EG12445"	"EG12445-MONOMER[i]"	0.000230865189657578
1613	"EG12446"	"EG12446-MONOMER[c]"	0.00023086518965757816
1614	"EG12448"	"EG12448-MONOMER[p]"	0.00023086518965757807
1615	"EG12449"	"EG12449-MONOMER[c]"	0.00022615206576296728
1616	"EG12450"	"EG12450-MONOMER[c]"	0.00023086518965757807
1617	"EG12454"	"EG12454-MONOMER[c]"	0.0005892402447402082
1618	"EG12455"	"EG12455-MONOMER[i]"	5.6019319042202935e-05
1619	"EG12600"	"EG12600-MONOMER[c]"	0.0003921352332954201
1620	"EG12605"	"EG12605-MONOMER[c]"	0.00029254533277594847
1621	"EG12609"	"EG12609-MONOMER[c]"	5.1869739853891545e-05
1622	"EG12610"	"EG12610-MONOMER[c]"	0.0002308651896575781
1623	"EG12611"	"EG12611-MONOMER[c]"	0.0002308651896575781
1624	"EG12624"	"EG12624-MONOMER[c]"	0.00023086518965757802
1625	"EG12633"	"EG12633-MONOMER[c]"	0.00024067559292205697
1626	"EG12634"	"EG12634-MONOMER[c]"	0.0002308651896575782
1627	"EG12656"	"EG12656-MONOMER[c]"	0.000605838561493454
1628	"EG12657"	"EG12657-MONOMER[c]"	0.00029669491196426015
1629	"EG12658"	"EG12658-MONOMER[i]"	0.00016598316753245303
1630	"EG12666"	"EG12666-MONOMER[c]"	2.4897475129867977e-05
1631	"EG12689"	"EG12689-MONOMER[c]"	0.00023086518965757813
1632	"EG12690"	"EG12690-MONOMER[c]"	0.00011203863808440592
1633	"EG12691"	"EG12691-MONOMER[c]"	5.60193190422029e-05
1634	"EG12692"	"EG12692-MONOMER[c]"	0.00012033779646102851
1635	"EG12693"	"EG12693-MONOMER[c]"	8.299158376622651e-05
1636	"EG12694"	"EG12694-MONOMER[c]"	0.0002308651896575781
1637	"EG12702"	"EG12702-MONOMER[c]"	0.00023086518965757826
1638	"EG12703"	"EG12703-MONOMER[c]"	0.00023086518965757832
1639	"EG12704"	"EG12704-MONOMER[p]"	0.0002308651896575781
1640	"EG12705"	"EG12705-MONOMER[p]"	0.00024275038251621265
1641	"EG12707"	"EG12707-MONOMER[i]"	0.0002308651896575784
1642	"EG12708"	"EG12708-MONOMER[i]"	0.00023086518965757826
1643	"EG12709"	"EG12709-MONOMER[i]"	0.0001846562738798539
1644	"EG12710"	"EG12710-MONOMER[c]"	4.772016066558025e-05
1645	"EG12712"	"EG12712-MONOMER[c]"	0.0005228469777272271
1646	"EG12713"	"EG12713-MONOMER[i]"	0.00019295543225647684
1647	"EG12717"	"EG12717-MONOMER[c]"	0.00026557306805192495
1648	"EG12794"	"EG12794-MONOMER[c]"	0.0005166226089447602
1649	"EG12799"	"EG12799-MONOMER[i]"	0.00018880585306816546
1650	"EG12830"	"EG12830-MONOMER[c]"	0.00023086518965757824
1651	"EG12842"	"EG12842-MONOMER[i]"	1.0373947970778316e-05
1652	"EG12843"	"EG12843-MONOMER[i]"	0.0001120386380844058
1653	"EG12844"	"EG12844-MONOMER[c]"	0.000230865189657578
1654	"EG12845"	"EG12845-MONOMER[c]"	0.00023086518965757816
1655	"EG12850"	"EG12850-MONOMER[o]"	1.4523527159089638e-05
1656	"EG12851"	"EG12851-MONOMER[c]"	0.00023086518965757832
1657	"EG12854"	"EG12854-MONOMER[p]"	0.00012656216524349547
1658	"EG12855"	"EG12855-MONOMER[c]"	0.0003029192807467267
1659	"EG12857"	"EG12857-MONOMER[c]"	0.0002308651896575782
1660	"EG12859"	"EG12859-MONOMER[p]"	0.00022822685535712293
1661	"EG12860"	"EG12860-MONOMER[c]"	0.00017635711550323142
1662	"EG12861"	"EG12861-MONOMER[c]"	0.0006763814076947457
1663	"EG12865"	"EG12865-MONOMER[c]"	0.00023086518965757813
1664	"EG12866"	"EG12866-MONOMER[c]"	0.00031951759749997204
1665	"EG12867"	"EG12867-MONOMER[p]"	0.0002551991200811466
1666	"EG12868"	"EG12868-MONOMER[c]"	0.0004440049731493119
1667	"EG12870"	"EG12870-MONOMER[i]"	0.00019503022185063227
1668	"EG12874"	"EG12874-MONOMER[o]"	0.00023086518965757807
1669	"EG12875"	"EG12875-MONOMER[e]"	0.0003257419662824391
1670	"EG12876"	"EG12876-MONOMER[c]"	0.0002987697015584155
1671	"EG12877"	"EG12877-MONOMER[c]"	0.0002308651896575781
1672	"EG12878"	"EG12878-MONOMER[i]"	0.00012863695483765117
1673	"EG12879"	"EG12879-MONOMER[c]"	0.00033611591425321735
1674	"EG12880"	"EG12880-MONOMER[i]"	6.431847741882555e-05
1675	"EG12881"	"EG12881-MONOMER[c]"	0.00023086518965757824
1676	"EG12933"	"EG12933-MONOMER[i]"	6.016889823051426e-05
1677	"EG13217"	"EG13217-MONOMER[p]"	0.0002308651896575781
1678	"EG13236"	"EG13236-MONOMER[c]"	9.129074214284914e-05
1679	"EG20249"	"EG20249-MONOMER[c]"	0.00017220753631491987
1680	"EG20253"	"EG20253-MONOMER[c]"	0.0002655730680519248
1681	"EG50001"	"EG50001-MONOMER[c]"	0.0005182417104534313
1682	"EG50002"	"EG50002-MONOMER[c]"	0.00035893859978893
1683	"EG50003"	"EG50003-MONOMER[c]"	0.0006120629302759208
1684	"EG50004"	"EG50004-MONOMER[c]"	0.00023086518965757824
1685	"EG11439"	"EMRB-MONOMER[i]"	4.9794950259735914e-05
1686	"EG11693"	"EMRD-MONOMER[i]"	0.0001763571155032313
1687	"EG10629"	"EMRE-MONOMER[i]"	0.0001680579571266087
1688	"EG13283"	"EMRY-MONOMER[i]"	0.00023086518965757802
1689	"EG10258"	"ENOLASE-MONOMER[c]"	0.0005062486609739819
1690	"EG11528"	"ENOYL-ACP-REDUCT-NADH-MONOMER[c]"	0.0005518940320454062
1691	"EG10259"	"ENTA-MONOMER[c]"	0.00023086518965757797
1692	"EG10260"	"ENTB-MONOMER[c]"	0.00023086518965757826
1693	"EG10261"	"ENTC-MONOMER[c]"	0.00023086518965757813
1694	"EG10262"	"ENTD-MONOMER[i]"	0.00023086518965757813
1695	"EG10263"	"ENTE-MONOMER[i]"	0.00023086518965757813
1696	"EG10264"	"ENTF-MONOMER[c]"	0.00013693611321427367
1697	"EG10269"	"ENVZ-MONOMER[i]"	5.3944529448047216e-05
1698	"EG10368"	"ERYTH4PDEHYDROG-MONOMER[c]"	4.97949502597359e-05
1699	"G0-9461"	"ERYTHRON4PDEHYDROG-MONOMER[c]"	0.0002095537490097221
1700	"EG50006"	"EUTB-MONOMER[c]"	0.00018050669469154283
1701	"EG50007"	"EUTC-MONOMER[c]"	0.00017220753631492006
1702	"EG11609"	"EVGA-MONOMER[c]"	0.00020540416982141072
1703	"EG11610"	"EVGS-MONOMER[i]"	0.00012448737564933984
1704	"EG12738"	"EXUT-MONOMER[i]"	0.00023086518965757824
1705	"EG10283"	"F16B-MONOMER[c]"	0.00032159238709412774
1706	"EG10273"	"FABA-MONOMER[c]"	0.000419107498019444
1707	"EG10274"	"FABB-MONOMER[c]"	0.0003651629685713966
1708	"EG10277"	"FABH-MONOMER[c]"	0.00016183358834414186
1709	"EG11284"	"FABZ-MONOMER[c]"	0.00039835960207788715
1710	"EG10278"	"FADA-MONOMER[c]"	0.00023086518965757816
1711	"EG10279"	"FADB-MONOMER[c]"	0.00023086518965757807
1712	"EG11788"	"FCL-MONOMER[c]"	0.000230865189657578
1713	"EG11227"	"FDNG-MONOMER[p]"	8.299158376622656e-06
1714	"EG11228"	"FDNH-MONOMER[i]"	0.000230865189657578
1715	"EG11229"	"FDNI-MONOMER[i]"	0.00023086518965757813
1716	"EG11858"	"FDOG-MONOMER[c]"	2.4897475129867964e-05
1717	"EG11857"	"FDOH-MONOMER[i]"	4.97949502597359e-05
1718	"EG11856"	"FDOI-MONOMER[i]"	3.734621269480192e-05
1719	"EG10287"	"FECB-MONOMER[p]"	0.00023086518965757816
1720	"EG10288"	"FECC-MONOMER[i]"	0.0002308651896575781
1721	"EG10289"	"FECD-MONOMER[i]"	0.00023086518965757813
1722	"EG10290"	"FECE-MONOMER[i]"	0.00014938485077920776
1723	"EG12102"	"FEOB-MONOMER[i]"	0.000184656273879854
1724	"EG10294"	"FEPB-MONOMER[i]"	0.0003132932287175052
1725	"EG10295"	"FEPC-MONOMER[i]"	0.0002308651896575782
1726	"EG10296"	"FEPD-MONOMER[i]"	0.0002308651896575781
1727	"EG10298"	"FEPG-MONOMER[i]"	0.00023086518965757816
1728	"EG11328"	"FERREDOXIN-MONOMER[c]"	0.0003174428079058165
1729	"EG10797"	"FGAMSYN-MONOMER[c]"	0.00025934869926945783
1730	"EG10303"	"FHUB-MONOMER[i]"	5.3944529448047216e-05
1731	"EG10304"	"FHUC-MONOMER[i]"	9.751511092531615e-05
1732	"EG10305"	"FHUD-MONOMER[p]"	8.506637336038212e-05
1733	"EG10318"	"FLAVODOXIN1-MONOMER[c]"	0.0005435948736687839
1734	"EG12697"	"FLAVODOXIN2-MONOMER[c]"	0.00027594701602270304
1735	"EG10628"	"FLAVONADPREDUCT-MONOMER[c]"	0.0002697226472402361
1736	"G358"	"FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN[s]"	0.00023086518965757807
1737	"G359"	"FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN[s]"	0.000230865189657578
1738	"G362"	"FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN[s]"	0.00023086518965757797
1739	"G363"	"FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN[s]"	0.00023086518965757797
1740	"G364"	"FLGH-FLAGELLAR-L-RING[s]"	0.00023086518965757824
1741	"G365"	"FLGI-FLAGELLAR-P-RING[s]"	0.00023086518965757797
1742	"EG11347"	"FLIF-FLAGELLAR-MS-RING[s]"	0.0002308651896575781
1743	"EG11654"	"FLIG-FLAGELLAR-SWITCH-PROTEIN[s]"	0.00023086518965757797
1744	"EG10323"	"FLIM-FLAGELLAR-C-RING-SWITCH[s]"	0.0002308651896575781
1745	"EG10324"	"FLIN-FLAGELLAR-C-RING-SWITCH[s]"	0.00023086518965757824
1746	"EG10334"	"FMNREDUCT-MONOMER[c]"	0.00020125459063309912
1747	"EG11258"	"FOCA-MONOMER[i]"	7.261763579544824e-05
1748	"G7309"	"FOCB-MONOMER[i]"	0.0002308651896575782
1749	"EG10327"	"FOLC-MONOMER[c]"	0.00021992769698050036
1750	"EG10328"	"FOLD-MONOMER[c]"	0.00045022934193177897
1751	"EG10285"	"FORMATEDEHYDROGH-MONOMER[c]"	4.149579188311329e-06
1752	"EG11819"	"FORMYLTHFDEFORMYL-MONOMER[c]"	0.000446079762743467
1753	"EG10508"	"FPPSYN-MONOMER[c]"	0.00011411342767856151
1754	"EG10336"	"FRUA-MONOMER[i]"	0.00018258148428569848
1755	"G7990"	"FRUB-MONOMER[i]"	0.0002780218056168588
1756	"G7129"	"FRUCBISALD-CLASSI-MONOMER[c]"	0.00023086518965757824
1757	"EG10282"	"FRUCTBISALD-CLASSII-MONOMER[c]"	0.00047927639624995857
1758	"EG11864"	"FRVA-MONOMER[c]"	0.00023086518965757802
1759	"EG11863"	"FRVB-MONOMER[i]"	0.00023086518965757826
1760	"EG11909"	"FRWB-MONOMER[c]"	0.00023086518965757813
1761	"EG11908"	"FRWC-MONOMER[i]"	0.00023086518965757813
1762	"G6256"	"FSR-MONOMER[i]"	0.0002137033281980333
1763	"EG10340"	"FTSE-MONOMER[i]"	8.299158376622654e-05
1764	"EG10345"	"FTSX-MONOMER[i]"	9.544032133116042e-05
1765	"EG11457"	"FUC4NACTRANS-MONOMER[i]"	5.601931904220291e-05
1766	"EG10349"	"FUCISOM-MONOMER[c]"	0.00023086518965757813
1767	"EG10352"	"FUCP-MONOMER[i]"	0.00023086518965757824
1768	"EG10348"	"FUCPALDOL-MONOMER[c]"	0.0002308651896575779
1769	"EG10350"	"FUCULOKIN-MONOMER[c]"	0.00023086518965757824
1770	"EG10331"	"FUM-FE-S[i]"	0.00018880585306816535
1771	"EG10330"	"FUM-FLAVO[i]"	0.0002137033281980333
1772	"EG10332"	"FUM-MEMB1[i]"	0.00014731006118505206
1773	"EG10333"	"FUM-MEMB2[i]"	0.00019710501144478806
1774	"EG10356"	"FUMA-MONOMER[c]"	0.000487575554626581
1775	"EG10357"	"FUMB-MONOMER[c]"	0.0002308651896575779
1776	"EG10358"	"FUMC-MONOMER[c]"	0.00041910749801944377
1777	"G357"	"G357-MONOMER[p]"	0.0002308651896575784
1778	"G360"	"G360-MONOMER[o]"	0.0002308651896575782
1779	"G361"	"G361-MONOMER[s]"	0.0002883957535876371
1780	"G366"	"G366-MONOMER[p]"	0.00023086518965757807
1781	"G369"	"G369-MONOMER[c]"	0.000230865189657578
1782	"G370"	"G370-MONOMER[i]"	0.00023086518965757807
1783	"G377"	"G377-MONOMER[i]"	0.00023086518965757807
1784	"G378"	"G378-MONOMER[s]"	0.00023086518965757826
1785	"G379"	"G379-MONOMER[j]"	0.0002308651896575781
1786	"G495"	"G495-MONOMER[c]"	0.00046475286909086863
1787	"G6081"	"G6081-MONOMER[p]"	5.809410863635858e-05
1788	"G6082"	"G6082-MONOMER[c]"	0.0002308651896575781
1789	"G6083"	"G6083-MONOMER[c]"	0.00023086518965757816
1790	"G6086"	"G6086-MONOMER[c]"	0.00023086518965757826
1791	"G6087"	"G6087-MONOMER[c]"	0.000230865189657578
1792	"G6088"	"G6088-MONOMER[c]"	0.0002308651896575782
1793	"G6093"	"G6093-MONOMER[e]"	0.0001639083779382974
1794	"G6095"	"G6095-MONOMER[c]"	0.00023086518965757802
1795	"G6096"	"G6096-MONOMER[c]"	0.00020332938022725518
1796	"G6097"	"G6097-MONOMER[c]"	0.0002137033281980331
1797	"G6098"	"G6098-MONOMER[c]"	0.00021992769698050028
1798	"G6100"	"G6100-MONOMER[c]"	7.05428462012926e-05
1799	"G6101"	"G6101-MONOMER[p]"	0.0002308651896575781
1800	"G6102"	"G6102-MONOMER[i]"	0.0002308651896575779
1801	"G6103"	"G6103-MONOMER[c]"	0.00011203863808440576
1802	"G6104"	"G6104-MONOMER[p]"	0.00040665876045451046
1803	"G6106"	"G6106-MONOMER[c]"	0.00033819070384737295
1804	"G6107"	"G6107-MONOMER[c]"	0.00010996384849025006
1805	"G6108"	"G6108-MONOMER[p]"	0.0003381907038473732
1806	"G6109"	"G6109-MONOMER[c]"	0.00023086518965757807
1807	"G6110"	"G6110-MONOMER[c]"	0.0002510495408928351
1808	"G6111"	"G6111-MONOMER[p]"	0.00023086518965757807
1809	"G6112"	"G6112-MONOMER[c]"	0.00023086518965757802
1810	"G6113"	"G6113-MONOMER[i]"	0.00023086518965757797
1811	"G6114"	"G6114-MONOMER[o]"	0.00023086518965757807
1812	"G6115"	"G6115-MONOMER[c]"	6.224368782466987e-05
1813	"G6116"	"G6116-MONOMER[c]"	0.000230865189657578
1814	"G6117"	"G6117-MONOMER[c]"	0.0002308651896575781
1815	"G6118"	"G6118-MONOMER[c]"	0.00023086518965757813
1816	"G6119"	"G6119-MONOMER[c]"	0.00023086518965757816
1817	"G6120"	"G6120-MONOMER[c]"	0.00023086518965757797
1818	"G6121"	"G6121-MONOMER[c]"	0.00023086518965757802
1819	"G6122"	"G6122-MONOMER[c]"	0.0002308651896575781
1820	"G6123"	"G6123-MONOMER[c]"	0.00023086518965757813
1821	"G6124"	"G6124-MONOMER[c]"	0.00023086518965757816
1822	"G6125"	"G6125-MONOMER[c]"	0.00023086518965757826
1823	"G6126"	"G6126-MONOMER[i]"	0.00023086518965757802
1824	"G6127"	"G6127-MONOMER[c]"	0.00023086518965757807
1825	"G6128"	"G6128-MONOMER[m]"	0.00023086518965757816
1826	"G6129"	"G6129-MONOMER[c]"	0.00023086518965757826
1827	"G6130"	"G6130-MONOMER[c]"	0.00023086518965757824
1828	"G6131"	"G6131-MONOMER[c]"	0.00023086518965757816
1829	"G6132"	"G6132-MONOMER[c]"	0.00023086518965757802
1830	"G6133"	"G6133-MONOMER[c]"	0.00023086518965757797
1831	"G6137"	"G6137-MONOMER[i]"	0.0002308651896575781
1832	"G6138"	"G6138-MONOMER[c]"	0.00023086518965757813
1833	"G6139"	"G6139-MONOMER[c]"	0.00023086518965757824
1834	"G6140"	"G6140-MONOMER[c]"	0.00023086518965757824
1835	"G6141"	"G6141-MONOMER[c]"	0.00014316048199674076
1836	"G6143"	"G6143-MONOMER[c]"	0.00023086518965757813
1837	"G6144"	"G6144-MONOMER[c]"	4.149579188311328e-05
1838	"G6147"	"G6147-MONOMER[c]"	0.0002308651896575782
1839	"G6148"	"G6148-MONOMER[c]"	0.00023086518965757826
1840	"G6149"	"G6149-MONOMER[c]"	0.00023086518965757826
1841	"G6150"	"G6150-MONOMER[c]"	0.0002308651896575781
1842	"G6151"	"G6151-MONOMER[c]"	0.000910832631834336
1843	"G6152"	"G6152-MONOMER[c]"	0.0003610133893830853
1844	"G6153"	"G6153-MONOMER[c]"	0.0002308651896575782
1845	"G6154"	"G6154-MONOMER[c]"	0.00023086518965757807
1846	"G6155"	"G6155-MONOMER[c]"	0.00023086518965757832
1847	"G6156"	"G6156-MONOMER[p]"	0.0002308651896575781
1848	"G6157"	"G6157-MONOMER[p]"	0.00023086518965757832
1849	"G6158"	"G6158-MONOMER[i]"	0.00048550076503242525
