FE,ZN,MN,CU,MO,NI,CO,Protein ID
0,0,0,0,0,0,0,EG12845-MONOMER
0,0,0,0,0,0,0,EG12850-MONOMER
0,0,0,0,0,0,0,EG12851-MONOMER
0,0,0,0,0,0,0,EG12854-MONOMER
0,0,0,0,0,0,0,EG12855-MONOMER
0,0,0,0,0,0,0,EG12857-MONOMER
0,0,0,0,0,0,0,EG12859-MONOMER
0,0,0,0,0,0,0,EG12860-MONOMER
0,0,0,0,0,0,0,EG12861-MONOMER
0,0,0,0,0,0,0,EG12865-MONOMER
0,0,0,0,0,0,0,EG12866-MONOMER
0,0,0,0,0,0,0,EG12867-MONOMER
0,0,0,0,0,0,0,EG12868-MONOMER
0,0,0,0,0,0,0,EG12870-MONOMER
0,0,0,0,0,0,0,EG12874-MONOMER
0,0,0,0,0,0,0,EG12875-MONOMER
0,0,0,0,0,0,0,EG12876-MONOMER
0,0,0,0,0,0,0,EG12877-MONOMER
0,0,0,0,0,0,0,EG12878-MONOMER
0,0,0,0,0,0,0,EG12879-MONOMER
0,0,0,0,0,0,0,EG12880-MONOMER
0,0,0,0,0,0,0,EG12881-MONOMER
4,0,0,0,0,0,0,EG12933-MONOMER
0,0,0,0,0,0,0,EG13217-MONOMER
0,0,0,0,0,0,0,EG13236-MONOMER
0,0,0,0,0,0,0,EG20249-MONOMER
0,0,0,0,0,0,0,EG20253-MONOMER
0,0,0,0,0,0,0,EG50001-MONOMER
0,0,0,0,0,0,0,EG50002-MONOMER
0,0,0,0,0,0,0,EG50003-MONOMER
0,0,0,0,0,0,0,EG50004-MONOMER
0,0,0,0,0,0,0,EMRB-MONOMER
0,0,0,0,0,0,0,EMRD-MONOMER
0,0,0,0,0,0,0,EMRE-MONOMER
0,0,0,0,0,0,0,EMRY-MONOMER
0,0,0,0,0,0,0,ENOLASE-MONOMER
0,0,0,0,0,0,0,ENOYL-ACP-REDUCT-NADH-MONOMER
0,0,0,0,0,0,0,ENTA-MONOMER
0,0,0,0,0,0,0,ENTB-MONOMER
0,0,0,0,0,0,0,ENTC-MONOMER
0,0,0,0,0,0,0,ENTD-MONOMER
0,0,0,0,0,0,0,ENTE-MONOMER
0,0,0,0,0,0,0,ENTF-MONOMER
0,0,0,0,0,0,0,ENVZ-MONOMER
0,0,0,0,0,0,0,ERYTH4PDEHYDROG-MONOMER
0,0,0,0,0,0,0,ERYTHRON4PDEHYDROG-MONOMER
0,0,0,0,0,0,0,EUTB-MONOMER
0,0,0,0,0,0,0,EUTC-MONOMER
0,0,0,0,0,0,0,EVGA-MONOMER
0,0,0,0,0,0,0,EVGS-MONOMER
0,0,0,0,0,0,0,EXUT-MONOMER
0,0,0,0,0,0,0,F16B-MONOMER
0,0,0,0,0,0,0,FABA-MONOMER
0,0,0,0,0,0,0,FABB-MONOMER
0,0,0,0,0,0,0,FABH-MONOMER
0,0,0,0,0,0,0,FABZ-MONOMER
0,0,0,0,0,0,0,FADA-MONOMER
0,0,0,0,0,0,0,FADB-MONOMER
0,0,0,0,0,0,0,FCL-MONOMER
4,0,0,0,1,0,0,FDNG-MONOMER
16,0,0,0,0,0,0,FDNH-MONOMER
1,0,0,0,0,0,0,FDNI-MONOMER
4,0,0,0,0,0,0,FDOG-MONOMER
16,0,0,0,0,0,0,FDOH-MONOMER
1,0,0,0,0,0,0,FDOI-MONOMER
0,0,0,0,0,0,0,FECB-MONOMER
0,0,0,0,0,0,0,FECC-MONOMER
0,0,0,0,0,0,0,FECD-MONOMER
0,0,0,0,0,0,0,FECE-MONOMER
0,0,0,0,0,0,0,FEOB-MONOMER
0,0,0,0,0,0,0,FEPB-MONOMER
0,0,0,0,0,0,0,FEPC-MONOMER
0,0,0,0,0,0,0,FEPD-MONOMER
0,0,0,0,0,0,0,FEPG-MONOMER
2,0,0,0,0,0,0,FERREDOXIN-MONOMER
0,0,0,0,0,0,0,FGAMSYN-MONOMER
0,0,0,0,0,0,0,FHUB-MONOMER
0,0,0,0,0,0,0,FHUC-MONOMER
0,0,0,0,0,0,0,FHUD-MONOMER
0,0,0,0,0,0,0,FLAVODOXIN1-MONOMER
0,0,0,0,0,0,0,FLAVODOXIN2-MONOMER
0,0,0,0,0,0,0,FLAVONADPREDUCT-MONOMER
0,0,0,0,0,0,0,FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN
0,0,0,0,0,0,0,FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN
0,0,0,0,0,0,0,FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN
0,0,0,0,0,0,0,FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN
0,0,0,0,0,0,0,FLGH-FLAGELLAR-L-RING
0,0,0,0,0,0,0,FLGI-FLAGELLAR-P-RING
0,0,0,0,0,0,0,FLIF-FLAGELLAR-MS-RING
0,0,0,0,0,0,0,FLIG-FLAGELLAR-SWITCH-PROTEIN
0,0,0,0,0,0,0,FLIM-FLAGELLAR-C-RING-SWITCH
0,0,0,0,0,0,0,FLIN-FLAGELLAR-C-RING-SWITCH
0,0,0,0,0,0,0,FMNREDUCT-MONOMER
0,0,0,0,0,0,0,FOCA-MONOMER
0,0,0,0,0,0,0,FOCB-MONOMER
0,0,0,0,0,0,0,FOLC-MONOMER
0,0,0,0,0,0,0,FOLD-MONOMER
4,0,0,0,2,0,0,FORMATEDEHYDROGH-MONOMER
0,0,0,0,0,0,0,FORMYLTHFDEFORMYL-MONOMER
0,0,0,0,0,0,0,FPPSYN-MONOMER
0,0,0,0,0,0,0,FRUA-MONOMER
0,0,0,0,0,0,0,FRUB-MONOMER
0,0,0,0,0,0,0,FRUCBISALD-CLASSI-MONOMER
0,2,0,0,0,0,0,FRUCTBISALD-CLASSII-MONOMER
0,0,0,0,0,0,0,FRVA-MONOMER
0,0,0,0,0,0,0,FRVB-MONOMER
0,0,0,0,0,0,0,FRWB-MONOMER
0,0,0,0,0,0,0,FRWC-MONOMER
0,0,0,0,0,0,0,FSR-MONOMER
0,0,0,0,0,0,0,FTSE-MONOMER
0,0,0,0,0,0,0,FTSX-MONOMER
0,0,0,0,0,0,0,FUC4NACTRANS-MONOMER
0,0,1,0,0,0,0,FUCISOM-MONOMER
0,0,0,0,0,0,0,FUCP-MONOMER
0,1,0,0,0,0,0,FUCPALDOL-MONOMER
0,0,0,0,0,0,0,FUCULOKIN-MONOMER
9,0,0,0,0,0,0,FUM-FE-S
0,0,0,0,0,0,0,FUM-FLAVO
0,0,0,0,0,0,0,FUM-MEMB1
0,0,0,0,0,0,0,FUM-MEMB2
4,0,0,0,0,0,0,FUMA-MONOMER
4,0,0,0,0,0,0,FUMB-MONOMER
0,0,0,0,0,0,0,FUMC-MONOMER
0,0,0,0,0,0,0,G0-16653-MONOMER
0,0,0,0,0,0,0,G0-16659-MONOMER
0,0,0,0,0,0,0,G0-16666-MONOMER
0,0,0,0,0,0,0,G0-16672-MONOMER
0,0,0,0,0,0,0,G0-16713-MONOMER
0,0,0,0,0,0,0,G0-16715-MONOMER
0,0,0,0,0,0,0,G0-16716-MONOMER
0,0,0,0,0,0,0,G0-16717-MONOMER
0,0,0,0,0,0,0,G0-16718-MONOMER
0,0,0,0,0,0,0,G0-16719-MONOMER
0,0,0,0,0,0,0,G0-16720-MONOMER
0,0,0,0,0,0,0,G357-MONOMER
0,0,0,0,0,0,0,G360-MONOMER
0,0,0,0,0,0,0,G361-MONOMER
0,0,0,0,0,0,0,G366-MONOMER
0,0,0,0,0,0,0,G369-MONOMER
0,0,0,0,0,0,0,G370-MONOMER
0,0,0,0,0,0,0,G377-MONOMER
0,0,0,0,0,0,0,G378-MONOMER
0,0,0,0,0,0,0,G379-MONOMER
0,0,0,0,0,0,0,G495-MONOMER
0,0,0,0,0,0,0,G6081-MONOMER
0,0,0,0,0,0,0,G6082-MONOMER
0,0,0,0,0,0,0,G6083-MONOMER
0,0,0,0,0,0,0,G6086-MONOMER
0,0,0,0,0,0,0,G6087-MONOMER
0,0,0,0,0,0,0,G6088-MONOMER
0,0,0,0,0,0,0,G6093-MONOMER
0,0,0,0,0,0,0,G6095-MONOMER
0,0,0,0,0,0,0,G6096-MONOMER
0,0,0,0,0,0,0,G6097-MONOMER
0,0,0,0,0,0,0,G6098-MONOMER
0,0,0,0,0,0,0,G6100-MONOMER
0,0,0,0,0,0,0,G6101-MONOMER
0,0,0,0,0,0,0,G6102-MONOMER
0,0,0,0,0,0,0,G6103-MONOMER
0,0,0,0,0,0,0,G6104-MONOMER
0,1,0,0,0,0,0,G6106-MONOMER
0,0,0,0,0,0,0,G6107-MONOMER
0,0,0,0,0,0,0,G6108-MONOMER
0,0,0,0,0,0,0,G6109-MONOMER
0,0,0,0,0,0,0,G6110-MONOMER
0,0,0,0,0,0,0,G6111-MONOMER
0,0,0,0,0,0,0,G6112-MONOMER
0,0,0,0,0,0,0,G6113-MONOMER
0,0,0,0,0,0,0,G6114-MONOMER
0,0,0,0,0,0,0,G6115-MONOMER
0,0,0,0,0,0,0,G6116-MONOMER
0,0,0,0,0,0,0,G6117-MONOMER
0,0,0,0,0,0,0,G6118-MONOMER
0,0,0,0,0,0,0,G6119-MONOMER
0,0,0,0,0,0,0,G6120-MONOMER
0,0,0,0,0,0,0,G6121-MONOMER
0,1,0,0,0,0,0,G6122-MONOMER
0,0,0,0,0,0,0,G6123-MONOMER
0,0,0,0,0,0,0,G6124-MONOMER
0,0,0,0,0,0,0,G6125-MONOMER
0,0,0,0,0,0,0,G6126-MONOMER
0,0,0,0,0,0,0,G6127-MONOMER
0,0,0,0,0,0,0,G6128-MONOMER
0,0,0,0,0,0,0,G6129-MONOMER
0,0,0,0,0,0,0,G6130-MONOMER
0,0,0,0,0,0,0,G6131-MONOMER
0,0,0,0,0,0,0,G6133-MONOMER
0,0,0,0,0,0,0,G6137-MONOMER
0,0,0,0,0,0,0,G6138-MONOMER
0,0,0,0,0,0,0,G6139-MONOMER
0,0,0,0,0,0,0,G6140-MONOMER
0,0,0,0,0,0,0,G6141-MONOMER
0,0,0,0,0,0,0,G6143-MONOMER
0,0,0,0,0,0,0,G6144-MONOMER
0,0,0,0,0,0,0,G6147-MONOMER
0,0,0,0,0,0,0,G6148-MONOMER
0,0,0,0,0,0,0,G6149-MONOMER
0,0,0,0,0,0,0,G6150-MONOMER
0,0,0,0,0,0,0,G6151-MONOMER
0,0,0,0,0,0,0,G6152-MONOMER
0,0,0,0,0,0,0,G6153-MONOMER
0,0,0,0,0,0,0,G6154-MONOMER
0,0,0,0,0,0,0,G6155-MONOMER
4,0,0,0,0,0,0,G6156-MONOMER
4,0,0,0,0,0,0,G6157-MONOMER
0,0,0,0,0,0,0,G6158-MONOMER
0,0,0,0,0,0,0,G6159-MONOMER
0,0,0,0,0,0,0,G6160-MONOMER
0,0,0,0,0,0,0,G6161-MONOMER
0,0,0,0,0,0,0,G6162-MONOMER
0,0,0,0,0,0,0,G6163-MONOMER
0,0,0,0,0,0,0,G6164-MONOMER
0,0,0,0,0,0,0,G6165-MONOMER
0,0,0,0,0,0,0,G6166-MONOMER
0,0,0,0,0,0,0,G6167-MONOMER
0,0,0,0,0,0,0,G6170-MONOMER
0,0,0,0,0,0,0,G6171-MONOMER
0,0,0,0,0,0,0,G6173-MONOMER
0,0,0,0,0,0,0,G6174-MONOMER
0,0,0,0,0,0,0,G6175-MONOMER
0,0,0,0,0,0,0,G6176-MONOMER
8,0,0,0,0,0,0,G6177-MONOMER
0,0,0,0,0,0,0,G6178-MONOMER
0,0,0,0,0,0,0,G6180-MONOMER
0,0,0,0,0,0,0,G6181-MONOMER
0,0,0,0,0,0,0,G6182-MONOMER
0,0,0,0,0,0,0,G6183-MONOMER
0,0,0,0,0,0,0,G6184-MONOMER
0,0,0,0,0,0,0,G6185-MONOMER
0,0,0,0,0,0,0,G6186-MONOMER
0,0,0,0,0,0,0,G6188-MONOMER
0,0,0,0,0,0,0,G6189-MONOMER
0,2,0,0,0,0,0,G6190-MONOMER
0,0,0,0,0,0,0,G6191-MONOMER
0,0,0,0,0,0,0,G6192-MONOMER
0,0,0,0,0,0,0,G6193-MONOMER
0,0,0,0,0,0,0,G6194-MONOMER
0,0,0,0,0,0,0,G6195-MONOMER
0,0,0,0,0,0,0,G6196-MONOMER
0,0,0,0,0,0,0,G6198-MONOMER
0,0,0,0,0,0,0,G6199-MONOMER
0,0,0,0,0,0,0,G6200-MONOMER
0,0,0,0,0,0,0,G6201-MONOMER
0,0,0,0,0,0,0,G6207-MONOMER
0,0,0,0,0,0,0,G6208-MONOMER
0,0,0,0,0,0,0,G6209-MONOMER
0,0,0,0,0,0,0,G6210-MONOMER
0,0,0,0,0,0,0,G6212-MONOMER
0,0,0,0,0,0,0,G6214-MONOMER
0,0,0,0,0,0,0,G6215-MONOMER
0,0,0,0,0,0,0,G6216-MONOMER
0,0,0,0,0,0,0,G6222-MONOMER
0,0,0,0,0,0,0,G6226-MONOMER
0,0,0,0,0,0,0,G6227-MONOMER
0,0,0,0,0,0,0,G6228-MONOMER
0,0,0,0,0,0,0,G6229-MONOMER
0,0,0,0,0,0,0,G6230-MONOMER
0,0,0,0,0,0,0,G6231-MONOMER
0,0,0,0,0,0,0,G6236-MONOMER
0,0,0,0,0,0,0,G6240-MONOMER
0,0,0,0,0,0,0,G6242-MONOMER
0,0,0,0,0,0,0,G6243-MONOMER
0,0,0,0,0,0,0,G6244-MONOMER
0,1,0,0,0,0,0,G6245-MONOMER
0,0,0,0,0,0,0,G6246-MONOMER
0,0,0,0,0,0,0,G6247-MONOMER
0,0,0,0,0,0,0,G6250-MONOMER
0,0,0,0,0,0,0,G6251-MONOMER
0,0,0,0,0,0,0,G6252-MONOMER
0,0,0,0,0,0,0,G6253-MONOMER
0,0,0,0,0,0,0,G6255-MONOMER
0,0,0,0,0,0,0,G6258-MONOMER
0,0,0,0,0,0,0,G6259-MONOMER
0,0,0,0,0,0,0,G6260-MONOMER
0,0,0,0,0,0,0,G6261-MONOMER
0,0,0,0,0,0,0,G6263-MONOMER
0,0,0,0,0,0,0,G6264-MONOMER
0,0,0,0,0,0,0,G6265-MONOMER
0,0,0,0,0,0,0,G6267-MONOMER
0,0,0,0,0,0,0,G6268-MONOMER
0,0,0,0,0,0,0,G6269-MONOMER
0,0,0,0,0,0,0,G6271-MONOMER
0,0,0,0,0,0,0,G6273-MONOMER
0,0,0,0,0,0,0,G6274-MONOMER
0,0,0,0,0,0,0,G6275-MONOMER
0,0,0,0,0,0,0,G6276-MONOMER
0,0,0,0,0,0,0,G6277-MONOMER
0,0,0,0,0,0,0,G6278-MONOMER
0,2,0,0,0,0,0,G6281-MONOMER
0,0,0,0,0,0,0,G6282-MONOMER
0,0,1,0,0,0,0,G6284-MONOMER
0,2,0,0,0,0,0,G6285-MONOMER
0,0,0,0,0,0,0,G6286-MONOMER
0,0,0,0,0,0,0,G6287-MONOMER
0,0,0,0,0,0,0,G6288-MONOMER
0,0,0,0,0,0,0,G6289-MONOMER
0,0,0,0,0,0,0,G6290-MONOMER
0,0,0,0,0,0,0,G6291-MONOMER
0,0,0,0,0,0,0,G6292-MONOMER
0,0,0,0,0,0,0,G6293-MONOMER
0,0,0,0,0,0,0,G6295-MONOMER
0,0,0,0,0,0,0,G6298-MONOMER
0,0,0,0,0,0,0,G6300-MONOMER
0,0,0,0,0,0,0,G6301-MONOMER
0,0,0,0,0,0,0,G6302-MONOMER
0,0,0,0,0,0,0,G6303-MONOMER
0,0,0,0,0,0,0,G6304-MONOMER
0,1,0,0,0,0,0,G6305-MONOMER
0,0,0,0,0,0,0,G6306-MONOMER
0,0,0,0,0,0,0,G6307-MONOMER
0,0,0,0,0,0,0,G6309-MONOMER
0,0,0,0,0,0,0,G6310-MONOMER
0,0,0,0,0,0,0,G6311-MONOMER
0,0,0,0,0,0,0,G6312-MONOMER
0,0,0,0,0,0,0,G6313-MONOMER
0,0,0,0,0,0,0,G6314-MONOMER
0,0,0,0,0,0,0,G6315-MONOMER
0,0,0,0,0,0,0,G6316-MONOMER
0,0,0,0,0,0,0,G6317-MONOMER
0,0,0,0,0,0,0,G6318-MONOMER
0,0,0,0,0,0,0,G6319-MONOMER
0,0,0,0,0,0,0,G6320-MONOMER
0,0,0,0,0,0,0,G6321-MONOMER
0,0,0,0,0,0,0,G6322-MONOMER
0,0,0,0,0,0,0,G6323-MONOMER
0,0,0,0,0,0,0,G6324-MONOMER
0,0,0,0,0,0,0,G6325-MONOMER
0,0,0,0,0,0,0,G6326-MONOMER
0,0,0,0,0,0,0,G6329-MONOMER
0,0,0,0,0,0,0,G6330-MONOMER
0,0,0,0,0,0,0,G6331-MONOMER
0,0,0,0,0,0,0,G6332-MONOMER
0,0,0,0,0,0,0,G6334-MONOMER
0,2,0,0,0,0,0,G6335-MONOMER
0,0,0,0,0,0,0,G6337-MONOMER
0,0,0,0,0,0,0,G6339-MONOMER
0,0,0,0,0,0,0,G6340-MONOMER
0,0,0,0,0,0,0,G6345-MONOMER
0,0,0,0,0,0,0,G6346-MONOMER
0,0,0,0,0,0,0,G6351-MONOMER
0,0,0,0,0,0,0,G6352-MONOMER
0,0,0,0,0,0,0,G6353-MONOMER
0,0,0,0,0,0,0,G6354-MONOMER
0,0,0,0,0,0,0,G6355-MONOMER
0,0,0,0,0,0,0,G6356-MONOMER
0,0,0,0,0,0,0,G6357-MONOMER
0,0,0,0,0,0,0,G6358-MONOMER
0,0,0,0,0,0,0,G6359-MONOMER
0,0,0,0,0,0,0,G6361-MONOMER
0,1,0,0,0,0,0,G6362-MONOMER
0,0,0,0,0,0,0,G6363-MONOMER
8,0,0,0,0,0,0,G6364-MONOMER
0,0,0,0,0,0,0,G6370-MONOMER
0,0,0,0,0,0,0,G6371-MONOMER
0,0,0,0,0,0,0,G6374-MONOMER
0,0,0,0,0,0,0,G6376-MONOMER
0,0,0,0,0,0,0,G6377-MONOMER
0,0,0,0,0,0,0,G6379-MONOMER
0,0,0,0,0,0,0,G6380-MONOMER
0,0,0,0,0,0,0,G6381-MONOMER
0,0,0,0,0,0,0,G6382-MONOMER
0,0,0,0,0,0,0,G6383-MONOMER
0,0,0,0,0,0,0,G6384-MONOMER
0,0,0,0,0,0,0,G6385-MONOMER
0,0,0,0,0,0,0,G6386-MONOMER
0,0,0,0,0,0,0,G6387-MONOMER
0,0,0,0,0,0,0,G6394-MONOMER
0,0,0,0,0,0,0,G6396-MONOMER
0,0,0,0,0,0,0,G6398-MONOMER
0,0,0,0,0,0,0,G6399-MONOMER
4,0,0,0,0,0,0,G6401-MONOMER
0,0,0,0,0,0,0,G6402-MONOMER
0,0,0,0,0,0,0,G6403-MONOMER
0,0,0,0,0,0,0,G6404-MONOMER
0,0,0,0,0,0,0,G6405-MONOMER
0,0,0,0,0,0,0,G6406-MONOMER
0,0,0,0,0,0,0,G6407-MONOMER
0,0,0,0,0,0,0,G6408-MONOMER
0,0,0,0,0,0,0,G6412-MONOMER
1,0,0,0,0,0,0,G6413-MONOMER
0,0,0,0,0,0,0,G6414-MONOMER
0,0,0,0,0,0,0,G6415-MONOMER
0,0,0,0,0,0,0,G6416-MONOMER
0,0,0,0,0,0,0,G6417-MONOMER
0,0,0,0,0,0,0,G6418-MONOMER
0,0,0,0,0,0,0,G6420-MONOMER
0,0,0,0,0,0,0,G6421-MONOMER
0,0,0,0,0,0,0,G6422-MONOMER
0,0,0,0,0,0,0,G6423-MONOMER
0,0,0,0,0,0,0,G6424-MONOMER
0,0,0,0,0,0,0,G6425-MONOMER
0,0,0,0,0,0,0,G6426-MONOMER
4,0,0,0,0,0,0,G6427-MONOMER
0,0,0,0,0,0,0,G6428-MONOMER
0,0,0,0,0,0,0,G6433-MONOMER
0,0,0,0,0,0,0,G6434-MONOMER
8,0,0,0,0,0,0,G6435-MONOMER
0,0,0,0,0,0,0,G6436-MONOMER
0,0,0,0,0,0,0,G6437-MONOMER
0,0,0,0,0,0,0,G6438-MONOMER
0,0,0,0,0,0,0,G6439-MONOMER
0,0,0,0,0,0,0,G6441-MONOMER
0,0,0,0,0,0,0,G6442-MONOMER
0,0,0,0,0,0,0,G6443-MONOMER
0,0,0,0,0,0,0,G6444-MONOMER
0,0,0,0,0,0,0,G6445-MONOMER
0,0,0,0,0,0,0,G6446-MONOMER
0,0,0,0,0,0,0,G6447-MONOMER
0,0,0,0,0,0,0,G6448-MONOMER
4,0,0,0,0,0,0,G6449-MONOMER
0,0,0,0,0,0,0,G6450-MONOMER
0,0,0,0,0,0,0,G6451-MONOMER
0,1,0,0,0,0,0,G6452-MONOMER
0,0,0,0,0,0,0,G6453-MONOMER
0,0,0,0,0,0,0,G6454-MONOMER
2,0,0,0,0,0,0,G6456-MONOMER
6,0,0,0,0,0,0,G6457-MONOMER
0,0,0,0,0,0,0,G6458-MONOMER
0,0,0,0,0,0,0,G6459-MONOMER
0,0,0,0,0,0,0,G6460-MONOMER
0,0,0,0,0,0,0,G6463-MONOMER
0,0,0,0,0,0,0,G6464-MONOMER
0,0,0,0,0,0,0,G6465-MONOMER
0,0,0,0,0,0,0,G6467-MONOMER
0,0,0,0,0,0,0,G6468-MONOMER
0,0,0,0,0,0,0,G6469-MONOMER
0,1,0,0,0,0,0,G6470-MONOMER
0,0,0,0,0,0,0,G6471-MONOMER
0,0,0,0,0,0,0,G6472-MONOMER
0,0,0,0,0,0,0,G6473-MONOMER
0,0,0,0,0,0,0,G6474-MONOMER
0,2,0,0,0,0,0,G6475-MONOMER
0,0,0,0,0,0,0,G6478-MONOMER
0,0,0,0,0,0,0,G6480-MONOMER
0,0,0,0,0,0,0,G6481-MONOMER
0,0,0,0,0,0,0,G6482-MONOMER
0,0,0,0,0,0,0,G6483-MONOMER
0,0,0,0,0,0,0,G6484-MONOMER
0,0,0,0,0,0,0,G6485-MONOMER
0,0,0,0,0,0,0,G6486-MONOMER
0,0,0,0,0,0,0,G6487-MONOMER
0,0,0,0,0,0,0,G6488-MONOMER
0,0,0,0,0,0,0,G6490-MONOMER
0,0,0,0,0,0,0,G6491-MONOMER
0,0,0,0,0,0,0,G6492-MONOMER
0,0,0,0,0,0,0,G6493-MONOMER
0,0,0,0,0,0,0,G6494-MONOMER
0,0,0,0,0,0,0,G6495-MONOMER
0,0,0,0,0,0,0,G6496-MONOMER
0,0,0,0,0,0,0,G6498-MONOMER
0,0,0,0,0,0,0,G6499-MONOMER
0,0,0,0,0,0,0,G6500-MONOMER
0,0,0,0,0,0,0,G6501-MONOMER
0,0,0,0,0,0,0,G6502-MONOMER
0,0,0,0,0,0,0,G6503-MONOMER
0,0,0,0,0,0,0,G6504-MONOMER
0,0,0,0,0,0,0,G6505-MONOMER
0,0,0,0,0,0,0,G6506-MONOMER
0,0,0,0,0,0,0,G6507-MONOMER
0,0,0,0,0,0,0,G6508-MONOMER
0,0,0,0,0,0,0,G6509-MONOMER
0,0,0,0,0,0,0,G6510-MONOMER
0,0,0,0,0,0,0,G6511-MONOMER
0,0,0,0,0,0,0,G6512-MONOMER
8,0,0,0,0,0,0,G6513-MONOMER
0,0,0,0,0,0,0,G6518-MONOMER
0,0,0,0,0,0,0,G6519-MONOMER
0,0,0,0,0,0,0,G6520-MONOMER
0,0,0,0,0,0,0,G6521-MONOMER
0,0,0,0,0,0,0,G6522-MONOMER
0,0,0,0,0,0,0,G6523-MONOMER
0,0,0,0,0,0,0,G6527-MONOMER
0,0,0,0,0,0,0,G6528-MONOMER
0,0,0,0,0,0,0,G6529-MONOMER
0,0,0,0,0,0,0,G6530-MONOMER
0,0,0,0,0,0,0,G6531-MONOMER
0,0,0,0,0,0,0,G6532-MONOMER
0,0,0,0,0,0,0,G6534-MONOMER
0,0,0,0,0,0,0,G6535-MONOMER
0,0,0,0,0,0,0,G6536-MONOMER
0,0,0,0,0,0,0,G6539-MONOMER
0,3,0,0,0,0,0,G6540-MONOMER
0,0,0,0,0,0,0,G6541-MONOMER
0,0,0,0,0,0,0,G6542-MONOMER
0,0,0,0,0,0,0,G6543-MONOMER
0,0,0,0,0,0,0,G6544-MONOMER
0,0,0,0,0,0,0,G6545-MONOMER
0,0,0,0,0,0,0,G6547-MONOMER
0,0,0,0,0,0,0,G6548-MONOMER
0,0,0,0,0,0,0,G6549-MONOMER
0,0,0,0,0,0,0,G6550-MONOMER
0,0,0,0,0,0,0,G6551-MONOMER
0,0,0,0,0,0,0,G6552-MONOMER
1,0,0,0,0,0,0,G6554-MONOMER
0,0,0,0,0,0,0,G6555-MONOMER
0,0,0,0,0,0,0,G6557-MONOMER
0,0,0,0,0,0,0,G6558-MONOMER
0,0,0,0,0,0,0,G6560-MONOMER
0,0,0,0,0,0,0,G6561-MONOMER
0,0,0,0,0,0,0,G6562-MONOMER
0,0,0,0,0,0,0,G6563-MONOMER
0,0,0,0,0,0,0,G6564-MONOMER
0,0,0,0,0,0,0,G6565-MONOMER
0,0,0,0,0,0,0,G6567-MONOMER
0,0,0,0,0,0,0,G6568-MONOMER
0,0,0,0,0,0,0,G6569-MONOMER
0,0,0,0,0,0,0,G6570-MONOMER
0,0,0,0,0,0,0,G6571-MONOMER
0,0,0,0,0,0,0,G6572-MONOMER
0,1,0,0,0,0,0,G6576-MONOMER
0,0,0,0,0,0,0,G6577-MONOMER
0,0,0,0,0,0,0,G6578-MONOMER
0,0,0,0,0,0,0,G6579-MONOMER
0,0,0,0,0,0,0,G6580-MONOMER
0,0,0,0,0,0,0,G6581-MONOMER
0,0,0,0,0,0,0,G6582-MONOMER
0,0,0,0,0,0,0,G6583-MONOMER
0,0,0,0,0,0,0,G6585-MONOMER
0,0,0,0,0,0,0,G6586-MONOMER
0,0,0,0,0,0,0,G6587-MONOMER
0,0,0,0,0,0,0,G6588-MONOMER
0,0,0,0,0,0,0,G6589-MONOMER
0,0,0,0,0,0,0,G6590-MONOMER
0,0,0,0,0,0,0,G6591-MONOMER
0,0,0,0,0,0,0,G6592-MONOMER
0,0,0,0,0,0,0,G6593-MONOMER
0,0,0,0,0,0,0,G6594-MONOMER
0,0,0,0,0,0,0,G6595-MONOMER
0,0,0,0,0,0,0,G6596-MONOMER
0,0,0,0,0,0,0,G6597-MONOMER
0,0,0,0,0,0,0,G6598-MONOMER
0,0,0,0,0,0,0,G6599-MONOMER
0,0,0,0,0,0,0,G6600-MONOMER
0,0,0,0,0,0,0,G6601-MONOMER
0,0,0,0,0,0,0,G6602-MONOMER
0,0,0,0,0,0,0,G6603-MONOMER
0,0,0,0,0,0,0,G6604-MONOMER
0,0,0,0,0,0,0,G6605-MONOMER
0,0,0,0,0,0,0,G6606-MONOMER
0,0,0,0,0,0,0,G6607-MONOMER
0,0,0,0,0,0,0,G6608-MONOMER
0,0,0,0,0,0,0,G6609-MONOMER
0,0,0,0,0,0,0,G6611-MONOMER
0,0,0,0,0,0,0,G6612-MONOMER
0,0,0,0,0,0,0,G6614-MONOMER
0,0,0,0,0,0,0,G6615-MONOMER
0,0,0,0,0,0,0,G6616-MONOMER
0,0,0,0,0,0,0,G6617-MONOMER
0,0,0,0,0,0,0,G6618-MONOMER
0,0,0,0,0,0,0,G6619-MONOMER
0,0,0,0,0,0,0,G6621-MONOMER
0,0,0,0,0,0,0,G6622-MONOMER
0,0,0,0,0,0,0,G6623-MONOMER
0,0,0,0,0,0,0,G6624-MONOMER
0,0,0,0,0,0,0,G6625-MONOMER
0,0,0,0,0,0,0,G6627-MONOMER
0,0,0,0,0,0,0,G6628-MONOMER
0,0,0,0,0,0,0,G6629-MONOMER
0,0,0,0,0,0,0,G6630-MONOMER
0,0,0,0,0,0,0,G6631-MONOMER
0,0,0,0,0,0,0,G6632-MONOMER
0,0,0,0,0,0,0,G6633-MONOMER
0,0,3,0,0,0,0,G6634-MONOMER
0,0,0,0,0,0,0,G6635-MONOMER
0,0,0,0,0,0,0,G6636-MONOMER
